,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp,signal
0,0.0,0.0,0.0,-2.0,-3.0,1.0,-3.0,0.0,1650914106551739.0,0
1,-2.0,-4.0,0.0,-2.0,-5.0,-8.0,-3.0,0.0,1650914106551739.0,0
2,0.0,0.0,2.0,1.0,5.0,8.0,-1.0,-1.0,1650914106565700.0,0
3,0.0,1.0,-1.0,0.0,-2.0,-5.0,-1.0,0.0,1650914106565700.0,0
4,0.0,1.0,-5.0,-4.0,-9.0,-16.0,-5.0,-2.0,1650914106566698.0,0
5,0.0,-1.0,1.0,2.0,-1.0,16.0,2.0,0.0,1650914106566698.0,0
6,0.0,-3.0,0.0,2.0,7.0,4.0,4.0,0.0,1650914106587611.0,0
7,1.0,0.0,1.0,0.0,-16.0,-27.0,-3.0,0.0,1650914106587611.0,0
8,-1.0,-3.0,0.0,-1.0,21.0,28.0,1.0,-1.0,1650914106588608.0,0
9,-1.0,1.0,0.0,1.0,3.0,1.0,0.0,-1.0,1650914106588608.0,0
10,0.0,2.0,-1.0,1.0,-2.0,11.0,0.0,1.0,1650914106611546.0,0
11,2.0,-1.0,0.0,1.0,4.0,-4.0,1.0,-2.0,1650914106611546.0,0
12,-1.0,0.0,-2.0,-2.0,-8.0,-8.0,0.0,1.0,1650914106611546.0,0
13,0.0,-2.0,0.0,-6.0,-14.0,-31.0,-6.0,-3.0,1650914106611546.0,0
14,-1.0,-1.0,1.0,0.0,1.0,16.0,-1.0,0.0,1650914106625540.0,0
15,-1.0,-1.0,-2.0,0.0,1.0,6.0,1.0,-1.0,1650914106625540.0,0
16,-1.0,1.0,1.0,2.0,-2.0,-5.0,1.0,1.0,1650914106626507.0,0
17,0.0,-1.0,0.0,3.0,11.0,6.0,2.0,1.0,1650914106626507.0,0
18,1.0,-2.0,-1.0,0.0,9.0,2.0,1.0,0.0,1650914106648479.0,0
19,-2.0,-1.0,-2.0,-4.0,-17.0,-9.0,-6.0,-2.0,1650914106648479.0,0
20,-2.0,-2.0,-2.0,-4.0,-11.0,-17.0,-6.0,-5.0,1650914106648479.0,0
21,-1.0,0.0,-1.0,2.0,4.0,7.0,1.0,1.0,1650914106648479.0,0
22,2.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,1650914106671419.0,0
23,2.0,1.0,1.0,1.0,8.0,20.0,7.0,3.0,1650914106671419.0,0
24,-1.0,0.0,-1.0,-2.0,-1.0,-8.0,-3.0,-1.0,1650914106672415.0,0
25,-2.0,-1.0,-2.0,-5.0,-16.0,-21.0,-6.0,-2.0,1650914106672415.0,0
26,-3.0,-2.0,-2.0,-3.0,-5.0,10.0,-2.0,-1.0,1650914106685382.0,0
27,0.0,-1.0,0.0,6.0,28.0,22.0,2.0,-1.0,1650914106685382.0,0
28,1.0,0.0,1.0,2.0,7.0,9.0,2.0,-1.0,1650914106686358.0,0
29,1.0,0.0,0.0,-3.0,-8.0,-5.0,0.0,1.0,1650914106686358.0,0
30,-2.0,-1.0,-3.0,-6.0,-20.0,-40.0,-5.0,-2.0,1650914106708321.0,0
31,-3.0,-2.0,-2.0,-3.0,-8.0,-14.0,-3.0,0.0,1650914106708321.0,0
32,-1.0,-1.0,0.0,1.0,6.0,22.0,1.0,0.0,1650914106709316.0,0
33,1.0,0.0,0.0,2.0,15.0,13.0,4.0,1.0,1650914106709316.0,0
34,-1.0,2.0,-2.0,-1.0,-2.0,-7.0,0.0,-1.0,1650914106731259.0,0
35,-1.0,-1.0,-2.0,-3.0,-11.0,-10.0,-2.0,-1.0,1650914106731259.0,0
36,-1.0,-2.0,-1.0,2.0,5.0,10.0,2.0,2.0,1650914106732224.0,0
37,-2.0,-1.0,-1.0,3.0,1.0,7.0,1.0,-2.0,1650914106732224.0,0
38,0.0,2.0,-2.0,0.0,-6.0,-15.0,-5.0,-1.0,1650914106745222.0,0
39,1.0,-1.0,-1.0,-2.0,-6.0,-9.0,-4.0,-3.0,1650914106745222.0,0
40,-2.0,0.0,0.0,-2.0,3.0,5.0,-2.0,-1.0,1650914106746186.0,0
41,0.0,0.0,1.0,3.0,5.0,25.0,5.0,2.0,1650914106746186.0,0
42,-1.0,-1.0,0.0,2.0,4.0,3.0,1.0,-2.0,1650914106768159.0,0
43,-2.0,0.0,-1.0,-3.0,-6.0,-13.0,-3.0,-2.0,1650914106768159.0,0
44,0.0,-1.0,-3.0,-4.0,-13.0,-30.0,-5.0,-3.0,1650914106769125.0,0
