,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp,signal
0,3.0,1.0,0.0,-1.0,6.0,-1.0,0.0,1.0,1650824027588541.0,0
1,2.0,-1.0,-2.0,-4.0,-6.0,-5.0,-2.0,0.0,1650824027588541.0,0
2,0.0,-1.0,-1.0,-3.0,-1.0,1.0,-3.0,-1.0,1650824027589502.0,0
3,0.0,1.0,1.0,-1.0,-3.0,0.0,-1.0,0.0,1650824027589502.0,0
4,-2.0,0.0,3.0,2.0,1.0,-10.0,-2.0,0.0,1650824027590499.0,0
5,0.0,1.0,-5.0,-4.0,-2.0,0.0,2.0,1.0,1650824027590499.0,0
6,0.0,0.0,-1.0,1.0,6.0,5.0,1.0,0.0,1650824027594489.0,0
7,1.0,-1.0,2.0,2.0,3.0,6.0,1.0,0.0,1650824027594489.0,0
8,0.0,-1.0,-6.0,0.0,-1.0,0.0,-2.0,-1.0,1650824027600502.0,0
9,-1.0,-1.0,8.0,-1.0,-4.0,-8.0,-3.0,-2.0,1650824027600502.0,0
10,-3.0,-2.0,-2.0,-5.0,-12.0,-13.0,-2.0,-2.0,1650824027611443.0,0
11,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-2.0,1650824027611443.0,0
12,-1.0,-1.0,1.0,3.0,10.0,20.0,5.0,1.0,1650824027615432.0,0
13,0.0,0.0,-2.0,2.0,3.0,0.0,-1.0,-1.0,1650824027615432.0,0
14,0.0,-1.0,-2.0,1.0,-2.0,2.0,1.0,0.0,1650824027632387.0,0
15,-1.0,-1.0,-3.0,-5.0,-1.0,3.0,-2.0,-1.0,1650824027632387.0,0
16,0.0,-1.0,-3.0,-5.0,-1.0,-9.0,-2.0,-3.0,1650824027639369.0,0
17,-1.0,0.0,-1.0,0.0,-7.0,-3.0,0.0,-1.0,1650824027639369.0,0
18,1.0,-1.0,3.0,1.0,4.0,-5.0,-1.0,0.0,1650824027661328.0,0
19,1.0,0.0,-1.0,2.0,2.0,-3.0,-2.0,0.0,1650824027661328.0,0
20,-1.0,0.0,3.0,0.0,1.0,2.0,0.0,-1.0,1650824027661328.0,0
21,0.0,0.0,-2.0,-3.0,4.0,16.0,2.0,1.0,1650824027661328.0,0
22,-1.0,-1.0,-3.0,-2.0,-10.0,-17.0,-4.0,0.0,1650824027676532.0,0
23,-1.0,-1.0,3.0,-1.0,0.0,0.0,-1.0,-2.0,1650824027676532.0,0
24,-1.0,0.0,1.0,-2.0,6.0,3.0,-2.0,0.0,1650824027676532.0,0
25,-1.0,-1.0,0.0,2.0,-6.0,-19.0,-3.0,-2.0,1650824027676532.0,0
26,1.0,3.0,4.0,3.0,7.0,4.0,1.0,-1.0,1650824027724000.0,0
27,-1.0,0.0,1.0,-2.0,2.0,3.0,-1.0,-1.0,1650824027724000.0,0
28,-2.0,-1.0,-6.0,-2.0,-1.0,1.0,-3.0,-1.0,1650824027724000.0,0
29,-2.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,1650824027724000.0,0
30,-1.0,1.0,-3.0,-1.0,0.0,2.0,1.0,1.0,1650824027724999.0,0
31,1.0,0.0,0.0,1.0,2.0,1.0,-1.0,0.0,1650824027724999.0,0
32,0.0,-1.0,0.0,-2.0,-10.0,-8.0,2.0,-1.0,1650824027727989.0,0
33,0.0,-1.0,-1.0,-1.0,0.0,3.0,1.0,0.0,1650824027727989.0,0
34,-1.0,0.0,-3.0,0.0,-3.0,1.0,0.0,-3.0,1650824027734970.0,0
35,0.0,-1.0,-1.0,-3.0,-3.0,0.0,-1.0,-2.0,1650824027734970.0,0
36,0.0,2.0,-1.0,-1.0,1.0,-8.0,-3.0,1.0,1650824027742949.0,0
37,-1.0,-1.0,-1.0,0.0,-3.0,-5.0,-1.0,-2.0,1650824027742949.0,0
38,0.0,0.0,2.0,1.0,0.0,-1.0,-1.0,0.0,1650824027751925.0,0
39,0.0,0.0,-2.0,2.0,2.0,3.0,3.0,0.0,1650824027751925.0,0
40,1.0,1.0,2.0,7.0,12.0,10.0,1.0,0.0,1650824027765687.0,0
41,-1.0,0.0,-3.0,0.0,-9.0,0.0,0.0,0.0,1650824027765687.0,0
42,-2.0,-3.0,-3.0,-1.0,8.0,-1.0,-3.0,1.0,1650824027772669.0,0
43,-2.0,-3.0,-1.0,-3.0,2.0,-7.0,-3.0,-3.0,1650824027772669.0,0
44,0.0,-2.0,-1.0,-5.0,-15.0,3.0,-1.0,-2.0,1650824027787690.0,0
45,2.0,4.0,5.0,5.0,7.0,3.0,4.0,1.0,1650824027787690.0,0
46,-2.0,-1.0,-3.0,0.0,-19.0,-17.0,-2.0,1.0,1650824027796598.0,0
47,-1.0,-1.0,-3.0,0.0,8.0,2.0,0.0,-1.0,1650824027796598.0,0
48,0.0,-2.0,0.0,-3.0,2.0,-1.0,-1.0,-1.0,1650824027811790.0,0
49,0.0,-1.0,-3.0,-3.0,-3.0,2.0,-5.0,-1.0,1650824027811790.0,0
50,-1.0,-2.0,3.0,-2.0,4.0,8.0,2.0,0.0,1650824027812749.0,0
51,-1.0,0.0,-5.0,1.0,-1.0,3.0,2.0,0.0,1650824027812749.0,0
52,0.0,0.0,0.0,2.0,0.0,-5.0,-1.0,-1.0,1650824027833669.0,0
53,0.0,-1.0,2.0,-3.0,-1.0,-6.0,-3.0,0.0,1650824027833669.0,0
54,0.0,0.0,-2.0,-2.0,1.0,-6.0,-2.0,-1.0,1650824027835660.0,0
55,-1.0,0.0,2.0,-1.0,-12.0,-5.0,-1.0,0.0,1650824027835660.0,0
56,0.0,0.0,2.0,1.0,19.0,3.0,-2.0,-1.0,1650824027864501.0,0
57,-2.0,-1.0,-2.0,-3.0,-11.0,-5.0,0.0,-2.0,1650824027864501.0,0
58,-1.0,-1.0,-3.0,-3.0,-3.0,3.0,0.0,1.0,1650824027865178.0,0
59,0.0,-2.0,0.0,-4.0,-4.0,-2.0,-1.0,-1.0,1650824027865178.0,0
60,0.0,1.0,-3.0,1.0,6.0,9.0,0.0,-1.0,1650824027871193.0,0
