EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
-1.0,0.0,0.0,0.0,4.0,2.0,0.0,-1.0,1651088007557194.0
1.0,-3.0,-1.0,0.0,4.0,3.0,1.0,1.0,1651088007557194.0
0.0,3.0,1.0,3.0,-2.0,-1.0,-1.0,0.0,1651088007557194.0
0.0,0.0,-7.0,-1.0,5.0,1.0,2.0,1.0,1651088007557194.0
-1.0,-1.0,-4.0,-4.0,-5.0,-3.0,-1.0,0.0,1651088007558125.0
-1.0,-2.0,2.0,-3.0,-9.0,-2.0,-1.0,-1.0,1651088007558125.0
1.0,-2.0,-7.0,-4.0,0.0,0.0,-1.0,-1.0,1651088007559124.0
-3.0,-4.0,4.0,6.0,1.0,1.0,-1.0,0.0,1651088007559124.0
0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,1651088007570056.0
-1.0,3.0,2.0,4.0,0.0,-2.0,0.0,0.0,1651088007570056.0
-3.0,-11.0,-10.0,-12.0,-4.0,-3.0,-4.0,-2.0,1651088007580134.0
0.0,1.0,8.0,-1.0,-5.0,0.0,0.0,0.0,1651088007580134.0
-2.0,-4.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,1651088007584025.0
-1.0,-4.0,-10.0,-7.0,-4.0,1.0,-1.0,1.0,1651088007584025.0
0.0,9.0,9.0,4.0,1.0,-2.0,-1.0,0.0,1651088007599002.0
0.0,0.0,-4.0,-5.0,0.0,2.0,-2.0,-2.0,1651088007599002.0
-1.0,1.0,-2.0,0.0,-3.0,0.0,0.0,0.0,1651088007609125.0
-2.0,-1.0,5.0,1.0,0.0,-1.0,-2.0,-1.0,1651088007609125.0
0.0,-4.0,-1.0,1.0,-1.0,-1.0,-2.0,-1.0,1651088007623472.0
-2.0,-3.0,-3.0,-4.0,-5.0,-4.0,1.0,-2.0,1651088007623472.0
-1.0,0.0,-1.0,0.0,4.0,0.0,-1.0,0.0,1651088007638375.0
0.0,4.0,2.0,3.0,3.0,0.0,0.0,-1.0,1651088007638375.0
-2.0,-4.0,-6.0,1.0,0.0,-1.0,-1.0,-1.0,1651088007644203.0
1.0,3.0,1.0,-7.0,-10.0,-5.0,-3.0,-1.0,1651088007644203.0
0.0,5.0,5.0,-6.0,-6.0,-4.0,0.0,-1.0,1651088007684644.0
-1.0,-11.0,-7.0,5.0,-2.0,0.0,-1.0,0.0,1651088007684644.0
0.0,1.0,2.0,3.0,4.0,1.0,2.0,-1.0,1651088007685632.0
0.0,-3.0,-8.0,-1.0,-4.0,-1.0,0.0,1.0,1651088007685632.0
0.0,2.0,1.0,-4.0,-4.0,-4.0,-2.0,-2.0,1651088007686629.0
-1.0,0.0,-6.0,2.0,5.0,2.0,-1.0,0.0,1651088007686629.0
0.0,-1.0,0.0,-2.0,-1.0,0.0,-1.0,0.0,1651088007689647.0
0.0,-2.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1651088007689647.0
0.0,-6.0,-5.0,-13.0,-5.0,-2.0,0.0,2.0,1651088007696601.0
0.0,10.0,7.0,10.0,3.0,-1.0,0.0,0.0,1651088007696601.0
-1.0,-4.0,0.0,-1.0,-3.0,-3.0,-4.0,-2.0,1651088007703615.0
0.0,1.0,6.0,-3.0,2.0,1.0,0.0,0.0,1651088007703615.0
-1.0,-4.0,-14.0,2.0,-2.0,0.0,-1.0,-2.0,1651088007720363.0
0.0,-4.0,-6.0,-10.0,-11.0,-4.0,-1.0,-2.0,1651088007720363.0
0.0,6.0,8.0,2.0,7.0,2.0,1.0,0.0,1651088007727374.0
0.0,-2.0,-1.0,3.0,1.0,2.0,1.0,-2.0,1651088007727374.0
-2.0,3.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1651088007734323.0
0.0,0.0,2.0,-3.0,1.0,0.0,-1.0,-2.0,1651088007734323.0
0.0,-1.0,-8.0,-5.0,-8.0,-4.0,0.0,-2.0,1651088007758620.0
-2.0,-3.0,0.0,-3.0,-6.0,-5.0,-3.0,-1.0,1651088007758620.0
0.0,1.0,0.0,3.0,1.0,0.0,-1.0,-1.0,1651088007759071.0
-1.0,-5.0,-4.0,1.0,3.0,1.0,-1.0,0.0,1651088007759071.0
-1.0,1.0,5.0,7.0,7.0,0.0,-1.0,0.0,1651088007772910.0
2.0,2.0,6.0,0.0,3.0,0.0,2.0,0.0,1651088007772910.0
-1.0,-8.0,-5.0,4.0,0.0,-2.0,0.0,-1.0,1651088007779909.0
-1.0,5.0,2.0,-3.0,1.0,1.0,0.0,-1.0,1651088007779909.0
-1.0,-2.0,-4.0,-6.0,-6.0,0.0,1.0,0.0,1651088007795705.0
-2.0,-1.0,-2.0,7.0,9.0,4.0,1.0,0.0,1651088007795705.0
2.0,4.0,6.0,7.0,3.0,1.0,-2.0,0.0,1651088007796735.0
0.0,0.0,5.0,4.0,3.0,1.0,1.0,-1.0,1651088007796735.0
1.0,-1.0,-2.0,-4.0,-4.0,-3.0,-2.0,1.0,1651088007817626.0
-1.0,-1.0,-7.0,-3.0,-5.0,-6.0,-2.0,-2.0,1651088007817626.0
0.0,9.0,7.0,-5.0,-3.0,0.0,1.0,0.0,1651088007819623.0
-1.0,-4.0,0.0,3.0,4.0,-1.0,0.0,-1.0,1651088007819623.0
-2.0,-5.0,-1.0,0.0,5.0,6.0,2.0,0.0,1651088007832058.0
-1.0,3.0,-1.0,-1.0,-4.0,0.0,-1.0,0.0,1651088007832058.0
-2.0,-7.0,-4.0,-2.0,0.0,-2.0,-3.0,0.0,1651088007840090.0
-1.0,-1.0,0.0,-2.0,-6.0,-2.0,-2.0,0.0,1651088007840090.0
2.0,1.0,-6.0,-11.0,-5.0,-2.0,-2.0,-2.0,1651088007856375.0
-3.0,-2.0,0.0,2.0,-10.0,-5.0,-2.0,-3.0,1651088007856375.0
-1.0,-2.0,4.0,11.0,25.0,12.0,3.0,-1.0,1651088007857217.0
0.0,1.0,2.0,-2.0,-5.0,-3.0,0.0,-1.0,1651088007857217.0
-1.0,0.0,-3.0,-1.0,-6.0,-2.0,-3.0,-2.0,1651088007878223.0
0.0,2.0,-4.0,-7.0,-5.0,-2.0,1.0,0.0,1651088007878223.0
-1.0,1.0,1.0,-4.0,-4.0,-4.0,-3.0,1.0,1651088007879254.0
0.0,-1.0,-2.0,0.0,1.0,-1.0,0.0,-1.0,1651088007879254.0
0.0,-2.0,0.0,-5.0,-10.0,-6.0,-1.0,-1.0,1651088007892421.0
-1.0,-1.0,-10.0,-1.0,5.0,2.0,-1.0,-2.0,1651088007892421.0
-4.0,0.0,6.0,11.0,3.0,3.0,3.0,-1.0,1651088007900298.0
1.0,1.0,2.0,-8.0,-8.0,-3.0,-3.0,1.0,1651088007900298.0
1.0,-1.0,0.0,13.0,11.0,3.0,-1.0,0.0,1651088007916373.0
-2.0,4.0,6.0,-5.0,-9.0,-4.0,-1.0,-2.0,1651088007916373.0
3.0,-2.0,-9.0,0.0,4.0,0.0,0.0,0.0,1651088007917250.0
0.0,-4.0,-6.0,-9.0,-5.0,0.0,0.0,-1.0,1651088007917250.0
-2.0,8.0,2.0,5.0,-5.0,-2.0,-1.0,0.0,1651088007945315.0
-1.0,-6.0,-1.0,0.0,4.0,2.0,2.0,0.0,1651088007945315.0
-2.0,2.0,-1.0,-6.0,-5.0,-1.0,-2.0,-1.0,1651088007947205.0
0.0,-1.0,-1.0,1.0,-6.0,-3.0,1.0,-1.0,1651088007947205.0
0.0,1.0,-1.0,1.0,6.0,4.0,1.0,0.0,1651088007951219.0
-2.0,-12.0,-2.0,4.0,5.0,2.0,-1.0,0.0,1651088007951219.0
0.0,1.0,0.0,-5.0,-5.0,-3.0,-2.0,0.0,1651088007960355.0
-2.0,-2.0,-10.0,-6.0,-6.0,-3.0,-3.0,-1.0,1651088007960355.0
0.0,1.0,5.0,-3.0,-7.0,-3.0,-1.0,-1.0,1651088007975481.0
-1.0,3.0,2.0,9.0,15.0,7.0,1.0,1.0,1651088007975481.0
0.0,-3.0,1.0,-3.0,-5.0,-1.0,1.0,1.0,1651088007977383.0
0.0,2.0,3.0,1.0,2.0,-1.0,-1.0,-1.0,1651088007977383.0
-1.0,-4.0,0.0,-3.0,-1.0,-1.0,0.0,-2.0,1651088007999199.0
1.0,5.0,2.0,-5.0,-8.0,-1.0,-3.0,0.0,1651088007999199.0
-2.0,-5.0,-9.0,0.0,2.0,-2.0,1.0,-2.0,1651088008000235.0
-1.0,2.0,10.0,8.0,6.0,3.0,-1.0,-1.0,1651088008000235.0
-1.0,-1.0,-6.0,-7.0,-7.0,-4.0,-1.0,0.0,1651088008012048.0
-1.0,-2.0,-2.0,-12.0,-10.0,-3.0,-2.0,0.0,1651088008012048.0
-1.0,2.0,9.0,15.0,3.0,-1.0,-1.0,-1.0,1651088008020319.0
-2.0,-1.0,-11.0,-7.0,-1.0,-1.0,1.0,2.0,1651088008020319.0
1.0,-7.0,-1.0,1.0,0.0,-2.0,0.0,-2.0,1651088008036428.0
1.0,6.0,-1.0,-2.0,1.0,1.0,-2.0,-1.0,1651088008036428.0
1.0,-5.0,0.0,-7.0,-11.0,-3.0,-1.0,-3.0,1651088008037308.0
0.0,-5.0,7.0,-2.0,3.0,1.0,0.0,-1.0,1651088008037308.0
-1.0,8.0,2.0,5.0,5.0,2.0,1.0,1.0,1651088008058535.0
1.0,-5.0,-8.0,3.0,-2.0,-5.0,-2.0,-1.0,1651088008058535.0
1.0,-1.0,-4.0,-3.0,-1.0,-3.0,-2.0,0.0,1651088008059071.0
-2.0,0.0,6.0,4.0,3.0,2.0,0.0,0.0,1651088008059071.0
-1.0,-3.0,-4.0,-6.0,-1.0,1.0,-1.0,-1.0,1651088008072403.0
1.0,3.0,3.0,-3.0,-6.0,-2.0,-1.0,0.0,1651088008072403.0
-2.0,0.0,2.0,7.0,3.0,1.0,0.0,-1.0,1651088008080447.0
0.0,-1.0,-9.0,-2.0,-2.0,-1.0,-1.0,-1.0,1651088008080447.0
0.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,1651088008095235.0
0.0,-1.0,0.0,2.0,-1.0,-3.0,0.0,-2.0,1651088008095235.0
1.0,-3.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1651088008097253.0
0.0,-1.0,-3.0,0.0,-1.0,0.0,1.0,-1.0,1651088008097253.0
-1.0,-1.0,-3.0,1.0,-4.0,-1.0,-1.0,0.0,1651088008118557.0
-1.0,-5.0,1.0,4.0,5.0,0.0,0.0,0.0,1651088008118557.0
-2.0,5.0,0.0,-5.0,-4.0,-2.0,-3.0,1.0,1651088008119072.0
-1.0,3.0,2.0,0.0,0.0,-1.0,0.0,-3.0,1651088008119072.0
-1.0,-10.0,-6.0,5.0,4.0,0.0,0.0,0.0,1651088008132459.0
0.0,10.0,6.0,-4.0,-2.0,0.0,0.0,-1.0,1651088008132459.0
-2.0,-11.0,2.0,-3.0,-9.0,-4.0,-2.0,-1.0,1651088008140375.0
-1.0,1.0,-1.0,3.0,8.0,0.0,0.0,-1.0,1651088008140375.0
0.0,-13.0,-1.0,3.0,11.0,6.0,2.0,0.0,1651088008155590.0
-2.0,6.0,-4.0,1.0,-2.0,1.0,-1.0,0.0,1651088008155590.0
0.0,0.0,-5.0,-1.0,1.0,-1.0,1.0,1.0,1651088008157454.0
0.0,4.0,8.0,-3.0,-12.0,-5.0,-4.0,-1.0,1651088008157454.0
-1.0,1.0,0.0,-3.0,-3.0,-2.0,-1.0,-2.0,1651088008191194.0
-2.0,-3.0,0.0,-2.0,3.0,3.0,1.0,-1.0,1651088008191194.0
0.0,-1.0,-6.0,-3.0,-4.0,0.0,0.0,-2.0,1651088008191194.0
0.0,-2.0,-4.0,-4.0,-1.0,-1.0,0.0,1.0,1651088008191194.0
0.0,4.0,0.0,4.0,-5.0,-4.0,-3.0,-1.0,1651088008191194.0
0.0,-1.0,1.0,3.0,1.0,-2.0,1.0,0.0,1651088008191194.0
0.0,1.0,-7.0,-5.0,-4.0,1.0,-1.0,-2.0,1651088008200196.0
0.0,-5.0,-8.0,-13.0,-7.0,-1.0,0.0,1.0,1651088008200196.0
-1.0,7.0,2.0,1.0,1.0,1.0,-1.0,-1.0,1651088008216279.0
-3.0,-8.0,2.0,7.0,0.0,-1.0,0.0,-1.0,1651088008216279.0
-1.0,10.0,6.0,-3.0,-1.0,1.0,-2.0,-2.0,1651088008217111.0
1.0,-1.0,2.0,9.0,2.0,3.0,0.0,0.0,1651088008217111.0
0.0,3.0,-4.0,-11.0,-7.0,-4.0,-2.0,-4.0,1651088008238947.0
0.0,-1.0,1.0,-2.0,-2.0,0.0,1.0,1.0,1651088008238947.0
1.0,-5.0,-5.0,8.0,13.0,3.0,0.0,-1.0,1651088008239078.0
-4.0,-2.0,-8.0,-5.0,-9.0,-3.0,-1.0,0.0,1651088008239078.0
-2.0,-3.0,-1.0,-4.0,-9.0,-5.0,-3.0,-2.0,1651088008251269.0
0.0,4.0,1.0,4.0,9.0,2.0,0.0,1.0,1651088008251269.0
-2.0,-1.0,2.0,-6.0,-2.0,2.0,2.0,0.0,1651088008260350.0
-2.0,-2.0,-2.0,1.0,-6.0,-4.0,1.0,-1.0,1651088008260350.0
0.0,-7.0,-2.0,3.0,5.0,1.0,1.0,0.0,1651088008276371.0
1.0,-2.0,-2.0,0.0,-2.0,-2.0,-1.0,-2.0,1651088008276371.0
2.0,1.0,-6.0,-10.0,-11.0,-7.0,-2.0,0.0,1651088008277242.0
-1.0,-1.0,1.0,1.0,5.0,2.0,0.0,0.0,1651088008277242.0
2.0,3.0,4.0,7.0,7.0,4.0,2.0,2.0,1651088008298345.0
-2.0,1.0,7.0,6.0,-2.0,-1.0,-1.0,0.0,1651088008298345.0
0.0,-1.0,1.0,7.0,7.0,1.0,0.0,1.0,1651088008299227.0
2.0,0.0,-2.0,-2.0,-7.0,-4.0,-1.0,0.0,1651088008299227.0
-2.0,2.0,3.0,-9.0,-9.0,-3.0,-2.0,-2.0,1651088008321324.0
0.0,1.0,-5.0,-15.0,-12.0,-3.0,0.0,0.0,1651088008321324.0
-1.0,-8.0,-6.0,5.0,1.0,0.0,0.0,1.0,1651088008322239.0
3.0,3.0,7.0,14.0,29.0,10.0,3.0,2.0,1651088008322239.0
3.0,9.0,4.0,7.0,15.0,7.0,4.0,0.0,1651088008343208.0
-1.0,-8.0,-5.0,-6.0,-9.0,-5.0,-2.0,-1.0,1651088008343208.0
-1.0,-2.0,-5.0,-21.0,-23.0,-9.0,-3.0,-1.0,1651088008344210.0
-2.0,-1.0,3.0,15.0,23.0,11.0,3.0,0.0,1651088008344210.0
-3.0,-5.0,-4.0,2.0,-11.0,-7.0,-5.0,-3.0,1651088008358851.0
-1.0,-4.0,-3.0,-7.0,-4.0,1.0,-1.0,-1.0,1651088008358851.0
3.0,8.0,10.0,16.0,27.0,9.0,2.0,3.0,1651088008359070.0
-1.0,-5.0,0.0,-10.0,-11.0,-5.0,-2.0,1.0,1651088008359070.0
1.0,-3.0,-10.0,3.0,-1.0,0.0,1.0,0.0,1651088008381386.0
0.0,3.0,1.0,-6.0,-17.0,-9.0,-3.0,-2.0,1651088008381386.0
-3.0,-2.0,3.0,11.0,23.0,11.0,0.0,0.0,1651088008382421.0
-1.0,2.0,-4.0,-6.0,-5.0,-4.0,-2.0,-2.0,1651088008382421.0
0.0,-1.0,-2.0,-3.0,-5.0,-4.0,-2.0,-1.0,1651088008395352.0
-1.0,3.0,7.0,2.0,1.0,5.0,1.0,0.0,1651088008395352.0
-1.0,-3.0,-2.0,3.0,7.0,0.0,-1.0,-1.0,1651088008397379.0
0.0,-5.0,1.0,-7.0,-15.0,-4.0,-1.0,-1.0,1651088008397379.0
-1.0,2.0,-2.0,-15.0,-15.0,-7.0,1.0,-1.0,1651088008418191.0
0.0,2.0,1.0,5.0,12.0,4.0,-1.0,-1.0,1651088008418191.0
-3.0,0.0,-5.0,8.0,-6.0,2.0,2.0,-1.0,1651088008419100.0
0.0,0.0,8.0,9.0,10.0,1.0,-2.0,0.0,1651088008419100.0
-3.0,-3.0,0.0,-21.0,-22.0,-6.0,-2.0,-1.0,1651088008441470.0
0.0,-1.0,-10.0,-4.0,8.0,-2.0,-2.0,1.0,1651088008441470.0
-1.0,0.0,-2.0,-41.0,-22.0,-9.0,-1.0,-1.0,1651088008442470.0
-2.0,2.0,-1.0,42.0,22.0,5.0,1.0,-1.0,1651088008442470.0
4.0,-2.0,8.0,17.0,19.0,8.0,4.0,3.0,1651088008455194.0
-1.0,-1.0,-13.0,-9.0,-9.0,-3.0,-3.0,-3.0,1651088008455194.0
2.0,-2.0,8.0,0.0,-5.0,-3.0,-1.0,-1.0,1651088008461989.0
0.0,-2.0,-12.0,-26.0,-21.0,-8.0,-2.0,-3.0,1651088008461989.0
-4.0,-5.0,7.0,2.0,4.0,3.0,-1.0,0.0,1651088008478321.0
0.0,10.0,7.0,10.0,4.0,0.0,2.0,-1.0,1651088008478321.0
-2.0,-5.0,-7.0,-2.0,-9.0,-6.0,-4.0,-3.0,1651088008479319.0
-1.0,-7.0,-4.0,-6.0,0.0,0.0,-2.0,-2.0,1651088008479319.0
2.0,1.0,1.0,9.0,7.0,4.0,0.0,-1.0,1651088008500503.0
0.0,-4.0,2.0,-4.0,-3.0,-1.0,0.0,1.0,1651088008500503.0
-3.0,4.0,10.0,14.0,6.0,2.0,0.0,-2.0,1651088008501460.0
1.0,0.0,-2.0,-8.0,-3.0,-2.0,2.0,1.0,1651088008501460.0
-2.0,-2.0,-4.0,-2.0,4.0,-1.0,-2.0,-4.0,1651088008514296.0
1.0,2.0,1.0,2.0,-1.0,1.0,1.0,2.0,1651088008514296.0
6.0,6.0,-1.0,-9.0,-5.0,-1.0,0.0,2.0,1651088008523061.0
-3.0,-12.0,-8.0,5.0,-6.0,-6.0,-4.0,-4.0,1651088008523061.0
-1.0,-22.0,-6.0,5.0,12.0,4.0,1.0,0.0,1651088008538449.0
-1.0,20.0,11.0,11.0,9.0,4.0,-1.0,-1.0,1651088008538449.0
-6.0,-23.0,-7.0,-11.0,-20.0,-10.0,-4.0,-1.0,1651088008539074.0
4.0,25.0,-3.0,-8.0,12.0,5.0,1.0,0.0,1651088008539074.0
2.0,3.0,-5.0,2.0,0.0,4.0,12.0,1.0,1651088008560736.0
-1.0,-21.0,-3.0,1.0,12.0,1.0,-8.0,1.0,1651088008560736.0
0.0,10.0,2.0,10.0,3.0,-2.0,-8.0,-4.0,1651088008562086.0
0.0,-7.0,-13.0,-9.0,-12.0,-6.0,-1.0,5.0,1651088008562086.0
1.0,23.0,-8.0,-4.0,-7.0,-4.0,-9.0,-13.0,1651088008574292.0
-3.0,-7.0,16.0,3.0,1.0,-1.0,4.0,14.0,1651088008574292.0
2.0,-2.0,-12.0,-1.0,1.0,3.0,6.0,-15.0,1651088008583057.0
-4.0,13.0,15.0,3.0,0.0,0.0,-8.0,13.0,1651088008583057.0
4.0,-9.0,-8.0,2.0,4.0,-1.0,0.0,2.0,1651088008599078.0
-1.0,-14.0,-18.0,-8.0,-9.0,-5.0,-12.0,-11.0,1651088008599078.0
1.0,11.0,8.0,7.0,5.0,2.0,-2.0,1.0,1651088008601077.0
7.0,-11.0,2.0,3.0,-1.0,3.0,30.0,-4.0,1651088008601077.0
-10.0,6.0,7.0,-6.0,-1.0,4.0,6.0,11.0,1651088008620946.0
-3.0,15.0,5.0,-2.0,-2.0,-9.0,-15.0,-2.0,1651088008620946.0
2.0,-11.0,-12.0,6.0,4.0,4.0,1.0,-3.0,1651088008622379.0
-5.0,-6.0,4.0,-6.0,-2.0,-3.0,-13.0,-14.0,1651088008622379.0
3.0,-17.0,-6.0,-4.0,-7.0,-7.0,0.0,2.0,1651088008634316.0
-1.0,28.0,26.0,-4.0,-6.0,-2.0,5.0,4.0,1651088008634316.0
-3.0,-10.0,-8.0,9.0,12.0,5.0,4.0,7.0,1651088008643291.0
-1.0,-6.0,-9.0,-3.0,-3.0,4.0,0.0,-7.0,1651088008643291.0
0.0,21.0,5.0,-1.0,-3.0,2.0,6.0,4.0,1651088008656566.0
-2.0,-16.0,15.0,-7.0,-8.0,-6.0,-35.0,-41.0,1651088008656566.0
-5.0,26.0,5.0,5.0,3.0,3.0,9.0,27.0,1651088008665289.0
2.0,-7.0,10.0,10.0,8.0,21.0,39.0,11.0,1651088008665289.0
5.0,32.0,1.0,0.0,1.0,-5.0,21.0,34.0,1651088008680760.0
-6.0,-44.0,-24.0,-1.0,1.0,-1.0,13.0,14.0,1651088008680760.0
-4.0,12.0,22.0,-4.0,-4.0,-2.0,-3.0,0.0,1651088008687779.0
13.0,21.0,2.0,-12.0,-14.0,-8.0,-17.0,-27.0,1651088008687779.0
-13.0,-31.0,-21.0,4.0,4.0,-4.0,2.0,7.0,1651088008703233.0
-1.0,20.0,-18.0,3.0,5.0,12.0,5.0,-60.0,1651088008703233.0
-5.0,-21.0,27.0,-11.0,-9.0,-11.0,-31.0,-1.0,1651088008704267.0
3.0,2.0,-17.0,4.0,2.0,-1.0,-3.0,-15.0,1651088008704267.0
-3.0,19.0,8.0,-13.0,-10.0,-8.0,12.0,38.0,1651088008717374.0
4.0,-1.0,-26.0,-4.0,3.0,4.0,15.0,59.0,1651088008717374.0
-5.0,-26.0,13.0,8.0,11.0,30.0,42.0,-32.0,1651088008725388.0
3.0,29.0,33.0,0.0,-4.0,-33.0,-29.0,6.0,1651088008725388.0
5.0,-35.0,-27.0,-3.0,-3.0,2.0,-14.0,-31.0,1651088008740327.0
2.0,41.0,27.0,9.0,2.0,3.0,25.0,28.0,1651088008740327.0
