EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
-1.0,-2.0,-4.0,-1.0,-3.0,-3.0,2.0,0.0,1650916868867483.0
0.0,2.0,3.0,5.0,5.0,6.0,0.0,1.0,1650916868867483.0
2.0,1.0,0.0,-1.0,-6.0,-6.0,-4.0,-2.0,1650916868868323.0
0.0,-1.0,0.0,2.0,7.0,1.0,-4.0,-3.0,1650916868868323.0
-1.0,-1.0,-4.0,-1.0,-6.0,-15.0,9.0,1.0,1650916868889800.0
1.0,0.0,0.0,-1.0,-2.0,15.0,-2.0,1.0,1650916868889800.0
-3.0,-2.0,-4.0,-4.0,-1.0,1.0,2.0,-3.0,1650916868890800.0
2.0,1.0,-2.0,-1.0,-7.0,-13.0,-11.0,-1.0,1650916868890800.0
-1.0,0.0,4.0,5.0,7.0,2.0,0.0,0.0,1650916868903930.0
0.0,-2.0,-1.0,2.0,1.0,-5.0,-1.0,0.0,1650916868903930.0
2.0,0.0,0.0,-1.0,0.0,1.0,8.0,3.0,1650916868910957.0
-2.0,-4.0,-6.0,-12.0,-4.0,4.0,-8.0,-5.0,1650916868910957.0
0.0,-1.0,1.0,1.0,2.0,8.0,0.0,0.0,1650916868927124.0
-7.0,-3.0,-3.0,-4.0,1.0,-9.0,-5.0,-1.0,1650916868927124.0
2.0,2.0,1.0,2.0,1.0,-2.0,3.0,1.0,1650916868928947.0
0.0,-1.0,-2.0,-4.0,-3.0,-1.0,2.0,0.0,1650916868928947.0
2.0,0.0,1.0,1.0,0.0,3.0,1.0,-1.0,1650916868950090.0
0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1650916868950090.0
-2.0,-1.0,-5.0,-1.0,4.0,-1.0,-7.0,-3.0,1650916868951090.0
-2.0,0.0,5.0,4.0,2.0,-9.0,1.0,1.0,1650916868951090.0
-2.0,0.0,-6.0,-7.0,-9.0,7.0,-9.0,-4.0,1650916868963634.0
0.0,0.0,5.0,4.0,-1.0,2.0,12.0,2.0,1650916868963634.0
0.0,1.0,-2.0,-2.0,-4.0,-5.0,0.0,0.0,1650916868971816.0
0.0,1.0,0.0,1.0,2.0,-3.0,-7.0,-1.0,1650916868971816.0
0.0,2.0,7.0,5.0,2.0,-3.0,8.0,1.0,1650916868987714.0
1.0,-2.0,-9.0,-9.0,-1.0,-4.0,2.0,0.0,1650916868987714.0
-1.0,-2.0,1.0,0.0,1.0,5.0,-1.0,-1.0,1650916868988559.0
-3.0,-1.0,2.0,1.0,-1.0,1.0,-5.0,-2.0,1650916868988559.0
-1.0,0.0,-1.0,1.0,5.0,9.0,8.0,2.0,1650916869010023.0
-2.0,0.0,2.0,3.0,-3.0,1.0,-2.0,-2.0,1650916869010023.0
0.0,-3.0,1.0,-2.0,-5.0,-6.0,4.0,1.0,1650916869011034.0
3.0,-2.0,-4.0,-4.0,-1.0,-6.0,-8.0,-1.0,1650916869011034.0
-9.0,-2.0,-5.0,-1.0,3.0,1.0,0.0,-3.0,1650916869024331.0
0.0,0.0,7.0,3.0,-1.0,-11.0,-4.0,0.0,1650916869024331.0
0.0,-2.0,-6.0,-4.0,3.0,16.0,-11.0,-1.0,1650916869031338.0
-1.0,1.0,0.0,0.0,-7.0,6.0,14.0,3.0,1650916869031338.0
1.0,-1.0,1.0,5.0,-2.0,-11.0,0.0,0.0,1650916869048004.0
-3.0,-1.0,-5.0,-4.0,1.0,3.0,-3.0,-3.0,1650916869048004.0
-1.0,1.0,3.0,-1.0,1.0,-6.0,3.0,1.0,1650916869049030.0
0.0,-1.0,-3.0,-2.0,-3.0,3.0,1.0,1.0,1650916869049030.0
1.0,-2.0,-2.0,-5.0,-2.0,-2.0,-8.0,-4.0,1650916869069272.0
1.0,0.0,2.0,4.0,3.0,-2.0,3.0,-2.0,1650916869069272.0
-3.0,-2.0,-5.0,-5.0,-10.0,-16.0,-7.0,-2.0,1650916869071298.0
-2.0,0.0,1.0,0.0,2.0,3.0,0.0,-1.0,1650916869071298.0
2.0,0.0,1.0,2.0,6.0,9.0,7.0,3.0,1650916869084486.0
1.0,1.0,-7.0,-5.0,5.0,11.0,-1.0,1.0,1650916869084486.0
0.0,0.0,3.0,2.0,2.0,7.0,0.0,1.0,1650916869090490.0
-3.0,-1.0,-2.0,-3.0,-14.0,-22.0,0.0,-2.0,1650916869090490.0
-1.0,-2.0,2.0,-2.0,1.0,-3.0,-11.0,-1.0,1650916869107185.0
1.0,-1.0,-7.0,-5.0,0.0,6.0,-2.0,-1.0,1650916869107185.0
0.0,0.0,4.0,4.0,-1.0,-2.0,4.0,1.0,1650916869109055.0
-2.0,-1.0,0.0,0.0,1.0,0.0,-4.0,0.0,1650916869109055.0
0.0,-1.0,1.0,1.0,3.0,-2.0,0.0,0.0,1650916869129991.0
0.0,-1.0,-2.0,-5.0,-10.0,-12.0,-6.0,-3.0,1650916869129991.0
-3.0,-2.0,0.0,-4.0,-11.0,-8.0,-6.0,-3.0,1650916869130678.0
-3.0,-2.0,4.0,6.0,5.0,5.0,0.0,1.0,1650916869130678.0
1.0,2.0,-2.0,-3.0,7.0,6.0,0.0,0.0,1650916869143874.0
-2.0,0.0,0.0,2.0,10.0,11.0,16.0,3.0,1650916869143874.0
0.0,1.0,-2.0,-2.0,-1.0,5.0,-2.0,-3.0,1650916869151853.0
3.0,1.0,0.0,-1.0,-10.0,-13.0,-10.0,-1.0,1650916869151853.0
-7.0,-4.0,-4.0,-4.0,-5.0,-5.0,1.0,-1.0,1650916869168114.0
-1.0,-3.0,0.0,4.0,9.0,11.0,1.0,3.0,1650916869168114.0
-1.0,2.0,1.0,2.0,2.0,4.0,4.0,-1.0,1650916869168875.0
0.0,0.0,1.0,2.0,6.0,5.0,3.0,1.0,1650916869168875.0
1.0,1.0,3.0,-1.0,-5.0,-6.0,-6.0,-3.0,1650916869190312.0
-2.0,-1.0,-1.0,-2.0,-7.0,-19.0,-3.0,0.0,1650916869190312.0
1.0,-1.0,-2.0,-2.0,0.0,-1.0,7.0,1.0,1650916869191347.0
-2.0,-3.0,1.0,1.0,-5.0,4.0,-11.0,-5.0,1650916869191347.0
0.0,-1.0,-3.0,1.0,1.0,2.0,18.0,3.0,1650916869203658.0
3.0,0.0,1.0,-2.0,-4.0,-6.0,-6.0,-2.0,1650916869203658.0
1.0,-2.0,-3.0,-2.0,2.0,-2.0,-1.0,-1.0,1650916869211832.0
-5.0,-1.0,-9.0,-9.0,5.0,8.0,1.0,-4.0,1650916869211832.0
0.0,0.0,-1.0,3.0,3.0,10.0,2.0,2.0,1650916869227956.0
1.0,0.0,-1.0,-1.0,-9.0,-19.0,-12.0,0.0,1650916869227956.0
0.0,-1.0,0.0,0.0,6.0,13.0,1.0,-3.0,1650916869228839.0
0.0,-1.0,3.0,3.0,-5.0,6.0,14.0,4.0,1650916869228839.0
2.0,1.0,-1.0,-3.0,5.0,-2.0,-7.0,-1.0,1650916869249696.0
-4.0,-1.0,0.0,-1.0,1.0,2.0,-5.0,-2.0,1650916869249696.0
1.0,1.0,4.0,4.0,-7.0,-17.0,-1.0,1.0,1650916869251233.0
-2.0,-1.0,-5.0,-2.0,2.0,-1.0,-2.0,-3.0,1650916869251233.0
3.0,-1.0,-9.0,-1.0,-7.0,1.0,14.0,3.0,1650916869280606.0
2.0,-1.0,-3.0,-12.0,-11.0,-8.0,-7.0,-2.0,1650916869280606.0
2.0,0.0,5.0,2.0,-1.0,-8.0,2.0,-2.0,1650916869280697.0
-1.0,-6.0,-10.0,-11.0,11.0,9.0,-8.0,-4.0,1650916869280697.0
-2.0,0.0,5.0,4.0,-1.0,2.0,3.0,0.0,1650916869286685.0
-1.0,2.0,5.0,8.0,4.0,9.0,1.0,0.0,1650916869286685.0
1.0,1.0,1.0,1.0,9.0,12.0,2.0,2.0,1650916869288679.0
-4.0,3.0,8.0,7.0,2.0,-3.0,6.0,4.0,1650916869288679.0
-2.0,-3.0,-5.0,-6.0,-10.0,-15.0,-17.0,-6.0,1650916869310374.0
-3.0,-3.0,-2.0,2.0,-11.0,-4.0,4.0,0.0,1650916869310374.0
-1.0,1.0,-8.0,-9.0,-6.0,-5.0,-3.0,-3.0,1650916869311383.0
2.0,5.0,-1.0,-7.0,0.0,-12.0,6.0,3.0,1650916869311383.0
-1.0,-8.0,3.0,-1.0,2.0,14.0,-6.0,-2.0,1650916869323477.0
-2.0,-5.0,2.0,2.0,-4.0,5.0,3.0,-1.0,1650916869323477.0
0.0,-1.0,0.0,6.0,1.0,-4.0,-2.0,-1.0,1650916869332384.0
2.0,1.0,0.0,5.0,7.0,5.0,-6.0,-3.0,1650916869332384.0
2.0,7.0,9.0,7.0,3.0,1.0,8.0,4.0,1650916869347779.0
3.0,0.0,-3.0,2.0,2.0,1.0,-1.0,-2.0,1650916869347779.0
1.0,0.0,1.0,-2.0,-1.0,-4.0,4.0,5.0,1650916869348805.0
-1.0,-3.0,-7.0,-6.0,-4.0,-3.0,-11.0,-4.0,1650916869348805.0
0.0,-1.0,-4.0,-5.0,-1.0,-7.0,-2.0,-3.0,1650916869369981.0
-1.0,-1.0,3.0,3.0,4.0,5.0,-3.0,-1.0,1650916869369981.0
-1.0,1.0,1.0,2.0,-2.0,-1.0,0.0,0.0,1650916869370773.0
0.0,-1.0,10.0,3.0,0.0,7.0,8.0,3.0,1650916869370773.0
-2.0,-3.0,-8.0,-2.0,-1.0,-4.0,-12.0,-2.0,1650916869383084.0
0.0,1.0,-1.0,-5.0,-3.0,-12.0,0.0,-2.0,1650916869383084.0
-3.0,-2.0,-1.0,1.0,-2.0,1.0,0.0,-2.0,1650916869392060.0
1.0,-2.0,5.0,5.0,-2.0,14.0,6.0,3.0,1650916869392060.0
0.0,0.0,-3.0,-3.0,-4.0,-8.0,-12.0,-5.0,1650916869407488.0
-2.0,2.0,1.0,8.0,0.0,-1.0,15.0,4.0,1650916869407488.0
-1.0,-1.0,-3.0,-11.0,3.0,4.0,4.0,2.0,1650916869408360.0
-1.0,-2.0,0.0,-7.0,0.0,-3.0,-4.0,-5.0,1650916869408360.0
-1.0,0.0,-1.0,-7.0,-10.0,-14.0,-4.0,0.0,1650916869430015.0
-2.0,-5.0,-5.0,-5.0,3.0,6.0,-6.0,-3.0,1650916869430015.0
-1.0,1.0,4.0,12.0,9.0,12.0,-3.0,-2.0,1650916869431015.0
0.0,2.0,1.0,2.0,1.0,-1.0,13.0,2.0,1650916869431015.0
-1.0,-1.0,5.0,3.0,1.0,-3.0,2.0,0.0,1650916869443122.0
0.0,0.0,6.0,2.0,1.0,-2.0,1.0,1.0,1650916869443122.0
-1.0,-2.0,-4.0,-2.0,-4.0,-4.0,-10.0,-2.0,1650916869452294.0
0.0,-1.0,-7.0,-6.0,-2.0,-7.0,-4.0,-2.0,1650916869452294.0
-3.0,0.0,4.0,5.0,-2.0,1.0,0.0,-2.0,1650916869467534.0
-2.0,-2.0,-10.0,-9.0,-3.0,-5.0,-3.0,-3.0,1650916869467534.0
1.0,0.0,-4.0,-4.0,1.0,11.0,2.0,1.0,1650916869468534.0
-1.0,0.0,1.0,-1.0,2.0,4.0,3.0,0.0,1650916869468534.0
3.0,1.0,6.0,8.0,3.0,0.0,2.0,0.0,1650916869489430.0
-2.0,-1.0,-2.0,-4.0,-10.0,-12.0,-15.0,-3.0,1650916869489430.0
-1.0,-4.0,4.0,-1.0,-4.0,-6.0,14.0,4.0,1650916869491425.0
1.0,0.0,3.0,11.0,5.0,-1.0,8.0,1.0,1650916869491425.0
-2.0,0.0,3.0,4.0,6.0,12.0,3.0,1.0,1650916869503393.0
-1.0,-6.0,-31.0,-28.0,-2.0,4.0,-7.0,-2.0,1650916869503393.0
-3.0,-1.0,-5.0,-3.0,-9.0,-17.0,-6.0,-1.0,1650916869512369.0
0.0,1.0,7.0,8.0,3.0,5.0,0.0,-1.0,1650916869512369.0
0.0,1.0,1.0,-2.0,1.0,4.0,-3.0,-1.0,1650916869527328.0
-1.0,3.0,11.0,10.0,0.0,-4.0,1.0,1.0,1650916869527328.0
0.0,-2.0,-11.0,-13.0,-13.0,-10.0,-10.0,-4.0,1650916869528334.0
-5.0,-2.0,3.0,3.0,1.0,-11.0,-2.0,1.0,1650916869528334.0
-1.0,1.0,-1.0,1.0,10.0,19.0,4.0,1.0,1650916869550527.0
0.0,0.0,-5.0,-3.0,4.0,6.0,5.0,2.0,1650916869550527.0
1.0,0.0,1.0,4.0,2.0,1.0,3.0,1.0,1650916869551333.0
0.0,-2.0,-6.0,-6.0,-6.0,-14.0,-10.0,-4.0,1650916869551333.0
1.0,0.0,-3.0,-5.0,-4.0,-10.0,-4.0,0.0,1650916869572361.0
-1.0,1.0,7.0,9.0,-1.0,7.0,-4.0,-2.0,1650916869572361.0
0.0,-2.0,2.0,-2.0,0.0,0.0,14.0,2.0,1650916869573360.0
0.0,1.0,-1.0,-3.0,-6.0,-6.0,-15.0,-2.0,1650916869573360.0
-2.0,-5.0,-13.0,-12.0,-10.0,1.0,19.0,2.0,1650916869588775.0
3.0,1.0,8.0,4.0,6.0,10.0,9.0,3.0,1650916869588775.0
-1.0,0.0,-6.0,-3.0,16.0,9.0,-5.0,0.0,1650916869589774.0
-1.0,-2.0,-4.0,0.0,-2.0,3.0,-1.0,-3.0,1650916869589774.0
0.0,-2.0,-9.0,-10.0,-9.0,-15.0,-12.0,-4.0,1650916869609691.0
1.0,1.0,11.0,11.0,-7.0,-9.0,-9.0,1.0,1650916869609691.0
-1.0,-5.0,-1.0,6.0,-5.0,0.0,9.0,1.0,1650916869610694.0
-4.0,-3.0,-9.0,-10.0,-7.0,-1.0,5.0,3.0,1650916869610694.0
-1.0,1.0,7.0,0.0,-3.0,-9.0,-7.0,-2.0,1650916869639142.0
-3.0,0.0,4.0,3.0,10.0,9.0,8.0,-1.0,1650916869639142.0
1.0,2.0,6.0,1.0,6.0,9.0,-7.0,-4.0,1650916869641136.0
3.0,-1.0,0.0,6.0,1.0,4.0,0.0,-1.0,1650916869641136.0
1.0,1.0,-2.0,2.0,-2.0,-4.0,-4.0,-1.0,1650916869647120.0
-4.0,-6.0,-9.0,-7.0,-2.0,-10.0,-6.0,-5.0,1650916869647120.0
-1.0,1.0,2.0,4.0,-5.0,-11.0,2.0,1.0,1650916869648117.0
1.0,0.0,9.0,4.0,0.0,11.0,5.0,2.0,1650916869648117.0
1.0,1.0,-8.0,-7.0,-4.0,5.0,0.0,0.0,1650916869670410.0
1.0,4.0,10.0,6.0,11.0,8.0,1.0,-1.0,1650916869670410.0
-3.0,-3.0,-10.0,-1.0,-1.0,-3.0,-11.0,-3.0,1650916869671412.0
0.0,-4.0,-3.0,-8.0,-12.0,-11.0,1.0,0.0,1650916869671412.0
-1.0,-1.0,-7.0,-12.0,-14.0,-13.0,-5.0,-1.0,1650916869692669.0
2.0,-1.0,5.0,10.0,11.0,10.0,-3.0,-1.0,1650916869692669.0
3.0,1.0,0.0,-5.0,7.0,-1.0,16.0,5.0,1650916869693527.0
-1.0,3.0,-2.0,-2.0,-2.0,4.0,-3.0,-2.0,1650916869693527.0
2.0,0.0,2.0,4.0,4.0,6.0,-1.0,0.0,1650916869706706.0
-5.0,-1.0,0.0,-6.0,-9.0,1.0,-1.0,-5.0,1650916869706706.0
2.0,2.0,11.0,10.0,-1.0,-8.0,-9.0,1.0,1650916869713827.0
-2.0,-6.0,-7.0,-1.0,1.0,-6.0,5.0,8.0,1650916869713827.0
-2.0,-4.0,-4.0,-4.0,3.0,-5.0,-5.0,-2.0,1650916869729967.0
1.0,2.0,2.0,2.0,-2.0,-4.0,-1.0,-13.0,1650916869729967.0
-5.0,1.0,1.0,1.0,-2.0,4.0,-7.0,-3.0,1650916869730832.0
3.0,-1.0,-4.0,-5.0,0.0,7.0,4.0,6.0,1650916869730832.0
2.0,2.0,-2.0,4.0,7.0,9.0,7.0,0.0,1650916869752410.0
0.0,5.0,-6.0,-3.0,-4.0,-12.0,7.0,14.0,1650916869752410.0
-8.0,-12.0,-1.0,-11.0,-12.0,-8.0,-18.0,-32.0,1650916869753262.0
-5.0,-1.0,-2.0,-1.0,-1.0,3.0,-4.0,9.0,1650916869753262.0
7.0,0.0,9.0,12.0,1.0,-2.0,11.0,25.0,1650916869767374.0
3.0,-5.0,-6.0,-3.0,7.0,18.0,15.0,14.0,1650916869767374.0
-3.0,7.0,-1.0,-4.0,5.0,6.0,-1.0,-32.0,1650916869773237.0
-6.0,5.0,6.0,4.0,-1.0,-7.0,-11.0,-11.0,1650916869773237.0
-4.0,-3.0,-3.0,0.0,-6.0,-16.0,-27.0,-16.0,1650916869789558.0
5.0,5.0,7.0,11.0,-2.0,-8.0,-1.0,18.0,1650916869789558.0
-13.0,-4.0,-17.0,-10.0,-7.0,0.0,-1.0,4.0,1650916869791394.0
2.0,-3.0,-3.0,-10.0,6.0,4.0,7.0,7.0,1650916869791394.0
6.0,-4.0,6.0,5.0,7.0,6.0,17.0,29.0,1650916869812889.0
19.0,4.0,5.0,2.0,0.0,3.0,15.0,41.0,1650916869812889.0
11.0,24.0,13.0,10.0,0.0,9.0,0.0,-33.0,1650916869813758.0
-17.0,-12.0,-11.0,-1.0,1.0,-5.0,-15.0,-49.0,1650916869813758.0
-19.0,-29.0,-12.0,0.0,-6.0,-8.0,-20.0,-26.0,1650916869825855.0
4.0,18.0,1.0,-5.0,-2.0,-4.0,-6.0,-9.0,1650916869825855.0
2.0,-23.0,-1.0,-16.0,-9.0,-4.0,3.0,40.0,1650916869834671.0
19.0,35.0,19.0,10.0,4.0,-2.0,12.0,38.0,1650916869834671.0
-3.0,3.0,-4.0,-8.0,1.0,1.0,3.0,-9.0,1650916869848979.0
-31.0,-71.0,-15.0,2.0,-4.0,-5.0,-15.0,-24.0,1650916869848979.0
17.0,22.0,5.0,12.0,5.0,5.0,12.0,31.0,1650916869850974.0
10.0,-1.0,-16.0,-11.0,-2.0,1.0,-4.0,-13.0,1650916869850974.0
-19.0,-7.0,-18.0,-13.0,2.0,-1.0,-14.0,-41.0,1650916869872480.0
2.0,40.0,24.0,6.0,0.0,0.0,18.0,60.0,1650916869872480.0
-13.0,-19.0,-7.0,-18.0,-11.0,-15.0,-15.0,-59.0,1650916869873347.0
42.0,-13.0,17.0,24.0,1.0,7.0,16.0,26.0,1650916869873347.0
20.0,28.0,10.0,12.0,12.0,11.0,29.0,82.0,1650916869886311.0
-74.0,-7.0,-22.0,-13.0,-4.0,-8.0,-50.0,-128.0,1650916869886311.0
26.0,70.0,9.0,-14.0,0.0,2.0,-2.0,92.0,1650916869893476.0
-15.0,48.0,10.0,14.0,5.0,-7.0,-17.0,-43.0,1650916869893476.0
-12.0,-87.0,-16.0,-11.0,-10.0,-2.0,14.0,43.0,1650916869910020.0
40.0,63.0,-10.0,-11.0,1.0,6.0,32.0,50.0,1650916869910020.0
-58.0,-38.0,-3.0,18.0,1.0,3.0,14.0,-10.0,1650916869910654.0
13.0,37.0,15.0,7.0,-22.0,-25.0,-11.0,1.0,1650916869910654.0
45.0,88.0,34.0,21.0,21.0,26.0,14.0,11.0,1650916869931977.0
-10.0,-62.0,-3.0,-20.0,18.0,7.0,-6.0,-11.0,1650916869931977.0
13.0,14.0,-22.0,5.0,16.0,12.0,-9.0,-33.0,1650916869933972.0
-14.0,-16.0,-4.0,13.0,2.0,2.0,5.0,4.0,1650916869933972.0
0.0,-22.0,11.0,-26.0,-36.0,-15.0,-3.0,5.0,1650916869946208.0
50.0,92.0,13.0,-4.0,-14.0,-18.0,-20.0,-20.0,1650916869946208.0
-61.0,-82.0,-29.0,-12.0,2.0,6.0,12.0,30.0,1650916869954415.0
-1.0,-5.0,-8.0,-3.0,-4.0,2.0,3.0,-7.0,1650916869954415.0
-28.0,-18.0,-17.0,-13.0,-21.0,-12.0,-9.0,-38.0,1650916869970084.0
8.0,3.0,-22.0,5.0,18.0,2.0,2.0,36.0,1650916869970084.0
54.0,52.0,33.0,20.0,0.0,-7.0,-11.0,-32.0,1650916869971196.0
-67.0,-91.0,-27.0,-28.0,-10.0,1.0,16.0,34.0,1650916869971196.0
14.0,39.0,5.0,4.0,3.0,-1.0,-15.0,-41.0,1650916869992620.0
13.0,30.0,1.0,3.0,-4.0,-6.0,-4.0,-2.0,1650916869992620.0
-17.0,-65.0,-2.0,0.0,0.0,-6.0,-11.0,7.0,1650916869993462.0
-31.0,5.0,-21.0,-17.0,-7.0,0.0,-13.0,-11.0,1650916869993462.0
4.0,-6.0,-1.0,17.0,20.0,8.0,-8.0,6.0,1650916870005925.0
-8.0,15.0,6.0,9.0,5.0,9.0,14.0,-15.0,1650916870005925.0
-27.0,-38.0,-25.0,-18.0,-9.0,-5.0,7.0,-4.0,1650916870014929.0
69.0,34.0,18.0,10.0,11.0,8.0,10.0,18.0,1650916870014929.0
-21.0,12.0,14.0,21.0,-4.0,-14.0,-4.0,23.0,1650916870030437.0
12.0,-42.0,-29.0,-23.0,-28.0,-15.0,0.0,4.0,1650916870030437.0
-7.0,2.0,-3.0,-2.0,17.0,2.0,-11.0,-23.0,1650916870031056.0
-11.0,87.0,30.0,2.0,-7.0,4.0,0.0,-26.0,1650916870031056.0
62.0,23.0,-12.0,-1.0,13.0,-1.0,-1.0,-3.0,1650916870052713.0
7.0,-38.0,-10.0,7.0,-25.0,-13.0,5.0,34.0,1650916870052713.0
-44.0,-36.0,9.0,-11.0,16.0,10.0,-10.0,11.0,1650916870053556.0
-20.0,-65.0,-4.0,3.0,13.0,12.0,4.0,-29.0,1650916870053556.0
-29.0,-2.0,-9.0,-16.0,-5.0,-2.0,-8.0,-8.0,1650916870065737.0
15.0,65.0,6.0,9.0,0.0,1.0,-2.0,-20.0,1650916870065737.0
48.0,-16.0,15.0,1.0,-9.0,5.0,24.0,25.0,1650916870074712.0
15.0,-10.0,4.0,14.0,-7.0,-8.0,-5.0,7.0,1650916870074712.0
-56.0,-61.0,-5.0,-22.0,-14.0,-12.0,-8.0,-25.0,1650916870089904.0
-22.0,-20.0,19.0,12.0,28.0,7.0,0.0,22.0,1650916870089904.0
35.0,113.0,9.0,6.0,-5.0,-6.0,-7.0,-1.0,1650916870090904.0
30.0,91.0,-11.0,-1.0,3.0,5.0,18.0,2.0,1650916870090904.0
-63.0,-58.0,-29.0,-19.0,-7.0,-3.0,-15.0,-31.0,1650916870112539.0
29.0,51.0,1.0,-11.0,-11.0,3.0,22.0,28.0,1650916870112539.0
5.0,2.0,-17.0,1.0,1.0,-14.0,-10.0,9.0,1650916870113382.0
11.0,-13.0,6.0,-5.0,-12.0,-4.0,-21.0,27.0,1650916870113382.0
32.0,25.0,0.0,24.0,16.0,9.0,19.0,-33.0,1650916870126389.0
-61.0,-95.0,-11.0,-25.0,-3.0,16.0,21.0,23.0,1650916870126389.0
6.0,-2.0,-1.0,7.0,-20.0,-13.0,-18.0,-18.0,1650916870134422.0
55.0,69.0,19.0,-1.0,5.0,-5.0,18.0,27.0,1650916870134422.0
-49.0,-59.0,-45.0,-10.0,1.0,-2.0,-19.0,-26.0,1650916870150051.0
-24.0,-3.0,15.0,13.0,5.0,0.0,-21.0,-21.0,1650916870150051.0
17.0,16.0,4.0,3.0,-11.0,-5.0,11.0,-2.0,1650916870150994.0
-24.0,5.0,-10.0,-9.0,18.0,9.0,-5.0,-12.0,1650916870150994.0
89.0,68.0,39.0,14.0,9.0,15.0,10.0,56.0,1650916870172162.0
6.0,25.0,-17.0,2.0,-10.0,1.0,7.0,-41.0,1650916870172162.0
-5.0,-66.0,-2.0,-14.0,-13.0,-13.0,-11.0,9.0,1650916870173103.0
-33.0,26.0,-9.0,8.0,-1.0,-16.0,-22.0,-21.0,1650916870173103.0
42.0,-20.0,30.0,20.0,8.0,14.0,33.0,33.0,1650916870186426.0
10.0,45.0,17.0,-13.0,-7.0,6.0,-2.0,33.0,1650916870186426.0
-39.0,-33.0,-6.0,18.0,-5.0,-4.0,-11.0,-43.0,1650916870195371.0
-32.0,-62.0,-32.0,-26.0,6.0,-4.0,-20.0,-47.0,1650916870195371.0
41.0,126.0,26.0,8.0,-11.0,-4.0,28.0,23.0,1650916870210190.0
19.0,4.0,9.0,0.0,-10.0,-14.0,-15.0,-4.0,1650916870210190.0
12.0,-32.0,-2.0,2.0,11.0,14.0,33.0,11.0,1650916870210741.0
-26.0,-118.0,-20.0,-14.0,-4.0,6.0,-11.0,3.0,1650916870210741.0
-57.0,-26.0,-16.0,-16.0,-13.0,-14.0,-11.0,-5.0,1650916870232254.0
65.0,119.0,31.0,30.0,37.0,12.0,8.0,51.0,1650916870232254.0
0.0,13.0,15.0,-13.0,-18.0,-14.0,36.0,7.0,1650916870233252.0
-24.0,-100.0,-27.0,-19.0,-24.0,-1.0,-23.0,-10.0,1650916870233252.0
-59.0,-22.0,-4.0,26.0,49.0,13.0,-6.0,-10.0,1650916870246250.0
-21.0,-75.0,2.0,4.0,3.0,13.0,1.0,-34.0,1650916870246250.0
9.0,101.0,27.0,8.0,3.0,-2.0,-8.0,22.0,1650916870255193.0
57.0,69.0,-17.0,-8.0,12.0,2.0,14.0,-9.0,1650916870255193.0
-15.0,23.0,12.0,-4.0,-29.0,-17.0,-12.0,9.0,1650916870270484.0
-34.0,-44.0,4.0,-13.0,-18.0,-9.0,-12.0,-30.0,1650916870270484.0
-7.0,-105.0,-74.0,-15.0,25.0,13.0,1.0,17.0,1650916870271338.0
13.0,78.0,11.0,7.0,-30.0,-13.0,-2.0,3.0,1650916870271338.0
41.0,28.0,-2.0,1.0,27.0,18.0,11.0,11.0,1650916870291801.0
5.0,82.0,7.0,-2.0,-16.0,-14.0,-5.0,-29.0,1650916870291801.0
29.0,-36.0,-3.0,-9.0,-3.0,-4.0,-17.0,-10.0,1650916870293663.0
-44.0,56.0,-6.0,16.0,11.0,-2.0,2.0,50.0,1650916870293663.0
-61.0,-63.0,-28.0,-9.0,-12.0,-14.0,-29.0,-34.0,1650916870305822.0
30.0,1.0,4.0,-1.0,1.0,-6.0,11.0,0.0,1650916870305822.0
10.0,103.0,17.0,9.0,-3.0,12.0,9.0,-32.0,1650916870314800.0
10.0,9.0,11.0,11.0,12.0,11.0,6.0,17.0,1650916870314800.0
53.0,-47.0,1.0,-13.0,3.0,2.0,2.0,26.0,1650916870328725.0
-105.0,-98.0,-67.0,-31.0,-21.0,-20.0,-47.0,-85.0,1650916870328725.0
