EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
-1.0,1.0,-1.0,-1.0,0.0,3.0,-1.0,0.0,1651071043530398.0
1.0,0.0,-1.0,-2.0,-2.0,-1.0,-1.0,0.0,1651071043530398.0
0.0,-1.0,-1.0,0.0,0.0,-3.0,0.0,-1.0,1651071043531325.0
0.0,-1.0,0.0,-1.0,-2.0,0.0,0.0,-1.0,1651071043531325.0
0.0,1.0,0.0,-1.0,0.0,0.0,1.0,-1.0,1651071043553527.0
-2.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1651071043553527.0
-2.0,1.0,-2.0,0.0,-1.0,0.0,0.0,-1.0,1651071043553527.0
1.0,0.0,0.0,-2.0,-3.0,-1.0,1.0,1.0,1651071043553527.0
0.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,1651071043575538.0
-1.0,-2.0,-2.0,1.0,0.0,-1.0,-1.0,-1.0,1651071043575538.0
-1.0,-2.0,1.0,0.0,-2.0,-2.0,-1.0,-1.0,1651071043576469.0
-3.0,-1.0,0.0,-2.0,0.0,-2.0,1.0,-1.0,1651071043576469.0
0.0,-2.0,0.0,-2.0,2.0,1.0,0.0,0.0,1651071043590114.0
-1.0,-1.0,-2.0,-2.0,-1.0,2.0,-1.0,-1.0,1651071043590114.0
-2.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1651071043591114.0
-2.0,0.0,-1.0,0.0,0.0,1.0,-2.0,-2.0,1651071043591114.0
-2.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-2.0,1651071043613119.0
0.0,-1.0,-1.0,0.0,1.0,-2.0,-4.0,1.0,1651071043613119.0
0.0,-2.0,0.0,0.0,-2.0,-2.0,-1.0,0.0,1651071043614090.0
-2.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,1651071043614090.0
-1.0,-1.0,-1.0,0.0,-2.0,-2.0,-1.0,-1.0,1651071043635661.0
0.0,-1.0,0.0,0.0,-4.0,-5.0,0.0,-1.0,1651071043635661.0
-2.0,1.0,0.0,0.0,5.0,4.0,2.0,-1.0,1651071043636553.0
1.0,0.0,0.0,-1.0,2.0,1.0,1.0,-1.0,1651071043636553.0
-1.0,-2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1651071043657687.0
-2.0,-3.0,-1.0,-2.0,-2.0,-4.0,-2.0,-2.0,1651071043657687.0
-1.0,0.0,-1.0,0.0,-3.0,-2.0,-1.0,-2.0,1651071043658625.0
1.0,-2.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1651071043658625.0
1.0,0.0,-1.0,1.0,1.0,-3.0,2.0,0.0,1651071043673618.0
-1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-2.0,1651071043673618.0
0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1651071043673618.0
-1.0,-1.0,0.0,-2.0,-1.0,-4.0,-2.0,-1.0,1651071043673618.0
0.0,-2.0,0.0,-1.0,-1.0,2.0,0.0,-1.0,1651071043695909.0
0.0,-2.0,1.0,-2.0,-3.0,-2.0,1.0,0.0,1651071043695909.0
0.0,-1.0,1.0,0.0,0.0,-3.0,-2.0,1.0,1651071043696904.0
