EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
0.0,-4.0,-2.0,-2.0,-3.0,-3.0,-1.0,-1.0,1651023992234551.0
1.0,6.0,3.0,0.0,1.0,1.0,-3.0,1.0,1651023992234551.0
0.0,10.0,3.0,0.0,-2.0,-2.0,-1.0,-1.0,1651023992241532.0
0.0,-12.0,-6.0,-9.0,-5.0,-2.0,1.0,-1.0,1651023992241532.0
-3.0,-1.0,2.0,-4.0,-6.0,1.0,-3.0,-1.0,1651023992248516.0
3.0,11.0,7.0,8.0,21.0,4.0,0.0,1.0,1651023992248516.0
0.0,-6.0,1.0,3.0,-6.0,-5.0,-1.0,0.0,1651023992264501.0
0.0,-1.0,3.0,1.0,3.0,6.0,1.0,1.0,1651023992264501.0
0.0,-7.0,-3.0,-7.0,-2.0,-2.0,1.0,-2.0,1651023992270482.0
0.0,11.0,-1.0,-4.0,-7.0,-4.0,0.0,-1.0,1651023992270482.0
-1.0,1.0,-1.0,2.0,3.0,4.0,-1.0,-1.0,1651023992286440.0
0.0,2.0,-2.0,-3.0,-4.0,-2.0,-1.0,-1.0,1651023992286440.0
3.0,2.0,1.0,-6.0,-12.0,-2.0,1.0,3.0,1651023992288416.0
-4.0,2.0,-4.0,1.0,14.0,-1.0,-3.0,-4.0,1651023992288416.0
1.0,8.0,3.0,6.0,1.0,3.0,1.0,0.0,1651023992301435.0
-1.0,3.0,0.0,1.0,-1.0,-1.0,0.0,1.0,1651023992301435.0
-2.0,-3.0,2.0,7.0,3.0,1.0,0.0,0.0,1651023992308364.0
3.0,-7.0,-3.0,-4.0,-8.0,-3.0,0.0,-1.0,1651023992308364.0
-2.0,6.0,-2.0,-5.0,-2.0,-3.0,-2.0,-1.0,1651023992324386.0
-1.0,0.0,0.0,2.0,-4.0,-4.0,-2.0,-1.0,1651023992324386.0
-1.0,8.0,-2.0,-3.0,3.0,0.0,-1.0,0.0,1651023992326313.0
2.0,5.0,2.0,2.0,-2.0,-1.0,0.0,0.0,1651023992326313.0
-2.0,0.0,0.0,1.0,0.0,2.0,-2.0,-1.0,1651023992347322.0
1.0,4.0,-1.0,-5.0,0.0,0.0,0.0,-1.0,1651023992347322.0
0.0,-6.0,-2.0,-4.0,-3.0,-3.0,-1.0,-1.0,1651023992348266.0
0.0,3.0,1.0,2.0,-3.0,1.0,1.0,0.0,1651023992348266.0
-1.0,2.0,-2.0,-3.0,-1.0,-2.0,0.0,0.0,1651023992360292.0
-3.0,-24.0,1.0,-1.0,-8.0,-1.0,-1.0,-2.0,1651023992360292.0
-1.0,-3.0,-9.0,-7.0,4.0,-3.0,-3.0,-2.0,1651023992369588.0
-1.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1651023992369588.0
-2.0,-7.0,-2.0,-1.0,-2.0,2.0,0.0,-1.0,1651023992383926.0
-1.0,-3.0,-1.0,-3.0,-16.0,-6.0,0.0,-1.0,1651023992383926.0
-1.0,-6.0,1.0,1.0,20.0,5.0,1.0,-3.0,1651023992392609.0
3.0,7.0,5.0,5.0,-5.0,0.0,1.0,1.0,1651023992392609.0
0.0,4.0,2.0,2.0,-2.0,-1.0,1.0,-1.0,1651023992406552.0
1.0,13.0,0.0,1.0,6.0,1.0,0.0,1.0,1651023992406552.0
-5.0,-23.0,-5.0,-1.0,-7.0,-2.0,-1.0,-2.0,1651023992408546.0
0.0,0.0,-3.0,-2.0,-3.0,-1.0,0.0,0.0,1651023992408546.0
-2.0,-7.0,-3.0,-3.0,3.0,1.0,-2.0,-3.0,1651023992420515.0
1.0,29.0,4.0,2.0,-1.0,0.0,0.0,2.0,1651023992420515.0
0.0,-10.0,1.0,4.0,1.0,1.0,-1.0,1.0,1651023992429592.0
-2.0,3.0,-4.0,-6.0,-1.0,-2.0,-1.0,-1.0,1651023992429592.0
2.0,0.0,-1.0,-3.0,-7.0,-4.0,-3.0,-1.0,1651023992444781.0
-3.0,-15.0,-1.0,3.0,5.0,1.0,0.0,-2.0,1651023992444781.0
3.0,14.0,0.0,-2.0,-2.0,0.0,0.0,0.0,1651023992445716.0
1.0,-9.0,-2.0,2.0,-4.0,-1.0,0.0,0.0,1651023992445716.0
0.0,15.0,2.0,-3.0,-2.0,-1.0,0.0,0.0,1651023992466772.0
1.0,-15.0,-3.0,-5.0,4.0,0.0,0.0,0.0,1651023992466772.0
-1.0,0.0,2.0,5.0,-2.0,-1.0,-1.0,0.0,1651023992468797.0
-1.0,-11.0,-1.0,-2.0,-3.0,0.0,0.0,0.0,1651023992468797.0
0.0,9.0,2.0,1.0,-1.0,0.0,-1.0,-1.0,1651023992480806.0
1.0,1.0,-2.0,0.0,10.0,0.0,0.0,0.0,1651023992480806.0
-1.0,-3.0,-3.0,-7.0,-18.0,-8.0,-1.0,-1.0,1651023992489714.0
0.0,10.0,1.0,1.0,12.0,6.0,0.0,-2.0,1651023992489714.0
-1.0,-13.0,3.0,13.0,15.0,4.0,0.0,0.0,1651023992511682.0
2.0,13.0,1.0,0.0,-9.0,0.0,1.0,1.0,1651023992511682.0
6.0,13.0,0.0,-2.0,2.0,-1.0,-1.0,-1.0,1651023992513650.0
-3.0,2.0,-3.0,-10.0,-17.0,-11.0,-4.0,-2.0,1651023992513650.0
-1.0,-5.0,-5.0,-5.0,2.0,4.0,0.0,-1.0,1651023992526679.0
-3.0,-3.0,1.0,5.0,8.0,5.0,-2.0,-2.0,1651023992526679.0
2.0,5.0,1.0,-2.0,-3.0,-3.0,4.0,0.0,1651023992528610.0
2.0,7.0,1.0,-4.0,-1.0,0.0,1.0,0.0,1651023992528610.0
0.0,-5.0,1.0,0.0,-5.0,-4.0,-1.0,-1.0,1651023992549617.0
-5.0,-22.0,-2.0,1.0,-1.0,-2.0,-1.0,0.0,1651023992549617.0
0.0,12.0,-1.0,-4.0,-17.0,1.0,0.0,-1.0,1651023992550575.0
-4.0,-15.0,-3.0,-1.0,25.0,-1.0,-1.0,-1.0,1651023992550575.0
-2.0,1.0,0.0,-3.0,-6.0,-1.0,0.0,0.0,1651023992564577.0
-2.0,-15.0,-5.0,1.0,0.0,0.0,0.0,-2.0,1651023992564577.0
-1.0,0.0,2.0,-2.0,0.0,0.0,0.0,1.0,1651023992566509.0
