EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
1.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,1651024597560756.0
-1.0,-3.0,-2.0,5.0,2.0,-2.0,0.0,-1.0,1651024597560756.0
-2.0,0.0,-1.0,2.0,-2.0,-2.0,-1.0,-1.0,1651024597560756.0
0.0,-22.0,-8.0,-12.0,-7.0,-2.0,-3.0,-1.0,1651024597560756.0
-1.0,8.0,0.0,2.0,-5.0,-2.0,-1.0,-1.0,1651024597561734.0
0.0,1.0,0.0,5.0,17.0,1.0,0.0,-1.0,1651024597561734.0
-1.0,1.0,-4.0,-3.0,-5.0,0.0,1.0,0.0,1651024597562733.0
-2.0,-1.0,-1.0,-2.0,0.0,-3.0,1.0,0.0,1651024597562733.0
-2.0,-4.0,-2.0,-1.0,-1.0,-1.0,-1.0,-2.0,1651024597573729.0
1.0,6.0,-1.0,-5.0,-7.0,-2.0,-2.0,-1.0,1651024597573729.0
-5.0,-16.0,-2.0,2.0,2.0,-2.0,-1.0,-1.0,1651024597581685.0
-1.0,16.0,1.0,0.0,-4.0,-3.0,0.0,-1.0,1651024597581685.0
-1.0,-9.0,-3.0,-3.0,1.0,-2.0,-1.0,1.0,1651024597588682.0
-2.0,1.0,1.0,0.0,-5.0,-1.0,0.0,-1.0,1651024597588682.0
-1.0,-6.0,-2.0,-1.0,0.0,-1.0,-2.0,0.0,1651024597603624.0
-1.0,0.0,0.0,1.0,-4.0,0.0,-1.0,-1.0,1651024597603624.0
0.0,1.0,0.0,3.0,2.0,-1.0,-1.0,1.0,1651024597618610.0
-2.0,-8.0,-2.0,-1.0,-1.0,-2.0,-1.0,0.0,1651024597618610.0
-1.0,1.0,-1.0,-6.0,-2.0,-1.0,-2.0,1.0,1651024597626561.0
1.0,4.0,5.0,3.0,1.0,-1.0,-1.0,-1.0,1651024597626561.0
2.0,1.0,-2.0,5.0,3.0,0.0,0.0,0.0,1651024597634544.0
-2.0,-5.0,-3.0,-7.0,0.0,-1.0,-1.0,0.0,1651024597634544.0
3.0,7.0,-2.0,-8.0,-3.0,1.0,1.0,-1.0,1651024597648513.0
-1.0,-1.0,5.0,18.0,7.0,2.0,-1.0,-1.0,1651024597648513.0
1.0,2.0,-1.0,5.0,-1.0,0.0,-1.0,0.0,1651024597689025.0
-3.0,-2.0,-2.0,-3.0,-2.0,0.0,0.0,0.0,1651024597689025.0
-1.0,1.0,0.0,-5.0,-9.0,-3.0,-1.0,0.0,1651024597690023.0
