,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp,signal
0,-2.0,0.0,0.0,-1.0,-5.0,-2.0,-3.0,-2.0,1651068167717669.0,0
1,0.0,0.0,0.0,-2.0,-3.0,-3.0,-1.0,-3.0,1651068167717669.0,0
2,1.0,-2.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1651068167726705.0,0
3,0.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,1651068167726705.0,0
4,-1.0,-2.0,-1.0,-2.0,-6.0,-8.0,-2.0,0.0,1651068167740752.0,0
5,-1.0,0.0,0.0,2.0,7.0,-2.0,-2.0,-2.0,1651068167740752.0,0
6,1.0,1.0,-1.0,-2.0,-3.0,0.0,0.0,0.0,1651068167742750.0,0
7,-1.0,-1.0,0.0,-1.0,-4.0,-5.0,0.0,-1.0,1651068167742750.0,0
8,2.0,-1.0,-1.0,1.0,12.0,13.0,2.0,1.0,1651068167755714.0,0
9,0.0,1.0,0.0,-2.0,-9.0,-7.0,-2.0,-1.0,1651068167755714.0,0
10,-1.0,-1.0,0.0,2.0,6.0,-1.0,3.0,0.0,1651068167762687.0,0
11,0.0,-1.0,-2.0,0.0,8.0,6.0,2.0,0.0,1651068167762687.0,0
12,-1.0,-2.0,-2.0,-3.0,-9.0,-5.0,-2.0,-2.0,1651068167778864.0,0
13,0.0,0.0,0.0,-4.0,-1.0,-2.0,-2.0,-1.0,1651068167778864.0,0
14,-1.0,0.0,1.0,0.0,-2.0,-2.0,-1.0,0.0,1651068167779803.0,0
15,0.0,1.0,-3.0,-2.0,-1.0,-3.0,-2.0,-1.0,1651068167779803.0,0
16,-3.0,0.0,-2.0,0.0,-4.0,-10.0,-3.0,-2.0,1651068167801087.0,0
17,-2.0,0.0,0.0,0.0,-1.0,2.0,0.0,-1.0,1651068167801087.0,0
18,-2.0,-1.0,-2.0,-1.0,4.0,1.0,-2.0,-1.0,1651068167803015.0,0
19,1.0,-1.0,-1.0,2.0,5.0,0.0,-2.0,-2.0,1651068167803015.0,0
20,1.0,0.0,-1.0,-2.0,-10.0,-5.0,-3.0,1.0,1651068167814983.0,0
21,0.0,-1.0,-2.0,0.0,-7.0,-3.0,2.0,-2.0,1651068167814983.0,0
22,-1.0,-2.0,-2.0,2.0,0.0,-1.0,3.0,-2.0,1651068167822032.0,0
23,-1.0,-1.0,1.0,-1.0,-1.0,4.0,1.0,0.0,1651068167822032.0,0
24,-2.0,-2.0,-2.0,-1.0,-7.0,-7.0,-3.0,-2.0,1651068167838217.0,0
25,0.0,-1.0,0.0,1.0,11.0,6.0,-1.0,2.0,1651068167838217.0,0
26,1.0,-1.0,1.0,1.0,4.0,1.0,1.0,1.0,1651068167840146.0,0
27,-1.0,1.0,0.0,-1.0,-2.0,-1.0,-3.0,0.0,1651068167840146.0,0
28,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,-1.0,1651068167861344.0,0
29,0.0,-1.0,0.0,-3.0,-11.0,-7.0,-3.0,-1.0,1651068167861344.0,0
30,-1.0,1.0,-4.0,1.0,5.0,1.0,-3.0,-1.0,1651068167862341.0,0
31,0.0,1.0,-2.0,-1.0,0.0,3.0,1.0,0.0,1651068167862341.0,0
32,-3.0,1.0,-1.0,-1.0,0.0,-5.0,-2.0,-1.0,1651068167875510.0,0
33,0.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1651068167875510.0,0
34,0.0,0.0,1.0,0.0,-2.0,-2.0,0.0,1.0,1651068167882512.0,0
35,1.0,-1.0,0.0,-1.0,-1.0,-3.0,0.0,0.0,1651068167882512.0,0
36,1.0,-1.0,0.0,-1.0,2.0,3.0,3.0,-2.0,1651068167898591.0,0
37,0.0,0.0,-1.0,0.0,0.0,-3.0,-2.0,-3.0,1651068167898591.0,0
38,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,-3.0,-1.0,1651068167900547.0,0
39,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,3.0,1651068167900547.0,0
40,1.0,0.0,-1.0,1.0,1.0,3.0,2.0,0.0,1651068167921451.0,0
41,-2.0,-2.0,0.0,-2.0,-1.0,-8.0,-1.0,-1.0,1651068167921451.0,0
42,-2.0,1.0,1.0,2.0,2.0,5.0,1.0,0.0,1651068167922451.0,0
43,-2.0,-2.0,-2.0,-1.0,-3.0,1.0,1.0,-2.0,1651068167922451.0,0
44,1.0,0.0,1.0,0.0,6.0,4.0,0.0,0.0,1651068167934659.0,0
45,1.0,-2.0,0.0,-3.0,-11.0,-5.0,0.0,-2.0,1651068167934659.0,0
46,0.0,0.0,-1.0,-2.0,-8.0,-4.0,-2.0,0.0,1651068167951546.0,0
47,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1651068167951546.0,0
48,-1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,1651068167958594.0,0
49,-1.0,0.0,-1.0,0.0,3.0,2.0,-1.0,-1.0,1651068167958594.0,0
50,-2.0,-2.0,2.0,1.0,10.0,6.0,1.0,0.0,1651068167960521.0,0
51,-2.0,-1.0,0.0,2.0,-6.0,-10.0,0.0,-1.0,1651068167960521.0,0
52,-1.0,-3.0,-2.0,0.0,8.0,8.0,3.0,0.0,1651068167980639.0,0
53,1.0,2.0,0.0,-2.0,-8.0,-3.0,0.0,0.0,1651068167980639.0,0
54,2.0,0.0,-3.0,0.0,3.0,-3.0,-2.0,-2.0,1651068167982567.0,0
55,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,-1.0,1651068167982567.0,0
56,1.0,0.0,-2.0,0.0,-2.0,0.0,-3.0,-1.0,1651068167994601.0,0
57,-1.0,-2.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1651068167994601.0,0
58,0.0,1.0,0.0,0.0,-7.0,3.0,1.0,0.0,1651068168003511.0,0
59,-2.0,0.0,-1.0,-1.0,-2.0,-4.0,-5.0,-2.0,1651068168003511.0,0
60,-2.0,0.0,1.0,-1.0,-3.0,-1.0,-1.0,-2.0,1651068168018944.0,0
61,-1.0,-1.0,-3.0,0.0,3.0,1.0,2.0,-1.0,1651068168018944.0,0
62,1.0,0.0,-2.0,-2.0,-4.0,-4.0,-1.0,-1.0,1651068168019947.0,0
63,0.0,-2.0,-1.0,-3.0,-5.0,-3.0,-1.0,-1.0,1651068168019947.0,0
64,-1.0,-1.0,-2.0,-1.0,3.0,4.0,0.0,0.0,1651068168040745.0,0
65,-1.0,0.0,0.0,2.0,10.0,4.0,-1.0,0.0,1651068168040745.0,0
66,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,1.0,1651068168042743.0,0
67,1.0,-1.0,-1.0,-2.0,-3.0,-1.0,-2.0,-3.0,1651068168042743.0,0
68,-2.0,0.0,-2.0,0.0,-6.0,-9.0,0.0,0.0,1651068168054743.0,0
69,-1.0,-1.0,-1.0,1.0,0.0,11.0,3.0,1.0,1651068168054743.0,0
70,1.0,-1.0,-2.0,0.0,8.0,1.0,-1.0,-3.0,1651068168063633.0,0
71,-1.0,-2.0,0.0,0.0,4.0,-3.0,-4.0,1.0,1651068168063633.0,0
72,1.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,1651068168078432.0,0
73,-1.0,0.0,0.0,-2.0,-1.0,-4.0,-2.0,0.0,1651068168078432.0,0
74,-1.0,-1.0,-1.0,-4.0,-17.0,-6.0,-3.0,-1.0,1651068168080391.0,0
75,0.0,0.0,-1.0,2.0,11.0,9.0,4.0,2.0,1651068168080391.0,0
76,-1.0,0.0,-1.0,-1.0,-1.0,-3.0,-2.0,-4.0,1651068168101244.0,0
77,1.0,0.0,0.0,-2.0,-3.0,-4.0,-1.0,-2.0,1651068168101244.0,0
78,-2.0,0.0,0.0,0.0,1.0,4.0,1.0,-1.0,1651068168102627.0,0
79,-1.0,0.0,-1.0,1.0,-1.0,-2.0,-1.0,-2.0,1651068168102627.0,0
