EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
-1.0,-3.0,-5.0,-3.0,-3.0,-1.0,-1.0,-1.0,1651093894573671.0
-1.0,0.0,-1.0,-4.0,-1.0,-1.0,-1.0,-1.0,1651093894573671.0
0.0,0.0,-1.0,-1.0,-3.0,-4.0,0.0,0.0,1651093894595875.0
1.0,-2.0,0.0,2.0,-2.0,0.0,-1.0,0.0,1651093894595875.0
-1.0,-1.0,1.0,1.0,-2.0,-3.0,0.0,0.0,1651093894596746.0
0.0,0.0,0.0,2.0,6.0,2.0,1.0,0.0,1651093894596746.0
0.0,0.0,-2.0,-5.0,-4.0,-1.0,0.0,-1.0,1651093894609046.0
-1.0,1.0,-3.0,-1.0,0.0,1.0,0.0,0.0,1651093894609046.0
0.0,-1.0,0.0,-3.0,-5.0,1.0,-1.0,-1.0,1651093894616186.0
2.0,1.0,0.0,5.0,-1.0,-1.0,-1.0,-1.0,1651093894616186.0
-3.0,-1.0,-1.0,3.0,2.0,-1.0,-1.0,1.0,1651093894632240.0
0.0,0.0,-3.0,-2.0,-1.0,2.0,0.0,0.0,1651093894632240.0
-1.0,-1.0,-3.0,-2.0,1.0,0.0,0.0,1.0,1651093894633239.0
0.0,2.0,8.0,-3.0,-1.0,0.0,0.0,1.0,1651093894633239.0
0.0,-1.0,-2.0,-2.0,-1.0,0.0,-1.0,-1.0,1651093894654668.0
-1.0,0.0,-2.0,0.0,2.0,-1.0,-1.0,-2.0,1651093894654668.0
0.0,-1.0,-3.0,0.0,3.0,1.0,0.0,-2.0,1651093894655502.0
-1.0,0.0,-4.0,-1.0,-3.0,-1.0,-1.0,-1.0,1651093894655502.0
-1.0,-2.0,-1.0,1.0,-4.0,0.0,0.0,0.0,1651093894669656.0
-3.0,-1.0,-2.0,0.0,8.0,2.0,-1.0,-1.0,1651093894669656.0
0.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,-2.0,1651093894670656.0
0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,1651093894670656.0
1.0,0.0,-1.0,-5.0,-8.0,2.0,0.0,-2.0,1651093894691308.0
-1.0,-2.0,-2.0,-2.0,-4.0,-2.0,-1.0,-1.0,1651093894691308.0
-1.0,1.0,2.0,4.0,1.0,-1.0,1.0,-1.0,1651093894693303.0
0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,-1.0,1651093894693303.0
0.0,-1.0,0.0,-2.0,6.0,1.0,0.0,-1.0,1651093894714605.0
1.0,-1.0,0.0,-5.0,-5.0,-2.0,0.0,1.0,1651093894714605.0
-1.0,-2.0,-1.0,3.0,1.0,-2.0,-1.0,0.0,1651093894715600.0
1.0,0.0,-3.0,-1.0,-3.0,-1.0,-1.0,-2.0,1651093894715600.0
-1.0,1.0,-2.0,-1.0,-2.0,0.0,-1.0,1.0,1651093894729131.0
0.0,0.0,0.0,0.0,-2.0,-1.0,-2.0,-1.0,1651093894729131.0
-2.0,0.0,1.0,-2.0,-1.0,-1.0,0.0,0.0,1651093894735578.0
-2.0,-4.0,-7.0,-1.0,1.0,-1.0,0.0,1.0,1651093894735578.0
0.0,2.0,9.0,2.0,3.0,1.0,1.0,0.0,1651093894752457.0
0.0,1.0,-1.0,4.0,1.0,-2.0,0.0,-2.0,1651093894752457.0
-1.0,-1.0,-3.0,-1.0,-2.0,1.0,-2.0,0.0,1651093894753317.0
0.0,-3.0,0.0,3.0,-1.0,0.0,-2.0,-2.0,1651093894753317.0
-1.0,-3.0,-4.0,-4.0,-2.0,-1.0,-2.0,0.0,1651093894773780.0
