EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
0.0,-1.0,-13.0,1.0,3.0,2.0,-1.0,0.0,1651087047181061.0
0.0,1.0,-10.0,-16.0,-9.0,-4.0,-1.0,0.0,1651087047181061.0
-2.0,-5.0,-1.0,3.0,0.0,0.0,-2.0,-4.0,1651087047182090.0
2.0,-3.0,-5.0,-5.0,-5.0,-2.0,-4.0,-2.0,1651087047182090.0
0.0,-1.0,5.0,3.0,3.0,1.0,-2.0,-2.0,1651087047182090.0
-1.0,0.0,1.0,6.0,3.0,1.0,-1.0,-2.0,1651087047182090.0
-3.0,-5.0,-9.0,-20.0,-13.0,-6.0,-2.0,-1.0,1651087047186084.0
-3.0,-4.0,-3.0,2.0,-3.0,-2.0,-3.0,-2.0,1651087047186084.0
0.0,1.0,1.0,1.0,1.0,2.0,0.0,-1.0,1651087047192061.0
-2.0,-4.0,6.0,-4.0,0.0,-2.0,-4.0,-2.0,1651087047192061.0
-1.0,0.0,3.0,6.0,3.0,0.0,1.0,1.0,1651087047202999.0
-3.0,-2.0,-19.0,-5.0,1.0,-2.0,-1.0,-1.0,1651087047202999.0
-2.0,-3.0,-7.0,-1.0,-5.0,-4.0,-2.0,-4.0,1651087047208254.0
-1.0,-2.0,-2.0,-1.0,-3.0,0.0,0.0,-1.0,1651087047208254.0
0.0,-2.0,1.0,4.0,1.0,2.0,1.0,0.0,1651087047224340.0
-3.0,0.0,14.0,2.0,1.0,-1.0,0.0,-1.0,1651087047224340.0
-1.0,0.0,6.0,-7.0,-8.0,-5.0,-4.0,-1.0,1651087047231228.0
0.0,-4.0,-16.0,-1.0,-3.0,-3.0,0.0,0.0,1651087047231228.0
0.0,2.0,4.0,10.0,7.0,0.0,-2.0,-2.0,1651087047254386.0
1.0,0.0,-3.0,-6.0,-5.0,-2.0,-1.0,-1.0,1651087047254386.0
-2.0,-2.0,-4.0,1.0,0.0,-2.0,1.0,-2.0,1651087047255255.0
