EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
0.0,-2.0,-5.0,-6.0,-9.0,-3.0,-1.0,0.0,1651087180635247.0
-1.0,-1.0,-2.0,1.0,3.0,3.0,-1.0,0.0,1651087180635247.0
0.0,3.0,3.0,-2.0,-4.0,-3.0,0.0,-1.0,1651087180636278.0
-1.0,-3.0,0.0,3.0,4.0,2.0,0.0,0.0,1651087180636278.0
-2.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,1651087180637244.0
0.0,0.0,-3.0,-4.0,-3.0,2.0,-1.0,1.0,1651087180637244.0
-1.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,-1.0,1651087180640262.0
-1.0,-2.0,8.0,0.0,7.0,5.0,1.0,0.0,1651087180640262.0
-1.0,1.0,3.0,1.0,2.0,2.0,0.0,-1.0,1651087180647238.0
1.0,-2.0,-10.0,-4.0,1.0,-3.0,-1.0,-1.0,1651087180647238.0
0.0,-2.0,-1.0,5.0,2.0,0.0,0.0,-1.0,1651087180655193.0
0.0,2.0,4.0,-4.0,-10.0,-6.0,-2.0,-2.0,1651087180655193.0
-1.0,1.0,-4.0,0.0,2.0,3.0,0.0,0.0,1651087180663103.0
-3.0,0.0,4.0,4.0,3.0,0.0,-1.0,-2.0,1651087180663103.0
0.0,-2.0,-2.0,-3.0,0.0,-1.0,-1.0,-1.0,1651087180677292.0
1.0,0.0,-1.0,-1.0,1.0,2.0,0.0,0.0,1651087180677292.0
2.0,1.0,2.0,2.0,-2.0,1.0,0.0,0.0,1651087180696280.0
0.0,-1.0,0.0,-2.0,-2.0,-2.0,1.0,-1.0,1651087180696280.0
0.0,-1.0,-3.0,-3.0,0.0,-1.0,0.0,-1.0,1651087180699207.0
0.0,0.0,-8.0,-6.0,-9.0,-4.0,-3.0,-2.0,1651087180699207.0
0.0,-3.0,-1.0,-1.0,11.0,2.0,0.0,-1.0,1651087180711260.0
1.0,0.0,8.0,13.0,10.0,3.0,2.0,2.0,1651087180711260.0
1.0,-1.0,3.0,-5.0,-2.0,-1.0,0.0,0.0,1651087180723127.0
0.0,-2.0,-2.0,-5.0,0.0,3.0,1.0,2.0,1651087180723127.0
0.0,2.0,-1.0,-1.0,-1.0,-2.0,-1.0,-3.0,1651087180763185.0
0.0,-3.0,-3.0,-14.0,-8.0,-4.0,-1.0,-1.0,1651087180763185.0
-1.0,-1.0,3.0,5.0,3.0,4.0,1.0,-1.0,1651087180764182.0
-1.0,-1.0,-8.0,-1.0,-1.0,-3.0,-1.0,-1.0,1651087180764182.0
1.0,-3.0,-1.0,3.0,3.0,0.0,0.0,0.0,1651087180767175.0
1.0,1.0,0.0,-1.0,-3.0,-1.0,-2.0,0.0,1651087180767175.0
0.0,3.0,1.0,-2.0,-5.0,-3.0,0.0,-1.0,1651087180776150.0
-2.0,-3.0,0.0,0.0,2.0,0.0,0.0,-1.0,1651087180776150.0
-3.0,-1.0,4.0,0.0,7.0,5.0,1.0,-1.0,1651087180777147.0
1.0,1.0,2.0,1.0,2.0,0.0,0.0,-1.0,1651087180777147.0
0.0,-1.0,-5.0,-7.0,-6.0,-2.0,-2.0,0.0,1651087180783133.0
0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1651087180783133.0
0.0,0.0,-1.0,1.0,-3.0,-3.0,0.0,0.0,1651087180789183.0
-2.0,0.0,2.0,2.0,-1.0,0.0,0.0,-1.0,1651087180789183.0
1.0,1.0,1.0,-1.0,-5.0,-4.0,-2.0,-1.0,1651087180805207.0
-1.0,-1.0,-7.0,-6.0,-6.0,-3.0,-3.0,-1.0,1651087180805207.0
0.0,0.0,1.0,-4.0,-8.0,0.0,1.0,1.0,1651087180812091.0
-1.0,-1.0,3.0,8.0,9.0,7.0,1.0,1.0,1651087180812091.0
1.0,-2.0,5.0,3.0,1.0,-5.0,0.0,0.0,1651087180835312.0
0.0,-1.0,0.0,-4.0,-2.0,-2.0,0.0,-2.0,1651087180835312.0
0.0,-1.0,-6.0,-1.0,-2.0,-2.0,-1.0,1.0,1651087180835312.0
0.0,-1.0,3.0,3.0,-8.0,-5.0,0.0,-1.0,1651087180835312.0
-1.0,-2.0,-17.0,-4.0,5.0,-1.0,-2.0,0.0,1651087180850183.0
-1.0,-1.0,4.0,1.0,-2.0,1.0,0.0,0.0,1651087180850183.0
0.0,0.0,1.0,1.0,2.0,2.0,0.0,-1.0,1651087180850183.0
0.0,-1.0,-2.0,4.0,5.0,3.0,1.0,0.0,1651087180850183.0
-2.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,1651087180872233.0
-1.0,0.0,1.0,3.0,3.0,1.0,2.0,-1.0,1651087180872233.0
0.0,-1.0,-2.0,-3.0,-5.0,-5.0,-2.0,-1.0,1651087180873230.0
-2.0,1.0,-2.0,-5.0,-3.0,-2.0,-2.0,-1.0,1651087180873230.0
0.0,-2.0,-1.0,-2.0,-2.0,0.0,1.0,0.0,1651087180895574.0
-1.0,-1.0,-7.0,-4.0,-2.0,-1.0,1.0,-1.0,1651087180895574.0
1.0,1.0,0.0,1.0,3.0,2.0,-2.0,0.0,1651087180895574.0
1.0,1.0,4.0,-2.0,-5.0,-5.0,-2.0,-2.0,1651087180895574.0
-2.0,-1.0,2.0,-4.0,0.0,3.0,0.0,0.0,1651087180910383.0
