,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp,signal
0,-2.0,-2.0,1.0,3.0,3.0,7.0,2.0,0.0,1650849388943650.0,0
1,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,1650849388943650.0,0
2,0.0,-1.0,-3.0,-3.0,-7.0,-12.0,-2.0,-2.0,1650849388964682.0,0
3,-2.0,-1.0,-1.0,-2.0,-3.0,-12.0,-3.0,-1.0,1650849388964682.0,0
4,0.0,0.0,-1.0,2.0,10.0,33.0,5.0,0.0,1650849388972693.0,0
5,-1.0,-2.0,-1.0,-1.0,0.0,-2.0,1.0,0.0,1650849388972693.0,0
6,-1.0,-1.0,0.0,-2.0,-14.0,-9.0,-1.0,-1.0,1650849388979707.0,0
7,1.0,1.0,1.0,2.0,13.0,9.0,1.0,-1.0,1650849388979707.0,0
8,1.0,0.0,-1.0,-1.0,-8.0,-17.0,-4.0,-1.0,1650849388980641.0,0
9,-1.0,0.0,1.0,2.0,-3.0,3.0,-2.0,-1.0,1650849388980641.0,0
10,1.0,-2.0,1.0,0.0,7.0,8.0,0.0,1.0,1650849389002907.0,0
11,-2.0,-1.0,-2.0,-4.0,-11.0,-22.0,-5.0,-2.0,1650849389002907.0,0
12,1.0,-1.0,-1.0,0.0,2.0,9.0,2.0,0.0,1650849389003880.0,0
13,-2.0,1.0,-2.0,-1.0,1.0,0.0,-1.0,-3.0,1650849389003880.0,0
14,1.0,-1.0,0.0,-1.0,4.0,-2.0,0.0,0.0,1650849389025823.0,0
15,1.0,-1.0,-2.0,-3.0,-8.0,8.0,2.0,0.0,1650849389025823.0,0
16,-2.0,0.0,0.0,1.0,3.0,-3.0,-1.0,0.0,1650849389026824.0,0
17,-1.0,-2.0,-1.0,-2.0,0.0,-3.0,0.0,-1.0,1650849389026824.0,0
18,-2.0,0.0,-2.0,-5.0,-11.0,-39.0,-9.0,-5.0,1650849389039810.0,0
19,-2.0,-1.0,1.0,3.0,3.0,40.0,0.0,-1.0,1650849389039810.0,0
20,1.0,0.0,1.0,-2.0,-15.0,-14.0,-1.0,-2.0,1650849389040784.0,0
21,0.0,0.0,0.0,4.0,17.0,-7.0,-2.0,1.0,1650849389040784.0,0
22,-2.0,0.0,2.0,-1.0,3.0,21.0,3.0,1.0,1650849389063769.0,0
23,0.0,-1.0,-1.0,0.0,7.0,-6.0,-2.0,0.0,1650849389063769.0,0
24,0.0,-1.0,-2.0,-4.0,-8.0,-10.0,-3.0,-2.0,1650849389063769.0,0
25,-1.0,-1.0,-4.0,-1.0,-8.0,-8.0,-2.0,-2.0,1650849389063769.0,0
26,-1.0,-1.0,-2.0,-1.0,-2.0,0.0,-4.0,-2.0,1650849389093637.0,0
27,0.0,-1.0,0.0,0.0,3.0,4.0,3.0,0.0,1650849389093637.0,0
28,-1.0,-1.0,1.0,0.0,2.0,3.0,0.0,1.0,1650849389093637.0,0
29,1.0,0.0,1.0,-3.0,-4.0,-4.0,1.0,-1.0,1650849389093637.0,0
30,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1650849389100618.0,0
31,0.0,0.0,-2.0,-2.0,-10.0,-9.0,-2.0,0.0,1650849389100618.0,0
32,-2.0,-1.0,-3.0,-1.0,10.0,-1.0,-3.0,-2.0,1650849389100618.0,0
33,-2.0,0.0,1.0,0.0,0.0,27.0,7.0,1.0,1650849389100618.0,0
34,0.0,-2.0,1.0,-2.0,-6.0,-1.0,2.0,0.0,1650849389124553.0,0
35,-1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1650849389124553.0,0
36,0.0,0.0,-1.0,0.0,7.0,-5.0,1.0,2.0,1650849389125551.0,0
37,-3.0,0.0,-3.0,0.0,-3.0,-11.0,-4.0,-2.0,1650849389125551.0,0
38,-2.0,-1.0,-1.0,2.0,9.0,17.0,2.0,0.0,1650849389145561.0,0
39,-2.0,0.0,-3.0,-2.0,-9.0,-12.0,-1.0,-1.0,1650849389145561.0,0
40,1.0,-2.0,0.0,-2.0,-5.0,-4.0,-2.0,-2.0,1650849389146495.0,0
41,0.0,0.0,1.0,-1.0,1.0,4.0,-1.0,0.0,1650849389146495.0,0
42,0.0,-1.0,-3.0,3.0,4.0,6.0,0.0,1.0,1650849389160467.0,0
43,-1.0,-1.0,1.0,-2.0,0.0,-9.0,-4.0,-1.0,1650849389160467.0,0
44,0.0,0.0,-1.0,1.0,1.0,7.0,-2.0,0.0,1650849389160467.0,0
45,0.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,1650849389160467.0,0
46,0.0,-1.0,-1.0,-3.0,-8.0,-1.0,-3.0,-2.0,1650849389183166.0,0
47,2.0,0.0,1.0,3.0,5.0,4.0,2.0,1.0,1650849389183166.0,0
48,1.0,1.0,-2.0,0.0,8.0,2.0,1.0,0.0,1650849389184103.0,0
49,-1.0,-1.0,-3.0,-4.0,-7.0,-18.0,-6.0,-3.0,1650849389184103.0,0
50,-1.0,1.0,1.0,2.0,-6.0,-2.0,0.0,0.0,1650849389206171.0,0
51,-1.0,-1.0,-2.0,-1.0,13.0,18.0,1.0,1.0,1650849389206171.0,0
52,-1.0,-2.0,0.0,-3.0,-11.0,-12.0,-1.0,1.0,1650849389206171.0,0
53,1.0,-2.0,-2.0,1.0,1.0,6.0,-1.0,-2.0,1650849389206171.0,0
54,-1.0,-3.0,-1.0,-2.0,-1.0,-3.0,1.0,-1.0,1650849389220160.0,0
55,-1.0,0.0,-1.0,0.0,-4.0,-6.0,-1.0,0.0,1650849389220160.0,0
56,-3.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-2.0,1650849389221128.0,0
57,1.0,-2.0,-2.0,-5.0,0.0,2.0,-3.0,-1.0,1650849389221128.0,0
58,-1.0,1.0,0.0,1.0,-3.0,0.0,-3.0,-2.0,1650849389243070.0,0
59,1.0,-1.0,0.0,0.0,2.0,4.0,3.0,0.0,1650849389243070.0,0
60,-2.0,-1.0,-2.0,-2.0,0.0,-23.0,-5.0,-1.0,1650849389244067.0,0
61,0.0,1.0,2.0,0.0,6.0,43.0,11.0,3.0,1650849389244067.0,0
62,0.0,-1.0,-2.0,-2.0,-6.0,-11.0,-3.0,0.0,1650849389266220.0,0
63,0.0,-2.0,-2.0,0.0,3.0,-14.0,-3.0,-1.0,1650849389266220.0,0
64,-1.0,-1.0,0.0,1.0,11.0,24.0,4.0,1.0,1650849389266220.0,0
65,-2.0,0.0,-1.0,-3.0,-5.0,-13.0,-4.0,-1.0,1650849389266220.0,0
66,-1.0,-1.0,0.0,-2.0,-5.0,-7.0,0.0,-2.0,1650849389280165.0,0
67,0.0,-1.0,0.0,0.0,3.0,10.0,1.0,-1.0,1650849389280165.0,0
68,-1.0,-2.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,1650849389281111.0,0
69,-1.0,0.0,-1.0,0.0,-8.0,-17.0,-3.0,0.0,1650849389281111.0,0
70,-1.0,-3.0,-2.0,2.0,6.0,19.0,1.0,1.0,1650849389302905.0,0
71,-1.0,0.0,-2.0,-3.0,-8.0,-22.0,-3.0,-2.0,1650849389302905.0,0
72,-1.0,0.0,1.0,1.0,3.0,14.0,4.0,-1.0,1650849389303877.0,0
73,0.0,-1.0,0.0,-1.0,-1.0,-11.0,-3.0,-1.0,1650849389303877.0,0
74,1.0,-1.0,-1.0,-2.0,7.0,17.0,4.0,0.0,1650849389325962.0,0
75,-3.0,-2.0,-1.0,-4.0,-18.0,-19.0,-5.0,-2.0,1650849389325962.0,0
76,2.0,1.0,1.0,5.0,13.0,19.0,0.0,2.0,1650849389326932.0,0
77,1.0,-1.0,0.0,-4.0,-7.0,-7.0,-3.0,-1.0,1650849389326932.0,0
78,-1.0,-1.0,1.0,-1.0,-1.0,-7.0,0.0,1.0,1650849389340000.0,0
79,0.0,2.0,-3.0,0.0,5.0,11.0,0.0,0.0,1650849389340000.0,0
80,-2.0,-2.0,0.0,-5.0,-11.0,-13.0,-4.0,-3.0,1650849389347960.0,0
81,-3.0,0.0,-1.0,2.0,-9.0,-7.0,-2.0,-1.0,1650849389347960.0,0
82,1.0,2.0,1.0,3.0,19.0,15.0,4.0,2.0,1650849389370919.0,0
83,-1.0,-1.0,0.0,1.0,-5.0,4.0,1.0,0.0,1650849389370919.0,0
84,0.0,1.0,-2.0,-3.0,1.0,-7.0,-2.0,-2.0,1650849389371917.0,0
85,0.0,-2.0,-1.0,0.0,-4.0,-15.0,-1.0,-1.0,1650849389371917.0,0
86,0.0,0.0,-1.0,-1.0,-6.0,3.0,-2.0,-1.0,1650849389385907.0,0
87,0.0,-1.0,0.0,0.0,2.0,5.0,2.0,1.0,1650849389385907.0,0
88,1.0,-1.0,0.0,-2.0,-4.0,-10.0,0.0,-1.0,1650849389386898.0,0
89,0.0,-1.0,-2.0,-1.0,-3.0,-3.0,0.0,-2.0,1650849389386898.0,0
90,-1.0,0.0,-3.0,0.0,8.0,12.0,5.0,0.0,1650849389407848.0,0
91,-1.0,-1.0,-1.0,-2.0,1.0,7.0,-3.0,-2.0,1650849389407848.0,0
92,-1.0,-1.0,0.0,1.0,-5.0,-9.0,-1.0,1.0,1650849389408826.0,0
93,-1.0,1.0,2.0,-1.0,4.0,7.0,1.0,-1.0,1650849389408826.0,0
94,1.0,2.0,2.0,-2.0,-4.0,-26.0,-6.0,0.0,1650849389422809.0,0
95,0.0,-1.0,0.0,0.0,0.0,18.0,1.0,-1.0,1650849389422809.0,0
96,-1.0,0.0,0.0,-2.0,-2.0,-3.0,0.0,0.0,1650849389423779.0,0
97,0.0,-1.0,0.0,-1.0,2.0,5.0,-1.0,-1.0,1650849389423779.0,0
98,-3.0,-1.0,-3.0,-3.0,-8.0,-21.0,-6.0,-2.0,1650849389445788.0,0
99,0.0,1.0,0.0,1.0,6.0,12.0,2.0,1.0,1650849389445788.0,0
100,-1.0,-1.0,-1.0,1.0,0.0,2.0,0.0,-2.0,1650849389446718.0,0
101,0.0,0.0,1.0,-1.0,-6.0,4.0,-2.0,0.0,1650849389446718.0,0
102,-1.0,-2.0,-2.0,1.0,7.0,-1.0,-2.0,-1.0,1650849389459710.0,0
103,0.0,-2.0,-1.0,-2.0,-7.0,-13.0,-2.0,0.0,1650849389459710.0,0
104,0.0,1.0,-1.0,-3.0,-6.0,5.0,0.0,1.0,1650849389467660.0,0
105,-1.0,-1.0,-2.0,2.0,1.0,-6.0,1.0,0.0,1650849389467660.0,0
106,-2.0,0.0,0.0,-1.0,0.0,-8.0,-3.0,-2.0,1650849389483685.0,0
107,0.0,-1.0,0.0,-1.0,-3.0,-1.0,-4.0,-3.0,1650849389483685.0,0
108,1.0,1.0,1.0,3.0,-2.0,2.0,1.0,2.0,1650849389483685.0,0
109,-2.0,0.0,-2.0,0.0,7.0,7.0,3.0,1.0,1650849389483685.0,0
110,0.0,0.0,-1.0,-2.0,-2.0,1.0,1.0,-2.0,1650849389506235.0,0
111,-1.0,0.0,-2.0,-1.0,2.0,-5.0,0.0,1.0,1650849389506235.0,0
112,-2.0,0.0,-2.0,-2.0,-9.0,-9.0,-3.0,-1.0,1650849389506235.0,0
113,-1.0,1.0,3.0,1.0,2.0,5.0,-1.0,1.0,1650849389506235.0,0
114,-3.0,-1.0,0.0,-2.0,0.0,4.0,0.0,-1.0,1650849389519256.0,0
115,-3.0,0.0,-1.0,-4.0,-17.0,-23.0,-3.0,-1.0,1650849389519256.0,0
116,1.0,-2.0,0.0,4.0,13.0,12.0,0.0,-3.0,1650849389527169.0,0
117,0.0,-1.0,-3.0,-2.0,4.0,17.0,2.0,-1.0,1650849389527169.0,0
118,0.0,-1.0,1.0,0.0,-2.0,3.0,3.0,0.0,1650849389542905.0,0
119,1.0,-1.0,0.0,-2.0,4.0,-7.0,-1.0,-2.0,1650849389542905.0,0
120,-3.0,-1.0,-4.0,-3.0,-12.0,-9.0,-2.0,-2.0,1650849389543876.0,0
121,-1.0,0.0,-1.0,-1.0,0.0,-13.0,-4.0,0.0,1650849389543876.0,0
122,0.0,0.0,-1.0,0.0,-5.0,-16.0,-4.0,-1.0,1650849389565949.0,0
123,-1.0,0.0,0.0,0.0,6.0,20.0,3.0,-2.0,1650849389565949.0,0
124,1.0,-1.0,0.0,-2.0,-10.0,-4.0,1.0,0.0,1650849389566949.0,0
125,1.0,2.0,1.0,3.0,8.0,8.0,2.0,-2.0,1650849389566949.0,0
126,0.0,-2.0,1.0,1.0,3.0,-1.0,1.0,0.0,1650849389579919.0,0
127,-1.0,-1.0,-3.0,-3.0,3.0,-1.0,0.0,1.0,1650849389579919.0,0
128,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1650849389587891.0,0
129,0.0,0.0,0.0,2.0,-3.0,-3.0,0.0,1.0,1650849389587891.0,0
130,1.0,0.0,-1.0,-1.0,-6.0,-6.0,-3.0,-1.0,1650849389602852.0,0
131,-1.0,0.0,2.0,3.0,6.0,2.0,-2.0,0.0,1650849389602852.0,0
132,-1.0,0.0,-1.0,-3.0,-2.0,-2.0,0.0,0.0,1650849389603849.0,0
133,-1.0,-2.0,-2.0,-3.0,-11.0,2.0,-2.0,-1.0,1650849389603849.0,0
134,2.0,0.0,3.0,5.0,13.0,1.0,2.0,1.0,1650849389625818.0,0
135,0.0,1.0,1.0,3.0,20.0,21.0,9.0,3.0,1650849389625818.0,0
136,0.0,-2.0,-2.0,-3.0,-7.0,-10.0,-2.0,0.0,1650849389626788.0,0
137,0.0,-1.0,-1.0,-2.0,0.0,-1.0,0.0,-2.0,1650849389626788.0,0
138,-4.0,-2.0,-2.0,-6.0,-13.0,-12.0,-4.0,-3.0,1650849389639753.0,0
139,-1.0,-1.0,-3.0,-1.0,-7.0,-11.0,-3.0,-1.0,1650849389639753.0,0
140,1.0,2.0,1.0,3.0,9.0,19.0,5.0,1.0,1650849389647799.0,0
141,0.0,-1.0,1.0,1.0,2.0,-5.0,0.0,0.0,1650849389647799.0,0
142,-1.0,-1.0,-2.0,0.0,1.0,11.0,0.0,1.0,1650849389663739.0,0
143,0.0,-1.0,-1.0,0.0,-7.0,-10.0,-2.0,-2.0,1650849389663739.0,0
144,0.0,-1.0,0.0,-2.0,-1.0,-15.0,-4.0,-2.0,1650849389663739.0,0
145,-2.0,-1.0,0.0,0.0,4.0,18.0,3.0,-1.0,1650849389663739.0,0
146,-2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0,1650849389685735.0,0
147,0.0,1.0,0.0,-4.0,-8.0,-16.0,-3.0,-4.0,1650849389685735.0,0
148,-1.0,-1.0,0.0,0.0,-4.0,1.0,-3.0,-1.0,1650849389686732.0,0
149,1.0,2.0,-1.0,3.0,4.0,2.0,5.0,2.0,1650849389686732.0,0
150,-1.0,-1.0,-1.0,0.0,10.0,9.0,1.0,1.0,1650849389708723.0,0
151,-1.0,0.0,-1.0,-1.0,-4.0,-8.0,0.0,0.0,1650849389708723.0,0
152,-1.0,1.0,0.0,-3.0,-7.0,-19.0,-4.0,-4.0,1650849389708723.0,0
153,0.0,-2.0,-1.0,1.0,-4.0,4.0,-1.0,0.0,1650849389708723.0,0
154,0.0,1.0,-2.0,0.0,0.0,6.0,2.0,1.0,1650849389723661.0,0
155,0.0,-1.0,-1.0,1.0,1.0,-3.0,-4.0,1.0,1650849389723661.0,0
156,-2.0,-1.0,0.0,-3.0,0.0,0.0,2.0,-1.0,1650849389723661.0,0
157,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0,-1.0,1650849389723661.0,0
158,-1.0,-1.0,2.0,1.0,-8.0,-5.0,-1.0,-1.0,1650849389745576.0,0
159,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1.0,1650849389745576.0,0
160,0.0,-2.0,-2.0,-2.0,2.0,0.0,1.0,0.0,1650849389746572.0,0
161,-2.0,0.0,0.0,-3.0,-10.0,-13.0,-4.0,-3.0,1650849389746572.0,0
162,-1.0,1.0,0.0,2.0,7.0,16.0,1.0,1.0,1650849389768712.0,0
163,-1.0,-2.0,-2.0,-2.0,0.0,-4.0,-1.0,-1.0,1650849389768712.0,0
164,-1.0,-2.0,-2.0,0.0,-7.0,-12.0,-3.0,-1.0,1650849389768712.0,0
165,1.0,1.0,3.0,4.0,13.0,30.0,9.0,2.0,1650849389768712.0,0
166,0.0,-1.0,-2.0,-2.0,-5.0,-13.0,-3.0,-1.0,1650849389781740.0,0
167,-1.0,-1.0,0.0,-2.0,5.0,7.0,1.0,-2.0,1650849389781740.0,0
168,-2.0,-1.0,-2.0,0.0,-5.0,-11.0,-2.0,-1.0,1650849389790667.0,0
169,-2.0,-1.0,-2.0,-2.0,2.0,2.0,-1.0,-1.0,1650849389790667.0,0
170,-2.0,1.0,0.0,-3.0,-6.0,0.0,2.0,0.0,1650849389805640.0,0
171,1.0,0.0,3.0,2.0,2.0,4.0,3.0,1.0,1650849389805640.0,0
172,1.0,-2.0,-1.0,-1.0,2.0,3.0,1.0,1.0,1650849389807608.0,0
173,-1.0,-1.0,-2.0,-2.0,-2.0,-10.0,-3.0,0.0,1650849389807608.0,0
