,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp,signal
0,-1.0,-2.0,0.0,1.0,0.0,1.0,0.0,-3.0,1650821954917936.0,0
1,0.0,-1.0,1.0,1.0,2.0,1.0,1.0,1.0,1650821954917936.0,0
2,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1650821954929969.0,0
3,0.0,0.0,-3.0,-3.0,-4.0,-2.0,0.0,-1.0,1650821954929969.0,0
4,0.0,0.0,0.0,2.0,0.0,-2.0,1.0,-1.0,1650821954938880.0,0
5,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,0.0,1650821954938880.0,0
6,-2.0,1.0,-1.0,-1.0,-1.0,-4.0,-2.0,-1.0,1650821954954379.0,0
7,-2.0,-2.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1650821954954379.0,0
8,-2.0,1.0,-1.0,-1.0,1.0,0.0,-3.0,0.0,1650821954955853.0,0
9,0.0,1.0,-1.0,-2.0,-3.0,-2.0,0.0,-2.0,1650821954955853.0,0
10,1.0,-1.0,-2.0,-1.0,-3.0,-1.0,0.0,-2.0,1650821954976789.0,0
11,0.0,0.0,-1.0,3.0,0.0,0.0,-1.0,0.0,1650821954976789.0,0
12,0.0,-1.0,2.0,1.0,2.0,2.0,1.0,0.0,1650821954977806.0,0
13,-1.0,-2.0,-2.0,-2.0,-3.0,-1.0,-1.0,0.0,1650821954977806.0,0
14,1.0,-2.0,-2.0,-3.0,-6.0,-6.0,-2.0,0.0,1650821954999858.0,0
15,0.0,-1.0,0.0,1.0,2.0,4.0,-1.0,0.0,1650821954999858.0,0
16,-1.0,0.0,-1.0,0.0,3.0,3.0,0.0,-1.0,1650821955000856.0,0
17,0.0,-1.0,0.0,0.0,-2.0,-7.0,-2.0,-2.0,1650821955000856.0,0
18,0.0,-1.0,1.0,2.0,-1.0,1.0,-1.0,-1.0,1650821955013888.0,0
19,1.0,1.0,-5.0,-4.0,-1.0,1.0,0.0,0.0,1650821955013888.0,0
20,-2.0,-2.0,-2.0,-2.0,0.0,0.0,2.0,1.0,1650821955015816.0,0
21,-1.0,0.0,-1.0,-2.0,-3.0,-1.0,-2.0,1.0,1650821955015816.0,0
22,-2.0,-2.0,-2.0,0.0,-4.0,-5.0,-2.0,-1.0,1650821955037006.0,0
23,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,1650821955037006.0,0
24,0.0,1.0,-1.0,0.0,1.0,3.0,1.0,0.0,1650821955037978.0,0
25,-1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1650821955037978.0,0
26,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-2.0,1650821955059128.0,0
27,1.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,-1.0,1650821955059128.0,0
28,0.0,0.0,-2.0,-4.0,-3.0,-4.0,-3.0,0.0,1650821955060059.0,0
29,-1.0,-1.0,1.0,0.0,-3.0,-1.0,-3.0,-1.0,1650821955060059.0,0
30,-1.0,-1.0,-1.0,-1.0,-4.0,-1.0,0.0,-1.0,1650821955074240.0,0
31,0.0,-1.0,0.0,0.0,-1.0,-2.0,1.0,0.0,1650821955074240.0,0
32,0.0,0.0,0.0,0.0,3.0,-2.0,-2.0,-1.0,1650821955075171.0,0
33,-1.0,-1.0,2.0,1.0,2.0,1.0,2.0,-2.0,1650821955075171.0,0
34,-1.0,1.0,0.0,-1.0,4.0,6.0,2.0,1.0,1650821955096939.0,0
35,0.0,-1.0,1.0,1.0,-3.0,-2.0,-2.0,-1.0,1650821955096939.0,0
36,0.0,-1.0,-1.0,1.0,-2.0,-1.0,0.0,-2.0,1650821955097940.0,0
37,1.0,0.0,-2.0,-1.0,-4.0,-4.0,-2.0,-1.0,1650821955097940.0,0
38,-2.0,0.0,-3.0,0.0,-2.0,-2.0,-2.0,-1.0,1650821955119123.0,0
39,-1.0,-1.0,2.0,0.0,0.0,3.0,0.0,-1.0,1650821955119123.0,0
40,1.0,-1.0,1.0,1.0,0.0,4.0,0.0,0.0,1650821955120084.0,0
41,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1650821955120084.0,0
42,0.0,-1.0,-4.0,-3.0,-3.0,-2.0,-2.0,0.0,1650821955133085.0,0
43,-2.0,0.0,0.0,-1.0,-4.0,-7.0,-4.0,-2.0,1650821955133085.0,0
44,-2.0,0.0,0.0,0.0,-3.0,-5.0,0.0,-1.0,1650821955140067.0,0
45,-1.0,-1.0,0.0,2.0,4.0,5.0,-1.0,-1.0,1650821955140067.0,0
46,-1.0,-2.0,-1.0,-2.0,1.0,0.0,0.0,0.0,1650821955156904.0,0
47,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1650821955156904.0,0
48,0.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,1.0,1650821955157862.0,0
49,0.0,-1.0,1.0,-1.0,-2.0,-2.0,-1.0,0.0,1650821955157862.0,0
50,0.0,1.0,-1.0,-2.0,0.0,-2.0,-1.0,1.0,1650821955179114.0,0
51,1.0,0.0,-1.0,-1.0,1.0,2.0,0.0,0.0,1650821955179114.0,0
52,-1.0,-1.0,-1.0,0.0,0.0,3.0,2.0,0.0,1650821955185035.0,0
53,-1.0,-1.0,0.0,-1.0,2.0,1.0,-1.0,-1.0,1650821955185035.0,0
54,-1.0,-1.0,-1.0,-3.0,-1.0,0.0,-1.0,0.0,1650821955193771.0,0
55,-1.0,0.0,0.0,1.0,-1.0,-2.0,0.0,1.0,1650821955193771.0,0
56,0.0,0.0,0.0,-2.0,-4.0,-3.0,-1.0,-1.0,1650821955199823.0,0
57,0.0,0.0,0.0,-2.0,-3.0,-3.0,-2.0,-1.0,1650821955199823.0,0
58,0.0,0.0,4.0,2.0,5.0,2.0,0.0,0.0,1650821955216920.0,0
59,0.0,-1.0,-1.0,-2.0,-3.0,-1.0,0.0,-1.0,1650821955216920.0,0
60,-1.0,-1.0,-1.0,1.0,3.0,2.0,-1.0,0.0,1650821955217883.0,0
61,0.0,-1.0,-2.0,1.0,1.0,-1.0,1.0,-2.0,1650821955217883.0,0
62,-1.0,-1.0,-1.0,-1.0,-3.0,-4.0,-2.0,-1.0,1650821955246880.0,0
63,1.0,-1.0,0.0,0.0,0.0,-3.0,-2.0,-1.0,1650821955246880.0,0
64,0.0,0.0,-1.0,0.0,0.0,1.0,-2.0,0.0,1650821955247888.0,0
65,1.0,-1.0,1.0,2.0,4.0,5.0,2.0,1.0,1650821955247888.0,0
66,1.0,0.0,0.0,0.0,-2.0,1.0,0.0,1.0,1650821955252894.0,0
