EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
-1.0,-4.0,-11.0,-2.0,-4.0,-4.0,-3.0,-1.0,1651071754455091.0
1.0,2.0,-4.0,0.0,-3.0,-2.0,0.0,1.0,1651071754455091.0
-1.0,0.0,-5.0,0.0,-2.0,-3.0,1.0,0.0,1651071754455091.0
-1.0,0.0,0.0,1.0,5.0,6.0,0.0,-1.0,1651071754455091.0
-2.0,1.0,4.0,1.0,-1.0,-1.0,-1.0,-2.0,1651071754456091.0
-2.0,0.0,1.0,-1.0,-2.0,3.0,1.0,2.0,1651071754456091.0
-1.0,-3.0,-1.0,-2.0,-2.0,0.0,2.0,0.0,1651071754457087.0
1.0,2.0,-6.0,-7.0,1.0,-2.0,1.0,3.0,1651071754457087.0
3.0,-3.0,1.0,1.0,0.0,2.0,1.0,0.0,1651071754464072.0
2.0,1.0,5.0,0.0,2.0,3.0,0.0,0.0,1651071754464072.0
3.0,8.0,14.0,2.0,-1.0,0.0,-2.0,0.0,1651071754468087.0
-1.0,-11.0,-12.0,-3.0,-4.0,-1.0,-1.0,-2.0,1651071754468087.0
2.0,4.0,1.0,-3.0,1.0,-8.0,1.0,1.0,1651071754484040.0
-1.0,-2.0,0.0,-1.0,-1.0,9.0,-1.0,-1.0,1651071754484040.0
-2.0,-2.0,-4.0,0.0,-4.0,-6.0,-1.0,2.0,1651071754492000.0
-1.0,3.0,7.0,1.0,5.0,5.0,2.0,1.0,1651071754492000.0
-2.0,0.0,-2.0,0.0,2.0,3.0,2.0,0.0,1651071754498975.0
0.0,0.0,-2.0,2.0,0.0,-3.0,-1.0,-1.0,1651071754498975.0
-1.0,1.0,-1.0,-1.0,2.0,0.0,-2.0,-1.0,1651071754522640.0
1.0,1.0,-1.0,-1.0,-6.0,-4.0,-2.0,0.0,1651071754522640.0
1.0,-2.0,-7.0,-8.0,1.0,0.0,1.0,-1.0,1651071754551320.0
0.0,0.0,2.0,0.0,7.0,5.0,1.0,-1.0,1651071754551320.0
0.0,1.0,-1.0,1.0,-2.0,-1.0,0.0,-1.0,1651071754560147.0
-1.0,3.0,-3.0,0.0,-4.0,-2.0,0.0,-1.0,1651071754560147.0
-2.0,0.0,2.0,0.0,-1.0,-1.0,0.0,0.0,1651071754560147.0
0.0,-4.0,-11.0,-1.0,1.0,0.0,0.0,0.0,1651071754560147.0
0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1651071754562144.0
-1.0,-1.0,0.0,-2.0,-7.0,1.0,-1.0,0.0,1651071754562144.0
0.0,0.0,3.0,1.0,0.0,-2.0,-1.0,-1.0,1651071754573127.0
-1.0,0.0,-4.0,-1.0,1.0,3.0,0.0,1.0,1651071754573127.0
0.0,1.0,8.0,1.0,2.0,3.0,0.0,0.0,1651071754582090.0
-1.0,-2.0,-1.0,-2.0,-4.0,-5.0,-2.0,-1.0,1651071754582090.0
-1.0,-2.0,-1.0,2.0,-5.0,-4.0,-1.0,-2.0,1651071754588142.0
-1.0,0.0,-9.0,-7.0,-2.0,-1.0,-1.0,0.0,1651071754588142.0
0.0,-3.0,-2.0,-1.0,-3.0,-3.0,-1.0,-1.0,1651071754612208.0
-2.0,0.0,2.0,1.0,2.0,2.0,2.0,-1.0,1651071754612208.0
-1.0,-1.0,-4.0,1.0,-1.0,0.0,1.0,-2.0,1651071754613206.0
1.0,2.0,8.0,3.0,-5.0,-6.0,0.0,0.0,1651071754613206.0
-2.0,-1.0,-5.0,-2.0,-6.0,-2.0,-1.0,-1.0,1651071754633220.0
