,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp,signal
0,0.0,-1.0,2.0,2.0,-1.0,2.0,1.0,2.0,1651087226503210.0,0
1,1.0,0.0,-1.0,2.0,0.0,2.0,0.0,0.0,1651087226503210.0,0
2,-1.0,0.0,1.0,-1.0,2.0,0.0,0.0,1.0,1651087226516302.0,0
3,-1.0,0.0,-4.0,-4.0,-2.0,-1.0,-2.0,-2.0,1651087226516302.0,0
4,1.0,2.0,4.0,3.0,-1.0,-4.0,-2.0,0.0,1651087226524256.0,0
5,-1.0,-1.0,-2.0,-2.0,-3.0,-1.0,-1.0,-1.0,1651087226524256.0,0
6,-2.0,-2.0,-4.0,-2.0,-1.0,-2.0,-1.0,-1.0,1651087226541322.0,0
7,-2.0,-2.0,1.0,2.0,1.0,3.0,-1.0,0.0,1651087226541322.0,0
8,0.0,1.0,1.0,-3.0,-6.0,-4.0,-1.0,0.0,1651087226541322.0,0
9,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1651087226541322.0,0
10,-2.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1651087226562538.0,0
11,0.0,-1.0,0.0,1.0,-3.0,-3.0,-1.0,-1.0,1651087226562538.0,0
12,-3.0,-1.0,-4.0,-1.0,0.0,-1.0,0.0,-1.0,1651087226563097.0,0
13,-1.0,0.0,1.0,-1.0,0.0,-2.0,1.0,-1.0,1651087226563097.0,0
14,-1.0,-2.0,-1.0,-1.0,-3.0,0.0,0.0,0.0,1651087226577366.0,0
15,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1651087226577366.0,0
16,1.0,1.0,2.0,2.0,0.0,1.0,-2.0,0.0,1651087226592634.0,0
17,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1651087226592634.0,0
18,1.0,0.0,-2.0,1.0,4.0,2.0,0.0,0.0,1651087226599503.0,0
19,-1.0,-1.0,-2.0,-2.0,-3.0,-1.0,-1.0,-1.0,1651087226599503.0,0
20,0.0,-2.0,-2.0,-6.0,-4.0,-4.0,-2.0,-2.0,1651087226600351.0,0
21,0.0,-2.0,4.0,1.0,0.0,2.0,0.0,0.0,1651087226600351.0,0
22,1.0,2.0,-2.0,2.0,-2.0,-1.0,1.0,0.0,1651087226622376.0,0
23,0.0,-3.0,-2.0,-2.0,0.0,0.0,-1.0,-1.0,1651087226622376.0,0
24,1.0,0.0,-1.0,1.0,1.0,-2.0,-1.0,0.0,1651087226623257.0,0
25,-2.0,0.0,-2.0,-2.0,-5.0,-5.0,-1.0,-1.0,1651087226623257.0,0
26,1.0,2.0,0.0,0.0,3.0,11.0,0.0,0.0,1651087226637344.0,0
27,-1.0,-3.0,-2.0,-3.0,0.0,-5.0,-1.0,-1.0,1651087226637344.0,0
28,-1.0,-1.0,1.0,0.0,2.0,0.0,-2.0,-1.0,1651087226644351.0,0
29,-2.0,1.0,0.0,3.0,0.0,-1.0,0.0,-1.0,1651087226644351.0,0
30,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-2.0,-1.0,1651087226660261.0,0
31,-1.0,2.0,0.0,3.0,3.0,1.0,-1.0,-1.0,1651087226660261.0,0
32,-2.0,-1.0,-1.0,-1.0,0.0,2.0,1.0,0.0,1651087226660261.0,0
33,1.0,-2.0,-2.0,-4.0,-7.0,-2.0,-1.0,-1.0,1651087226660261.0,0
34,-1.0,-2.0,-2.0,-3.0,-5.0,-5.0,-3.0,-2.0,1651087226682362.0,0
35,0.0,1.0,2.0,1.0,6.0,3.0,0.0,-1.0,1651087226682362.0,0
36,-1.0,-2.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1651087226683244.0,0
37,-1.0,1.0,-2.0,3.0,5.0,1.0,-1.0,1.0,1651087226683244.0,0
38,-2.0,1.0,0.0,-1.0,-1.0,-2.0,-3.0,-4.0,1651087226696359.0,0
39,1.0,3.0,2.0,1.0,-1.0,-3.0,1.0,1.0,1651087226696359.0,0
40,0.0,0.0,0.0,1.0,-2.0,0.0,-1.0,0.0,1651087226704338.0,0
41,0.0,-1.0,0.0,-2.0,-1.0,2.0,0.0,0.0,1651087226704338.0,0
42,0.0,-2.0,-1.0,-3.0,-5.0,-5.0,-1.0,-1.0,1651087226720353.0,0
43,0.0,1.0,3.0,-1.0,-2.0,-1.0,0.0,2.0,1651087226720353.0,0
44,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-2.0,1651087226720353.0,0
45,0.0,-1.0,-3.0,-4.0,-3.0,-2.0,-1.0,-1.0,1651087226720353.0,0
46,-2.0,-2.0,-3.0,2.0,-2.0,-7.0,1.0,0.0,1651087226742631.0,0
47,-2.0,-3.0,-2.0,1.0,2.0,9.0,1.0,0.0,1651087226742631.0,0
48,-1.0,-1.0,-1.0,2.0,5.0,3.0,0.0,0.0,1651087226743092.0,0
49,1.0,-1.0,5.0,0.0,1.0,-2.0,-1.0,-2.0,1651087226743092.0,0
