,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp,signal
0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,1651087829297198.0,0
1,-1.0,-1.0,-1.0,2.0,2.0,0.0,-1.0,0.0,1651087829297198.0,0
2,1.0,0.0,-5.0,-9.0,-4.0,-2.0,-1.0,-1.0,1651087829306296.0,0
3,1.0,1.0,5.0,11.0,6.0,1.0,1.0,-1.0,1651087829306296.0,0
4,-1.0,-1.0,0.0,0.0,2.0,-2.0,-1.0,0.0,1651087829309126.0,0
5,2.0,0.0,0.0,-3.0,3.0,2.0,0.0,-1.0,1651087829309126.0,0
6,-1.0,-1.0,2.0,0.0,-2.0,-3.0,-1.0,0.0,1651087829310157.0,0
7,0.0,1.0,-6.0,-6.0,-4.0,-1.0,-1.0,1.0,1651087829310157.0,0
8,-1.0,-1.0,4.0,2.0,-2.0,1.0,0.0,1.0,1651087829320444.0,0
9,0.0,-1.0,-1.0,0.0,-2.0,-2.0,0.0,-1.0,1651087829320444.0,0
10,0.0,-2.0,1.0,1.0,-3.0,-2.0,-2.0,-4.0,1651087829326427.0,0
11,0.0,-1.0,3.0,2.0,4.0,-2.0,-2.0,-2.0,1651087829326427.0,0
12,-1.0,0.0,-2.0,-1.0,1.0,1.0,1.0,-2.0,1651087829334251.0,0
13,-4.0,-6.0,-6.0,-8.0,-7.0,-5.0,-3.0,-2.0,1651087829334251.0,0
14,-2.0,-1.0,-4.0,0.0,1.0,-1.0,-2.0,-1.0,1651087829356216.0,0
15,-3.0,-1.0,-2.0,-3.0,-6.0,-1.0,-2.0,-2.0,1651087829356216.0,0
16,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,0.0,1.0,1651087829357180.0,0
17,-1.0,1.0,3.0,5.0,2.0,-1.0,-2.0,-1.0,1651087829357180.0,0
18,-1.0,-1.0,2.0,4.0,-2.0,0.0,-1.0,-1.0,1651087829371070.0,0
19,0.0,-2.0,-4.0,1.0,8.0,3.0,1.0,1.0,1651087829371070.0,0
20,1.0,1.0,-3.0,-3.0,-3.0,-4.0,-1.0,-1.0,1651087829380336.0,0
21,0.0,1.0,0.0,-1.0,1.0,-2.0,-2.0,-1.0,1651087829380336.0,0
22,-1.0,-2.0,-5.0,-6.0,-1.0,0.0,1.0,0.0,1651087829394234.0,0
23,-1.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,1651087829394234.0,0
24,1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,1651087829433433.0,0
25,0.0,0.0,7.0,1.0,-1.0,-1.0,0.0,1.0,1651087829433433.0,0
26,-1.0,-2.0,-20.0,-6.0,1.0,-1.0,1.0,-1.0,1651087829434431.0,0
27,1.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0,1.0,1651087829434431.0,0
28,0.0,-1.0,4.0,2.0,0.0,-1.0,-2.0,-2.0,1651087829435462.0,0
29,0.0,0.0,2.0,-1.0,3.0,0.0,-1.0,1.0,1651087829435462.0,0
30,0.0,1.0,5.0,2.0,-3.0,-1.0,-1.0,-1.0,1651087829438420.0,0
31,-1.0,-3.0,-6.0,-1.0,5.0,0.0,-1.0,0.0,1651087829438420.0,0
32,0.0,0.0,-1.0,-2.0,-3.0,-4.0,-1.0,0.0,1651087829445433.0,0
33,-1.0,3.0,-3.0,-6.0,-3.0,-2.0,-1.0,-1.0,1651087829445433.0,0
34,-1.0,0.0,7.0,9.0,8.0,3.0,0.0,1.0,1651087829452511.0,0
35,-1.0,-3.0,-1.0,-4.0,-4.0,0.0,-1.0,-3.0,1651087829452511.0,0
36,1.0,-1.0,2.0,-2.0,-4.0,0.0,0.0,-1.0,1651087829461386.0,0
37,0.0,0.0,1.0,2.0,2.0,2.0,-2.0,-1.0,1651087829461386.0,0
38,-1.0,1.0,-2.0,-1.0,-3.0,0.0,-1.0,0.0,1651087829475368.0,0
39,1.0,0.0,3.0,1.0,-1.0,-1.0,0.0,0.0,1651087829475368.0,0
40,-2.0,2.0,1.0,3.0,7.0,3.0,1.0,1.0,1651087829484298.0,0
41,-2.0,-3.0,0.0,-5.0,-6.0,-3.0,-1.0,-3.0,1651087829484298.0,0
42,1.0,-1.0,-10.0,-7.0,-1.0,-2.0,1.0,-1.0,1651087829506343.0,0
43,0.0,0.0,3.0,5.0,-2.0,-2.0,-1.0,-1.0,1651087829506343.0,0
44,1.0,-2.0,-2.0,-2.0,-1.0,-3.0,-3.0,-1.0,1651087829508226.0,0
45,-3.0,-2.0,-2.0,1.0,-1.0,-2.0,0.0,1.0,1651087829508226.0,0
46,1.0,-1.0,6.0,0.0,-5.0,-2.0,-1.0,0.0,1651087829520363.0,0
47,0.0,-1.0,-1.0,-2.0,1.0,-1.0,0.0,-1.0,1651087829520363.0,0
48,-1.0,0.0,-7.0,-4.0,0.0,0.0,0.0,1.0,1651087829529073.0,0
49,0.0,-1.0,3.0,6.0,5.0,2.0,-1.0,-2.0,1651087829529073.0,0
50,-2.0,-1.0,3.0,-4.0,-6.0,-3.0,-1.0,-1.0,1651087829544366.0,0
51,-1.0,-1.0,-5.0,-3.0,-8.0,-3.0,0.0,-1.0,1651087829544366.0,0
52,-1.0,-1.0,1.0,9.0,7.0,2.0,3.0,0.0,1651087829545218.0,0
