EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
-1.0,1.0,0.0,-2.0,-3.0,-2.0,1.0,-2.0,1651087708118402.0
1.0,1.0,3.0,0.0,-1.0,-2.0,-2.0,-1.0,1651087708118402.0
0.0,-2.0,4.0,3.0,2.0,2.0,1.0,1.0,1651087708121067.0
-2.0,0.0,4.0,-6.0,-1.0,0.0,0.0,0.0,1651087708121067.0
0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1651087708122065.0
0.0,-3.0,0.0,-2.0,-1.0,0.0,-1.0,-1.0,1651087708122065.0
-1.0,6.0,-3.0,-2.0,-3.0,-1.0,-2.0,-1.0,1651087708123063.0
1.0,-3.0,-1.0,1.0,2.0,1.0,0.0,-2.0,1651087708123063.0
-1.0,-2.0,9.0,2.0,-2.0,-5.0,-3.0,-1.0,1651087708127051.0
0.0,1.0,-10.0,-1.0,-3.0,-3.0,-1.0,-1.0,1651087708127051.0
-1.0,-5.0,-5.0,-8.0,-7.0,-5.0,-3.0,-4.0,1651087708135189.0
-2.0,-3.0,-3.0,0.0,-1.0,-1.0,0.0,-2.0,1651087708135189.0
-3.0,-1.0,-4.0,-1.0,-2.0,0.0,-2.0,-1.0,1651087708149007.0
-3.0,-3.0,-4.0,-2.0,2.0,1.0,0.0,0.0,1651087708149007.0
-3.0,-2.0,4.0,6.0,1.0,0.0,0.0,1.0,1651087708161203.0
-1.0,-2.0,-4.0,-1.0,-1.0,-3.0,-1.0,0.0,1651087708161203.0
0.0,-1.0,-2.0,-4.0,-4.0,-4.0,-3.0,-1.0,1651087708163072.0
-2.0,-3.0,-17.0,-6.0,-2.0,-1.0,0.0,-1.0,1651087708163072.0
-3.0,-3.0,-2.0,-1.0,1.0,0.0,-1.0,-2.0,1651087708186987.0
0.0,0.0,2.0,-3.0,1.0,5.0,0.0,0.0,1651087708186987.0
0.0,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,1651087708187980.0
-2.0,0.0,6.0,3.0,-1.0,-2.0,-1.0,-1.0,1651087708187980.0
0.0,0.0,-6.0,-1.0,1.0,3.0,0.0,-1.0,1651087708225202.0
-1.0,-3.0,-1.0,-2.0,-3.0,-2.0,-1.0,0.0,1651087708225202.0
0.0,2.0,6.0,-1.0,2.0,-1.0,-1.0,-1.0,1651087708232387.0
-1.0,0.0,-3.0,-3.0,-3.0,-3.0,-1.0,-1.0,1651087708232387.0
-1.0,-1.0,-3.0,2.0,-1.0,-2.0,0.0,0.0,1651087708233389.0
-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1651087708233389.0
1.0,2.0,-1.0,0.0,2.0,2.0,1.0,-1.0,1651087708235384.0
1.0,-2.0,1.0,-1.0,-1.0,0.0,0.0,-2.0,1651087708235384.0
0.0,-1.0,9.0,1.0,1.0,0.0,1.0,-2.0,1651087708246508.0
1.0,1.0,-5.0,-4.0,-2.0,0.0,-2.0,1.0,1651087708246508.0
-2.0,-3.0,-9.0,-4.0,-2.0,-1.0,-1.0,1.0,1651087708255228.0
2.0,1.0,7.0,4.0,1.0,0.0,-1.0,0.0,1651087708255228.0
0.0,-1.0,-3.0,-5.0,-2.0,0.0,-1.0,-1.0,1651087708261844.0
0.0,0.0,-7.0,-2.0,-1.0,-1.0,1.0,-2.0,1651087708261844.0
-1.0,-2.0,14.0,2.0,-2.0,-1.0,1.0,-2.0,1651087708278537.0
-1.0,-6.0,-15.0,-4.0,-1.0,-2.0,0.0,0.0,1651087708278537.0
0.0,3.0,15.0,3.0,-2.0,-1.0,0.0,0.0,1651087708283066.0
-1.0,1.0,3.0,4.0,1.0,-2.0,0.0,0.0,1651087708283066.0
-1.0,-3.0,-11.0,-1.0,-1.0,1.0,0.0,0.0,1651087708307385.0
-1.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,1651087708307385.0
-2.0,-2.0,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,1651087708307385.0
2.0,4.0,13.0,2.0,-1.0,-1.0,0.0,-2.0,1651087708307385.0
-1.0,-3.0,-7.0,-2.0,0.0,-3.0,-2.0,-2.0,1651087708321239.0
-1.0,-1.0,-6.0,-4.0,1.0,-2.0,2.0,0.0,1651087708321239.0
0.0,-3.0,2.0,4.0,2.0,0.0,0.0,0.0,1651087708322243.0
0.0,-1.0,-7.0,-8.0,-2.0,0.0,0.0,1.0,1651087708322243.0
0.0,0.0,3.0,10.0,0.0,-2.0,0.0,1.0,1651087708344141.0
-1.0,-2.0,4.0,-1.0,1.0,1.0,-1.0,-1.0,1651087708344141.0
-1.0,-2.0,-16.0,-7.0,-1.0,-4.0,-1.0,-1.0,1651087708344970.0
-2.0,-2.0,2.0,2.0,-1.0,0.0,0.0,-1.0,1651087708344970.0
1.0,-1.0,2.0,-3.0,-3.0,2.0,0.0,2.0,1651087708366215.0
0.0,2.0,6.0,1.0,-3.0,-1.0,-1.0,-1.0,1651087708366215.0
-1.0,0.0,-17.0,-3.0,0.0,-1.0,-3.0,-1.0,1651087708367231.0
-1.0,-2.0,1.0,0.0,4.0,2.0,0.0,-1.0,1651087708367231.0
-1.0,1.0,-3.0,-2.0,-1.0,-3.0,-1.0,0.0,1651087708383367.0
-1.0,0.0,2.0,0.0,-2.0,-3.0,-3.0,-2.0,1651087708383367.0
1.0,0.0,11.0,8.0,6.0,2.0,1.0,1.0,1651087708383367.0
-2.0,-2.0,-5.0,-2.0,0.0,0.0,-1.0,0.0,1651087708383367.0
1.0,0.0,-4.0,-2.0,1.0,1.0,0.0,-1.0,1651087708404378.0
-2.0,-1.0,0.0,-1.0,-3.0,-1.0,0.0,-1.0,1651087708404378.0
0.0,-2.0,3.0,-4.0,-2.0,-1.0,0.0,0.0,1651087708405209.0
-1.0,-4.0,-11.0,-1.0,-2.0,-2.0,-3.0,0.0,1651087708405209.0
1.0,6.0,6.0,-5.0,-1.0,-1.0,0.0,0.0,1651087708427096.0
-2.0,-3.0,3.0,7.0,5.0,3.0,1.0,0.0,1651087708427096.0
0.0,0.0,-2.0,-1.0,-1.0,1.0,-1.0,-2.0,1651087708427096.0
0.0,0.0,8.0,2.0,4.0,3.0,1.0,0.0,1651087708427096.0
-2.0,-3.0,-5.0,-5.0,-9.0,-6.0,-3.0,-3.0,1651087708442019.0
1.0,0.0,-3.0,-5.0,1.0,1.0,0.0,-1.0,1651087708442019.0
0.0,0.0,-1.0,2.0,-2.0,0.0,0.0,0.0,1651087708442019.0
2.0,-2.0,1.0,3.0,3.0,-2.0,-1.0,-2.0,1651087708442019.0
1.0,0.0,2.0,1.0,4.0,0.0,-1.0,-1.0,1651087708464384.0
0.0,-1.0,-9.0,-3.0,0.0,0.0,0.0,1.0,1651087708464384.0
-1.0,1.0,13.0,-2.0,-6.0,-2.0,-1.0,-1.0,1651087708465217.0
-2.0,-2.0,-14.0,-7.0,-3.0,-1.0,0.0,-1.0,1651087708465217.0
-2.0,0.0,4.0,3.0,-1.0,-2.0,-2.0,1.0,1651087708487134.0
1.0,2.0,-1.0,-1.0,-2.0,-2.0,0.0,-2.0,1651087708487134.0
0.0,-3.0,-1.0,4.0,4.0,3.0,0.0,-1.0,1651087708487134.0
-1.0,1.0,-1.0,2.0,2.0,0.0,2.0,1.0,1651087708487134.0
-2.0,0.0,6.0,2.0,0.0,1.0,1.0,-1.0,1651087708502421.0
0.0,1.0,-10.0,1.0,-2.0,2.0,-2.0,1.0,1651087708502421.0
-1.0,-1.0,-10.0,-11.0,-7.0,-5.0,-3.0,-1.0,1651087708502421.0
-1.0,2.0,11.0,5.0,-2.0,-1.0,-1.0,-1.0,1651087708502421.0
-1.0,-2.0,-5.0,-6.0,3.0,4.0,2.0,0.0,1651087708525587.0
0.0,2.0,11.0,10.0,6.0,0.0,0.0,-1.0,1651087708525587.0
-1.0,-1.0,-7.0,-2.0,-2.0,-3.0,-1.0,-1.0,1651087708526428.0
