EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
0.0,0.0,-2.0,-1.0,1.0,0.0,0.0,-2.0,1651087930501270.0
-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,1.0,1651087930501270.0
-2.0,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,1651087930502270.0
1.0,-1.0,0.0,-2.0,-2.0,-1.0,1.0,0.0,1651087930502270.0
-1.0,-1.0,-1.0,-2.0,-3.0,-1.0,0.0,-2.0,1651087930507288.0
-1.0,0.0,0.0,-1.0,-1.0,0.0,-2.0,-1.0,1651087930507288.0
-2.0,-2.0,0.0,-1.0,-1.0,-3.0,0.0,1.0,1651087930515625.0
-1.0,1.0,-1.0,3.0,5.0,2.0,0.0,0.0,1651087930515625.0
-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1651087930530808.0
-1.0,-1.0,-2.0,-2.0,-3.0,0.0,-2.0,0.0,1651087930530808.0
0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1651087930532035.0
0.0,0.0,-2.0,-1.0,-3.0,1.0,-1.0,-1.0,1651087930532035.0
0.0,-2.0,-1.0,0.0,-2.0,-1.0,0.0,1.0,1651087930554356.0
0.0,0.0,-2.0,-1.0,-3.0,-4.0,0.0,-1.0,1651087930554356.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,1651087930555243.0
1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,1651087930555243.0
0.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,-2.0,1651087930576385.0
-1.0,-1.0,0.0,-1.0,-2.0,1.0,0.0,0.0,1651087930576385.0
-2.0,-1.0,-2.0,0.0,-1.0,-2.0,-2.0,-1.0,1651087930577262.0
-1.0,0.0,-1.0,2.0,0.0,-1.0,1.0,-2.0,1651087930577262.0
-1.0,-1.0,0.0,-3.0,0.0,-1.0,-1.0,-1.0,1651087930591340.0
-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1651087930591340.0
0.0,-1.0,0.0,-1.0,2.0,2.0,0.0,0.0,1651087930592202.0
1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,1.0,1651087930592202.0
-1.0,0.0,0.0,-2.0,1.0,0.0,-1.0,0.0,1651087930614275.0
0.0,-1.0,-1.0,-3.0,-3.0,0.0,1.0,-1.0,1651087930614275.0
1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1651087930615241.0
-3.0,0.0,0.0,1.0,2.0,2.0,0.0,-1.0,1651087930615241.0
0.0,-1.0,0.0,1.0,2.0,1.0,1.0,-1.0,1651087930636228.0
-1.0,-1.0,-2.0,-1.0,0.0,-1.0,-2.0,-1.0,1651087930636228.0
0.0,-1.0,-1.0,-2.0,-3.0,-1.0,-1.0,0.0,1651087930637093.0
0.0,-1.0,0.0,-1.0,-1.0,-2.0,-2.0,-1.0,1651087930637093.0
-1.0,1.0,-3.0,-2.0,-3.0,-1.0,-1.0,1.0,1651087930651217.0
0.0,-2.0,-1.0,-2.0,-2.0,-1.0,-2.0,-2.0,1651087930651217.0
-3.0,1.0,-4.0,-1.0,2.0,0.0,1.0,-2.0,1651087930652217.0
-1.0,-1.0,1.0,1.0,-1.0,-2.0,-1.0,0.0,1651087930652217.0
0.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-2.0,1651087930673227.0
0.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,1651087930673227.0
0.0,0.0,2.0,-3.0,-2.0,-2.0,-2.0,-2.0,1651087930675222.0
0.0,-1.0,0.0,-1.0,-2.0,1.0,0.0,0.0,1651087930675222.0
-1.0,-1.0,-2.0,-1.0,-2.0,0.0,1.0,-1.0,1651087930696431.0
-1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,1651087930696431.0
0.0,-3.0,-1.0,0.0,0.0,-2.0,-1.0,0.0,1651087930697286.0
-1.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,1651087930697286.0
1.0,1.0,1.0,2.0,5.0,-1.0,-1.0,1.0,1651087930710388.0
-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,1651087930710388.0
1.0,0.0,-3.0,-1.0,-2.0,0.0,-3.0,-1.0,1651087930717481.0
1.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,1651087930717481.0
1.0,0.0,-2.0,-2.0,-3.0,-1.0,-1.0,1.0,1651087930733077.0
-1.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1651087930733077.0
-1.0,-1.0,-1.0,1.0,2.0,1.0,0.0,-1.0,1651087930735075.0
-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-2.0,1651087930735075.0
-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,-2.0,1651087930756195.0
-1.0,-2.0,-3.0,-1.0,-1.0,-1.0,-3.0,-1.0,1651087930756195.0
-1.0,-2.0,-1.0,-1.0,-1.0,-2.0,1.0,-1.0,1651087930757193.0
0.0,0.0,-1.0,0.0,-2.0,1.0,-1.0,0.0,1651087930757193.0
-2.0,1.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,1651087930771294.0
0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,-2.0,1651087930771294.0
-1.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,1651087930772294.0
1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1651087930772294.0
0.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,-1.0,1651087930793199.0
0.0,-2.0,2.0,0.0,1.0,0.0,1.0,2.0,1651087930793199.0
0.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,1.0,1651087930795194.0
-2.0,0.0,-1.0,0.0,0.0,1.0,-1.0,-2.0,1651087930795194.0
-1.0,-2.0,-1.0,0.0,-2.0,-1.0,1.0,-1.0,1651087930816324.0
0.0,0.0,-1.0,1.0,-2.0,-2.0,1.0,-1.0,1651087930816324.0
-1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,0.0,1651087930817187.0
1.0,-1.0,-1.0,0.0,1.0,-1.0,-2.0,-3.0,1651087930817187.0
-2.0,-1.0,0.0,-1.0,-1.0,-3.0,-1.0,-2.0,1651087930830343.0
1.0,1.0,0.0,-1.0,2.0,-1.0,0.0,-1.0,1651087930830343.0
-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1651087930837313.0
-2.0,0.0,2.0,-2.0,-1.0,0.0,1.0,-2.0,1651087930837313.0
