,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp,signal
0,-1.0,-2.0,-1.0,-4.0,-5.0,0.0,-1.0,0.0,1650847294398050.0,0
1,-1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1650847294398050.0,0
2,0.0,2.0,-1.0,12.0,6.0,1.0,0.0,-1.0,1650847294413053.0,0
3,-2.0,-6.0,-1.0,-7.0,-7.0,-2.0,-2.0,0.0,1650847294413053.0,0
4,2.0,3.0,-3.0,-4.0,0.0,-3.0,1.0,-1.0,1650847294415049.0,0
5,0.0,-3.0,-3.0,-7.0,0.0,-2.0,-1.0,0.0,1650847294415049.0,0
6,-1.0,-3.0,-2.0,-3.0,-2.0,-4.0,0.0,1.0,1650847294436190.0,0
7,1.0,-4.0,-2.0,2.0,-1.0,0.0,-1.0,-1.0,1650847294436190.0,0
8,-1.0,-2.0,2.0,-2.0,-2.0,0.0,-1.0,0.0,1650847294437137.0,0
9,-1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,-2.0,1650847294437137.0,0
10,0.0,4.0,-1.0,-3.0,-2.0,0.0,-1.0,0.0,1650847294449173.0,0
11,-3.0,-9.0,-2.0,-5.0,-5.0,-1.0,-2.0,1.0,1650847294449173.0,0
12,0.0,-4.0,-2.0,-2.0,1.0,-1.0,-1.0,0.0,1650847294458096.0,0
13,-1.0,0.0,-1.0,2.0,-1.0,1.0,-1.0,-1.0,1650847294458096.0,0
14,-1.0,-2.0,0.0,3.0,6.0,0.0,1.0,1.0,1650847294473189.0,0
15,1.0,1.0,1.0,3.0,7.0,1.0,0.0,0.0,1650847294473189.0,0
16,-1.0,0.0,-2.0,-4.0,-4.0,-2.0,-1.0,0.0,1650847294475214.0,0
17,2.0,0.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,1650847294475214.0,0
18,0.0,-2.0,-3.0,-10.0,-3.0,2.0,2.0,-1.0,1650847294495882.0,0
19,0.0,0.0,1.0,9.0,2.0,0.0,1.0,0.0,1650847294495882.0,0
20,-1.0,-4.0,3.0,7.0,2.0,-2.0,-1.0,0.0,1650847294496811.0,0
21,-2.0,-5.0,-3.0,-3.0,-2.0,-2.0,0.0,-1.0,1650847294496811.0,0
22,-1.0,1.0,1.0,-3.0,0.0,0.0,-1.0,-2.0,1650847294509805.0,0
23,-1.0,0.0,-2.0,-5.0,-4.0,-3.0,-3.0,-1.0,1650847294509805.0,0
24,-2.0,-2.0,0.0,-2.0,-1.0,1.0,-1.0,-1.0,1650847294518840.0,0
25,-2.0,-1.0,1.0,8.0,5.0,2.0,2.0,0.0,1650847294518840.0,0
26,-1.0,3.0,1.0,-4.0,-3.0,0.0,0.0,0.0,1650847294532861.0,0
27,1.0,-3.0,-2.0,2.0,-2.0,-1.0,1.0,-1.0,1650847294532861.0,0
28,1.0,5.0,3.0,-2.0,-1.0,0.0,0.0,-2.0,1650847294534886.0,0
29,-2.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1650847294534886.0,0
30,1.0,0.0,0.0,2.0,-1.0,-1.0,-2.0,-1.0,1650847294555494.0,0
31,2.0,1.0,-1.0,-4.0,-3.0,-1.0,-1.0,0.0,1650847294555494.0,0
32,-1.0,3.0,1.0,0.0,0.0,1.0,-2.0,0.0,1650847294557422.0,0
33,1.0,-8.0,-4.0,-2.0,-5.0,0.0,-1.0,-1.0,1650847294557422.0,0
34,0.0,-1.0,0.0,-2.0,3.0,0.0,0.0,1.0,1650847294568993.0,0
35,-1.0,-1.0,-2.0,-4.0,-2.0,0.0,-1.0,-1.0,1650847294568993.0,0
36,-2.0,-4.0,0.0,7.0,-1.0,-1.0,0.0,-2.0,1650847294577971.0,0
37,1.0,3.0,0.0,-5.0,-3.0,-1.0,1.0,-1.0,1650847294577971.0,0
38,-1.0,-10.0,-3.0,-2.0,-1.0,0.0,-1.0,-2.0,1650847294593087.0,0
39,0.0,15.0,2.0,4.0,1.0,0.0,-1.0,-2.0,1650847294593087.0,0
40,-1.0,-5.0,-1.0,-7.0,-2.0,-1.0,1.0,0.0,1650847294595044.0,0
41,-2.0,-1.0,0.0,4.0,1.0,1.0,-2.0,0.0,1650847294595044.0,0
42,-2.0,-1.0,-3.0,-1.0,-4.0,-3.0,-2.0,-1.0,1650847294615400.0,0
43,-1.0,-3.0,-2.0,-6.0,-3.0,0.0,-2.0,-1.0,1650847294615400.0,0
44,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1650847294617334.0,0
45,-1.0,2.0,1.0,-2.0,-3.0,-1.0,-3.0,0.0,1650847294617334.0,0
46,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1650847294629472.0,0
47,-3.0,-2.0,1.0,2.0,0.0,-1.0,1.0,-2.0,1650847294629472.0,0
48,-1.0,0.0,-2.0,-3.0,2.0,1.0,1.0,0.0,1650847294638381.0,0
49,-1.0,-4.0,0.0,-2.0,0.0,0.0,2.0,0.0,1650847294638381.0,0
50,-1.0,-1.0,0.0,10.0,2.0,-2.0,-1.0,-1.0,1650847294652409.0,0
51,-1.0,-4.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1650847294652409.0,0
52,1.0,-1.0,-2.0,1.0,-2.0,0.0,-1.0,-2.0,1650847294660380.0,0
53,1.0,4.0,0.0,-5.0,0.0,1.0,1.0,0.0,1650847294660380.0,0
54,-1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1650847294675384.0,0
55,-1.0,-1.0,-2.0,-5.0,-2.0,1.0,-1.0,-1.0,1650847294675384.0,0
56,-2.0,-1.0,1.0,10.0,1.0,-1.0,-1.0,-1.0,1650847294677378.0,0
