,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp,signal
0,1.0,2.0,-3.0,-3.0,-1.0,-2.0,-1.0,-1.0,1650847882391008.0,0
1,1.0,-2.0,-5.0,0.0,-3.0,-2.0,1.0,-2.0,1650847882391008.0,0
2,0.0,-2.0,-3.0,-2.0,-1.0,0.0,0.0,-2.0,1650847882402970.0,0
3,-1.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1650847882402970.0,0
4,0.0,0.0,3.0,0.0,-1.0,1.0,0.0,-1.0,1650847882419940.0,0
5,-2.0,-4.0,0.0,-3.0,-2.0,-1.0,0.0,2.0,1650847882419940.0,0
6,0.0,2.0,1.0,1.0,0.0,0.0,-1.0,0.0,1650847882426972.0,0
7,-1.0,-4.0,-7.0,-4.0,-2.0,-2.0,0.0,2.0,1650847882426972.0,0
8,1.0,-1.0,2.0,4.0,1.0,-1.0,-1.0,1.0,1650847882428901.0,0
9,0.0,1.0,-1.0,2.0,1.0,0.0,0.0,0.0,1650847882428901.0,0
10,-1.0,1.0,0.0,-3.0,0.0,1.0,0.0,0.0,1650847882449302.0,0
11,-1.0,1.0,3.0,1.0,-1.0,0.0,-2.0,-2.0,1650847882449302.0,0
12,-1.0,-1.0,0.0,2.0,2.0,0.0,0.0,-1.0,1650847882451309.0,0
13,0.0,0.0,0.0,-2.0,-2.0,-2.0,-1.0,-2.0,1650847882451309.0,0
14,0.0,-1.0,2.0,-2.0,-2.0,-2.0,-3.0,1.0,1650847882471891.0,0
15,0.0,-1.0,-2.0,-3.0,-2.0,1.0,0.0,1.0,1650847882471891.0,0
16,0.0,-1.0,-2.0,0.0,-2.0,2.0,0.0,-2.0,1650847882472821.0,0
17,-3.0,1.0,0.0,2.0,1.0,1.0,-1.0,-1.0,1650847882472821.0,0
18,0.0,-1.0,-3.0,-3.0,-1.0,-2.0,0.0,0.0,1650847882486807.0,0
19,1.0,2.0,5.0,-2.0,-5.0,0.0,-1.0,0.0,1650847882486807.0,0
20,-2.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1650847882487737.0,0
21,1.0,3.0,1.0,1.0,4.0,3.0,-1.0,0.0,1650847882487737.0,0
22,-1.0,-3.0,-4.0,-2.0,-3.0,0.0,0.0,0.0,1650847882509487.0,0
23,-1.0,1.0,4.0,0.0,1.0,-1.0,0.0,-1.0,1650847882509487.0,0
24,0.0,-4.0,-5.0,0.0,0.0,0.0,-2.0,-1.0,1650847882509755.0,0
25,-1.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1650847882509755.0,0
26,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1650847882531766.0,0
27,0.0,-1.0,-9.0,-7.0,-3.0,0.0,-1.0,-1.0,1650847882531766.0,0
28,1.0,2.0,6.0,3.0,2.0,0.0,1.0,0.0,1650847882532746.0,0
29,-1.0,0.0,-8.0,-7.0,0.0,1.0,-1.0,-1.0,1650847882532746.0,0
30,-1.0,-1.0,3.0,1.0,-2.0,-3.0,0.0,-1.0,1650847882546859.0,0
31,0.0,-1.0,0.0,2.0,-1.0,0.0,-2.0,0.0,1650847882546859.0,0
32,-2.0,-2.0,0.0,-3.0,-1.0,-1.0,-1.0,-1.0,1650847882546859.0,0
33,1.0,1.0,4.0,2.0,0.0,0.0,1.0,-1.0,1650847882546859.0,0
34,-1.0,-1.0,-4.0,-2.0,-1.0,-1.0,1.0,2.0,1650847882568869.0,0
35,0.0,-1.0,2.0,2.0,1.0,-3.0,-1.0,-1.0,1650847882568869.0,0
36,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1650847882569800.0,0
37,0.0,-1.0,0.0,-4.0,-1.0,-2.0,0.0,-3.0,1650847882569800.0,0
38,0.0,-1.0,2.0,3.0,3.0,0.0,-1.0,-3.0,1650847882591948.0,0
39,-1.0,-1.0,-5.0,-7.0,-1.0,-1.0,1.0,0.0,1650847882591948.0,0
40,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,1.0,1650847882591948.0,0
41,-2.0,-1.0,-1.0,0.0,-2.0,-1.0,0.0,0.0,1650847882591948.0,0
42,1.0,0.0,-1.0,3.0,1.0,1.0,2.0,0.0,1650847882605913.0,0
43,-1.0,-2.0,-4.0,-4.0,0.0,-2.0,-2.0,-1.0,1650847882605913.0,0
44,0.0,-1.0,0.0,0.0,-3.0,-2.0,-1.0,0.0,1650847882613919.0,0
45,-1.0,-4.0,-2.0,-3.0,-2.0,0.0,0.0,1.0,1650847882613919.0,0
46,0.0,1.0,5.0,3.0,2.0,-1.0,-1.0,-2.0,1650847882629852.0,0
47,-2.0,-1.0,-1.0,0.0,0.0,1.0,-2.0,0.0,1650847882629852.0,0
48,1.0,0.0,-4.0,-4.0,-3.0,-5.0,0.0,-3.0,1650847882630872.0,0
49,1.0,2.0,2.0,5.0,5.0,2.0,-2.0,-1.0,1650847882630872.0,0
