EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
-2.0,-1.0,1.0,7.0,-1.0,-3.0,-1.0,-3.0,1651067448623404.0
1.0,-2.0,-5.0,-14.0,-3.0,-4.0,-4.0,-4.0,1651067448623404.0
-2.0,1.0,1.0,4.0,0.0,2.0,2.0,2.0,1651067448624405.0
1.0,0.0,1.0,-2.0,0.0,-2.0,1.0,0.0,1651067448624405.0
2.0,1.0,1.0,0.0,0.0,-2.0,-3.0,-2.0,1651067448628381.0
-2.0,0.0,1.0,10.0,0.0,2.0,5.0,2.0,1651067448628381.0
0.0,1.0,0.0,-2.0,0.0,3.0,-1.0,0.0,1651067448631398.0
0.0,-2.0,-2.0,0.0,-1.0,-2.0,-3.0,-1.0,1651067448631398.0
0.0,-1.0,-1.0,-4.0,0.0,-4.0,-5.0,1.0,1651067448634390.0
0.0,0.0,2.0,4.0,2.0,2.0,3.0,2.0,1651067448634390.0
0.0,-1.0,-2.0,-3.0,-3.0,-1.0,0.0,-2.0,1651067448651387.0
-1.0,0.0,0.0,3.0,2.0,1.0,0.0,-1.0,1651067448651387.0
-1.0,-1.0,0.0,-2.0,-2.0,0.0,0.0,0.0,1651067448656308.0
-1.0,0.0,1.0,1.0,1.0,-3.0,-4.0,-2.0,1651067448656308.0
0.0,-1.0,2.0,11.0,-3.0,-1.0,0.0,1.0,1651067448674301.0
0.0,-1.0,-5.0,-14.0,-2.0,-1.0,-1.0,-2.0,1651067448674301.0
-2.0,0.0,0.0,1.0,1.0,2.0,1.0,-1.0,1651067448677271.0
-1.0,1.0,1.0,-2.0,-1.0,0.0,-1.0,-2.0,1651067448677271.0
0.0,-1.0,1.0,-2.0,-2.0,-4.0,-3.0,-1.0,1651067448695400.0
1.0,0.0,2.0,5.0,-2.0,-4.0,-1.0,-1.0,1651067448695400.0
-1.0,-1.0,-3.0,-16.0,-1.0,2.0,3.0,2.0,1651067448697398.0
-1.0,-1.0,1.0,6.0,1.0,1.0,-1.0,0.0,1651067448697398.0
1.0,-1.0,0.0,-1.0,2.0,-2.0,0.0,-1.0,1651067448709365.0
0.0,0.0,-2.0,0.0,-1.0,-1.0,-3.0,-2.0,1651067448709365.0
0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1651067448719339.0
-1.0,1.0,0.0,-1.0,-3.0,0.0,1.0,1.0,1651067448719339.0
0.0,-1.0,0.0,1.0,2.0,0.0,0.0,-1.0,1651067448757245.0
0.0,-1.0,-3.0,3.0,1.0,1.0,1.0,1.0,1651067448757245.0
-2.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1651067448758245.0
0.0,0.0,1.0,-2.0,-4.0,-3.0,-2.0,-2.0,1651067448758245.0
-2.0,-2.0,-5.0,-9.0,3.0,1.0,-1.0,-3.0,1651067448759233.0
-2.0,1.0,2.0,1.0,-1.0,-1.0,0.0,0.0,1651067448759233.0
-1.0,-1.0,-3.0,2.0,1.0,-2.0,-1.0,0.0,1651067448761228.0
0.0,-1.0,1.0,5.0,1.0,3.0,-1.0,-2.0,1651067448761228.0
-1.0,2.0,2.0,2.0,0.0,-2.0,-2.0,2.0,1651067448770203.0
2.0,0.0,-1.0,-2.0,-1.0,6.0,3.0,0.0,1651067448770203.0
1.0,-1.0,0.0,-1.0,-1.0,-3.0,-2.0,-2.0,1651067448776189.0
-2.0,0.0,-3.0,-2.0,-1.0,-2.0,-2.0,0.0,1651067448776189.0
-1.0,-2.0,-1.0,-1.0,-3.0,-2.0,0.0,0.0,1651067448791146.0
-2.0,0.0,3.0,4.0,5.0,3.0,0.0,2.0,1651067448791146.0
0.0,1.0,-1.0,-4.0,-1.0,0.0,-1.0,-1.0,1651067448799542.0
-1.0,0.0,-3.0,1.0,-2.0,-2.0,-1.0,-1.0,1651067448799542.0
-1.0,-1.0,0.0,1.0,-2.0,-3.0,-2.0,0.0,1651067448807524.0
-1.0,-2.0,-1.0,-1.0,-4.0,-4.0,-5.0,-4.0,1651067448807524.0
-2.0,0.0,1.0,-9.0,0.0,4.0,1.0,2.0,1651067448830806.0
-2.0,-1.0,1.0,0.0,6.0,5.0,3.0,1.0,1651067448830806.0
-1.0,1.0,-2.0,-2.0,-5.0,-5.0,0.0,0.0,1651067448831794.0
0.0,-1.0,-2.0,2.0,-2.0,-2.0,0.0,-1.0,1651067448831794.0
0.0,-1.0,-3.0,-3.0,-1.0,-1.0,-2.0,-2.0,1651067448844848.0
-1.0,0.0,1.0,-1.0,-2.0,-3.0,0.0,0.0,1651067448844848.0
1.0,-1.0,2.0,2.0,0.0,2.0,2.0,-1.0,1651067448851903.0
-1.0,-1.0,-1.0,-3.0,-2.0,-4.0,-4.0,-1.0,1651067448851903.0
-1.0,-1.0,-1.0,0.0,-1.0,0.0,2.0,0.0,1651067448867839.0
0.0,0.0,-2.0,-3.0,0.0,-2.0,-1.0,0.0,1651067448867839.0
1.0,1.0,-2.0,-1.0,0.0,0.0,0.0,-2.0,1651067448869787.0
2.0,0.0,1.0,0.0,-3.0,-3.0,0.0,0.0,1651067448869787.0
0.0,1.0,1.0,2.0,-1.0,-2.0,-1.0,0.0,1651067448890595.0
-1.0,-1.0,-3.0,-3.0,-2.0,2.0,0.0,0.0,1651067448890595.0
-2.0,-2.0,1.0,2.0,-1.0,0.0,0.0,1.0,1651067448891604.0
0.0,-2.0,1.0,-1.0,1.0,2.0,0.0,-1.0,1651067448891604.0
