EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
2.0,0.0,-1.0,-2.0,-1.0,-1.0,0.0,-1.0,1651085188535274.0
0.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1651085188535274.0
0.0,-1.0,0.0,0.0,2.0,1.0,-1.0,0.0,1651085188536201.0
1.0,-2.0,-1.0,-1.0,-2.0,0.0,1.0,1.0,1651085188536201.0
0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1651085188536201.0
0.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,1.0,1651085188536201.0
0.0,-2.0,-1.0,1.0,1.0,0.0,0.0,-2.0,1651085188540190.0
0.0,1.0,3.0,1.0,2.0,0.0,-1.0,-1.0,1651085188540190.0
0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,1651085188546172.0
-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,0.0,1651085188546172.0
-1.0,0.0,-1.0,-3.0,-3.0,0.0,-2.0,0.0,1651085188564210.0
-1.0,-1.0,-2.0,-1.0,2.0,1.0,0.0,0.0,1651085188564210.0
0.0,-3.0,-1.0,0.0,-1.0,1.0,-1.0,-2.0,1651085188567135.0
-1.0,-2.0,0.0,-2.0,0.0,1.0,-1.0,-1.0,1651085188567135.0
2.0,-1.0,0.0,-1.0,-2.0,0.0,-1.0,-1.0,1651085188579234.0
-1.0,0.0,-1.0,-3.0,-2.0,-2.0,-3.0,-2.0,1651085188579234.0
0.0,0.0,0.0,0.0,-2.0,-2.0,-1.0,1.0,1651085188584390.0
-1.0,-1.0,1.0,3.0,3.0,3.0,1.0,1.0,1651085188584390.0
0.0,-2.0,0.0,-2.0,-1.0,0.0,0.0,-2.0,1651085188615257.0
1.0,0.0,-1.0,-2.0,-1.0,-1.0,1.0,-2.0,1651085188615257.0
-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-2.0,1651085188617115.0
-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-3.0,1651085188617115.0
-2.0,-1.0,0.0,0.0,0.0,-2.0,0.0,2.0,1651085188623098.0
-1.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,1651085188623098.0
-1.0,-2.0,1.0,0.0,3.0,2.0,0.0,0.0,1651085188664064.0
1.0,1.0,0.0,1.0,-1.0,-1.0,-2.0,-1.0,1651085188664064.0
0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1651085188668091.0
-1.0,-2.0,-1.0,-2.0,-1.0,-2.0,-2.0,-1.0,1651085188668091.0
-2.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,1651085188668091.0
1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,-1.0,1651085188668091.0
1.0,-1.0,0.0,-2.0,-2.0,-3.0,-2.0,0.0,1651085188669052.0
0.0,0.0,-1.0,-2.0,0.0,-1.0,0.0,0.0,1651085188669052.0
0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1651085188674070.0
-1.0,-1.0,-1.0,-2.0,1.0,1.0,0.0,-1.0,1651085188674070.0
-1.0,-2.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1651085188681063.0
-1.0,-1.0,0.0,-2.0,-3.0,-1.0,-1.0,0.0,1651085188681063.0
-1.0,-1.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,1651085188697568.0
1.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,1.0,1651085188697568.0
0.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,1651085188703556.0
0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1651085188703556.0
1.0,-1.0,-3.0,-1.0,-3.0,-2.0,-1.0,0.0,1651085188711746.0
0.0,-1.0,-2.0,0.0,-1.0,-1.0,-2.0,-1.0,1651085188711746.0
-1.0,-2.0,-2.0,-2.0,-1.0,-2.0,0.0,-1.0,1651085188735316.0
1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,1651085188735316.0
1.0,1.0,0.0,-4.0,-3.0,-1.0,0.0,-1.0,1651085188736189.0
-1.0,-2.0,0.0,-2.0,-2.0,-1.0,-1.0,1.0,1651085188736189.0
-1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,1651085188749274.0
0.0,-2.0,0.0,3.0,1.0,2.0,-1.0,0.0,1651085188749274.0
-2.0,0.0,-2.0,-3.0,-3.0,-2.0,-1.0,0.0,1651085188757252.0
-1.0,1.0,-1.0,-1.0,-3.0,-2.0,-2.0,0.0,1651085188757252.0
-2.0,1.0,-1.0,1.0,0.0,-2.0,-1.0,-3.0,1651085188772218.0
0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,1651085188772218.0
-2.0,-2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1651085188773090.0
-2.0,-1.0,0.0,0.0,2.0,0.0,2.0,0.0,1651085188773090.0
-1.0,0.0,0.0,-2.0,-4.0,-1.0,1.0,-1.0,1651085188796318.0
-1.0,-1.0,-2.0,1.0,-1.0,-2.0,-1.0,-2.0,1651085188796318.0
1.0,-3.0,-4.0,-2.0,-2.0,-2.0,-2.0,0.0,1651085188796318.0
-1.0,0.0,0.0,2.0,0.0,2.0,0.0,-1.0,1651085188796318.0
-1.0,0.0,-1.0,-4.0,1.0,-1.0,-2.0,-2.0,1651085188809202.0
-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1651085188809202.0
-1.0,-3.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,1651085188817313.0
-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1651085188817313.0
1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1651085188833183.0
-1.0,2.0,0.0,-2.0,-1.0,-1.0,-1.0,0.0,1651085188833183.0
-2.0,1.0,-2.0,0.0,-1.0,-1.0,1.0,-1.0,1651085188833183.0
-2.0,-3.0,0.0,2.0,3.0,3.0,1.0,-2.0,1651085188833183.0
-1.0,-2.0,2.0,1.0,1.0,2.0,-2.0,1.0,1651085188856307.0
0.0,-1.0,1.0,-3.0,-2.0,-1.0,0.0,-1.0,1651085188856307.0
1.0,1.0,3.0,-1.0,-2.0,-2.0,-1.0,0.0,1651085188856307.0
1.0,-1.0,-1.0,-3.0,-7.0,-4.0,-2.0,-3.0,1651085188856307.0
0.0,-1.0,1.0,1.0,1.0,0.0,-2.0,0.0,1651085188878349.0
-1.0,-2.0,1.0,2.0,4.0,3.0,0.0,0.0,1651085188878349.0
0.0,-1.0,-2.0,-2.0,1.0,1.0,0.0,0.0,1651085188878349.0
2.0,-2.0,-1.0,-2.0,-1.0,-1.0,0.0,-1.0,1651085188878349.0
0.0,0.0,-2.0,-1.0,-3.0,-1.0,0.0,1.0,1651085188893109.0
-1.0,0.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,1651085188893109.0
-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1651085188893109.0
-1.0,1.0,-1.0,-2.0,0.0,-3.0,-1.0,0.0,1651085188893109.0
0.0,0.0,1.0,3.0,1.0,0.0,-1.0,-1.0,1651085188916269.0
0.0,-2.0,0.0,2.0,4.0,1.0,3.0,0.0,1651085188916269.0
-1.0,-1.0,-2.0,-1.0,-1.0,-3.0,-1.0,-1.0,1651085188916269.0
-1.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0,-1.0,1651085188916269.0
0.0,-1.0,-3.0,-2.0,-3.0,-2.0,0.0,-1.0,1651085188937408.0
-1.0,0.0,-2.0,-1.0,-4.0,-2.0,-3.0,-1.0,1651085188937408.0
0.0,-1.0,1.0,1.0,1.0,2.0,1.0,-1.0,1651085188938407.0
-3.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,1651085188938407.0
-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1651085188960616.0
-2.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1651085188960616.0
1.0,0.0,-1.0,-2.0,-3.0,-1.0,-1.0,0.0,1651085188960616.0
-1.0,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,1651085188960616.0
-1.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,1651085188974727.0
-1.0,-1.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0,1651085188974727.0
0.0,0.0,1.0,-3.0,-1.0,-3.0,-2.0,-1.0,1651085188975575.0
1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1651085188975575.0
0.0,-3.0,0.0,-2.0,0.0,-1.0,-1.0,-1.0,1651085188998062.0
1.0,-1.0,-3.0,-1.0,-1.0,-1.0,-1.0,-1.0,1651085188998062.0
-1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1651085188998062.0
0.0,0.0,0.0,2.0,1.0,-1.0,-2.0,0.0,1651085188998062.0
0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,1651085189012266.0
0.0,0.0,1.0,-1.0,-4.0,-2.0,-1.0,-2.0,1651085189012266.0
1.0,-1.0,-1.0,-1.0,-2.0,0.0,-1.0,-1.0,1651085189013098.0
-1.0,-1.0,-2.0,1.0,1.0,-1.0,0.0,1.0,1651085189013098.0
-1.0,1.0,-1.0,0.0,2.0,0.0,0.0,0.0,1651085189035386.0
0.0,0.0,-2.0,-4.0,-5.0,-3.0,-2.0,0.0,1651085189035386.0
-1.0,-1.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0,1651085189035386.0
-1.0,0.0,1.0,0.0,-1.0,2.0,0.0,-1.0,1651085189035386.0
1.0,-1.0,0.0,-1.0,-2.0,-2.0,0.0,-1.0,1651085189058622.0
-2.0,0.0,-1.0,-1.0,-2.0,-3.0,-1.0,-1.0,1651085189058622.0
0.0,1.0,0.0,0.0,0.0,-2.0,-1.0,0.0,1651085189058622.0
1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1651085189058622.0
0.0,-4.0,0.0,0.0,-3.0,0.0,0.0,-1.0,1651085189073150.0
0.0,0.0,-1.0,1.0,1.0,0.0,2.0,-1.0,1651085189073150.0
