EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
1.0,1.0,2.0,2.0,0.0,2.0,-2.0,0.0,1651071303102553.0
1.0,1.0,1.0,3.0,1.0,-1.0,-2.0,0.0,1651071303102553.0
3.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0,0.0,1651071303103578.0
0.0,0.0,-1.0,-4.0,-4.0,1.0,-2.0,-1.0,1651071303103578.0
1.0,0.0,-2.0,-4.0,-8.0,-2.0,-1.0,0.0,1651071303104577.0
0.0,0.0,4.0,8.0,5.0,0.0,0.0,-1.0,1651071303104577.0
1.0,1.0,-2.0,-9.0,3.0,2.0,0.0,1.0,1651071303105543.0
-1.0,0.0,0.0,-2.0,-4.0,-3.0,-1.0,-1.0,1651071303105543.0
-1.0,-2.0,-1.0,-2.0,-8.0,-3.0,-1.0,1.0,1651071303113523.0
-1.0,-1.0,-2.0,0.0,0.0,1.0,-1.0,0.0,1651071303113523.0
-2.0,0.0,3.0,6.0,10.0,9.0,4.0,2.0,1651071303118508.0
2.0,1.0,4.0,1.0,-2.0,-1.0,-1.0,-1.0,1651071303118508.0
0.0,-2.0,-3.0,-3.0,-1.0,-1.0,1.0,-1.0,1651071303127485.0
0.0,0.0,-2.0,-6.0,-1.0,-1.0,0.0,1.0,1651071303127485.0
-2.0,-1.0,1.0,-2.0,-5.0,-2.0,-4.0,-2.0,1651071303142446.0
-1.0,1.0,-1.0,2.0,3.0,1.0,0.0,0.0,1651071303142446.0
-1.0,1.0,1.0,2.0,1.0,0.0,-2.0,-2.0,1651071303148496.0
-1.0,-1.0,1.0,2.0,0.0,0.0,0.0,-1.0,1651071303148496.0
1.0,-2.0,-4.0,-10.0,0.0,0.0,0.0,-1.0,1651071303173634.0
-1.0,0.0,1.0,1.0,-2.0,-2.0,-1.0,-1.0,1651071303173634.0
0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1651071303174633.0
0.0,1.0,0.0,-1.0,-2.0,2.0,0.0,2.0,1651071303174633.0
-2.0,-1.0,-1.0,1.0,7.0,3.0,1.0,-2.0,1651071303211490.0
-1.0,1.0,1.0,1.0,2.0,2.0,1.0,-1.0,1651071303211490.0
1.0,-2.0,-1.0,1.0,3.0,-1.0,-1.0,1.0,1651071303212508.0
-1.0,-1.0,0.0,-2.0,-6.0,-1.0,-1.0,-1.0,1651071303212508.0
-1.0,-1.0,0.0,-4.0,-3.0,-4.0,-2.0,1.0,1651071303213481.0
0.0,-2.0,-1.0,-2.0,-1.0,-3.0,-1.0,-2.0,1651071303213481.0
-2.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1651071303217471.0
1.0,-1.0,1.0,3.0,1.0,-1.0,0.0,-2.0,1651071303217471.0
-1.0,-1.0,-9.0,-11.0,-3.0,0.0,-3.0,-2.0,1651071303232494.0
0.0,1.0,-1.0,1.0,-2.0,-1.0,-2.0,-2.0,1651071303232494.0
1.0,1.0,-2.0,-3.0,-1.0,0.0,0.0,-2.0,1651071303234455.0
-2.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1651071303234455.0
0.0,-1.0,4.0,3.0,2.0,-2.0,-1.0,0.0,1651071303238441.0
0.0,-2.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1651071303238441.0
-1.0,1.0,-2.0,-2.0,-1.0,0.0,1.0,-2.0,1651071303255370.0
1.0,0.0,0.0,1.0,-4.0,2.0,1.0,0.0,1651071303255370.0
1.0,2.0,-3.0,-1.0,2.0,2.0,2.0,0.0,1651071303261424.0
-2.0,-1.0,-1.0,-3.0,2.0,0.0,-1.0,0.0,1651071303261424.0
0.0,0.0,4.0,3.0,7.0,1.0,0.0,0.0,1651071303284358.0
-1.0,0.0,-1.0,-1.0,1.0,-4.0,-2.0,-1.0,1651071303284358.0
0.0,-1.0,-4.0,-3.0,-6.0,-1.0,3.0,-1.0,1651071303285299.0
1.0,-1.0,0.0,2.0,-3.0,-4.0,-2.0,-2.0,1651071303285299.0
0.0,-1.0,2.0,1.0,-6.0,-3.0,-1.0,1.0,1651071303298321.0
-1.0,0.0,-4.0,-7.0,10.0,5.0,-1.0,-1.0,1651071303298321.0
1.0,-1.0,0.0,5.0,-3.0,-1.0,0.0,-1.0,1651071303306301.0
-2.0,-2.0,-1.0,-2.0,1.0,1.0,-1.0,0.0,1651071303306301.0
-3.0,-2.0,-2.0,0.0,-3.0,-2.0,-2.0,-2.0,1651071303322286.0
-1.0,2.0,2.0,0.0,-8.0,-1.0,0.0,-2.0,1651071303322286.0
-1.0,-1.0,1.0,2.0,4.0,-2.0,0.0,0.0,1651071303322286.0
-1.0,-2.0,0.0,0.0,2.0,-1.0,1.0,-1.0,1651071303322286.0
-1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,1651071303344312.0
0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,1.0,1651071303344312.0
-2.0,-1.0,-1.0,-1.0,-4.0,0.0,-1.0,0.0,1651071303345242.0
-1.0,1.0,1.0,2.0,-3.0,-1.0,1.0,0.0,1651071303345242.0
-1.0,-1.0,-4.0,-4.0,0.0,-2.0,-4.0,0.0,1651071303367248.0
