,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp,signal
0,2.0,2.0,-1.0,1.0,-4.0,-1.0,1.0,-1.0,1651025557455729.0,0
1,-2.0,-1.0,0.0,2.0,0.0,-1.0,1.0,0.0,1651025557455729.0,0
2,1.0,0.0,-1.0,-1.0,-8.0,-3.0,-1.0,1.0,1651025557477123.0,0
3,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1651025557477123.0,0
4,-1.0,-5.0,0.0,0.0,6.0,1.0,0.0,1.0,1651025557478053.0,0
5,0.0,3.0,-1.0,-1.0,0.0,-2.0,1.0,-1.0,1651025557478053.0,0
6,-2.0,4.0,-2.0,2.0,0.0,1.0,-1.0,-3.0,1651025557491079.0,0
7,2.0,2.0,-1.0,-5.0,-1.0,0.0,0.0,0.0,1651025557491079.0,0
8,-1.0,-1.0,-1.0,1.0,-2.0,1.0,0.0,0.0,1651025557492015.0,0
9,-2.0,-6.0,0.0,3.0,1.0,0.0,0.0,-2.0,1651025557492015.0,0
10,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,1651025557514025.0,0
11,0.0,1.0,0.0,0.0,-2.0,0.0,-1.0,1.0,1651025557514025.0,0
12,-1.0,3.0,-2.0,-4.0,-3.0,1.0,-1.0,-1.0,1651025557514955.0,0
13,-1.0,-4.0,-2.0,-3.0,2.0,0.0,-1.0,1.0,1651025557514955.0,0
14,-1.0,1.0,-1.0,0.0,-1.0,0.0,-2.0,-2.0,1651025557537487.0,0
15,-2.0,-3.0,-2.0,1.0,-3.0,-2.0,0.0,-1.0,1651025557537487.0,0
16,-1.0,-7.0,-1.0,1.0,-1.0,2.0,0.0,-1.0,1651025557537871.0,0
17,-2.0,7.0,3.0,0.0,1.0,0.0,0.0,-1.0,1651025557537871.0,0
18,-2.0,-5.0,-3.0,-1.0,-2.0,-1.0,-1.0,0.0,1651025557551837.0,0
19,-1.0,-4.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1651025557551837.0,0
20,0.0,-3.0,0.0,1.0,3.0,-1.0,-1.0,-1.0,1651025557551837.0,0
21,1.0,1.0,-2.0,-3.0,-2.0,-2.0,0.0,-1.0,1651025557551837.0,0
22,-3.0,-11.0,-2.0,1.0,-1.0,2.0,0.0,-1.0,1651025557573975.0,0
23,1.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,1651025557573975.0,0
24,0.0,0.0,-2.0,0.0,-1.0,-2.0,-2.0,-1.0,1651025557575060.0,0
25,0.0,4.0,0.0,1.0,-1.0,-2.0,0.0,0.0,1651025557575060.0,0
26,1.0,-10.0,-4.0,-3.0,-2.0,-2.0,0.0,2.0,1651025557596872.0,0
27,0.0,5.0,2.0,1.0,-1.0,-6.0,-1.0,-1.0,1651025557596872.0,0
28,-2.0,1.0,-1.0,-4.0,1.0,3.0,-1.0,-1.0,1651025557597842.0,0
29,-3.0,-4.0,-2.0,2.0,1.0,0.0,0.0,-1.0,1651025557597842.0,0
30,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1651025557611805.0,0
31,-3.0,-9.0,-2.0,-1.0,-9.0,-3.0,-1.0,-1.0,1651025557611805.0,0
32,-1.0,4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1651025557611805.0,0
33,3.0,2.0,0.0,-1.0,10.0,2.0,-1.0,0.0,1651025557611805.0,0
34,-6.0,-1.0,1.0,1.0,-6.0,-1.0,0.0,-1.0,1651025557633762.0,0
35,-2.0,-1.0,1.0,-1.0,2.0,1.0,0.0,-1.0,1651025557633762.0,0
36,2.0,-1.0,-2.0,-5.0,-6.0,-3.0,-1.0,0.0,1651025557634744.0,0
37,-1.0,-1.0,-2.0,-1.0,-3.0,-1.0,-1.0,-2.0,1651025557634744.0,0
38,0.0,1.0,-1.0,0.0,4.0,-1.0,0.0,0.0,1651025557656755.0,0
39,0.0,-2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1651025557656755.0,0
40,-2.0,-3.0,-2.0,0.0,1.0,0.0,0.0,-2.0,1651025557657684.0,0
41,-1.0,-3.0,-3.0,-1.0,0.0,0.0,-1.0,-1.0,1651025557657684.0,0
42,1.0,6.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1651025557671713.0,0
43,-1.0,-1.0,-3.0,-3.0,-2.0,0.0,0.0,1.0,1651025557671713.0,0
44,2.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1651025557671713.0,0
45,-2.0,-2.0,-1.0,-2.0,-1.0,-1.0,0.0,-1.0,1651025557671713.0,0
46,1.0,4.0,-1.0,-4.0,-3.0,0.0,-1.0,0.0,1651025557694003.0,0
47,-1.0,-3.0,-2.0,-1.0,-1.0,-4.0,-1.0,-1.0,1651025557694003.0,0
48,1.0,7.0,1.0,2.0,3.0,4.0,1.0,0.0,1651025557695057.0,0
49,-1.0,-6.0,1.0,0.0,-2.0,0.0,1.0,-1.0,1651025557695057.0,0
50,1.0,2.0,-1.0,2.0,1.0,1.0,0.0,-1.0,1651025557716930.0,0
51,0.0,-5.0,-2.0,-1.0,2.0,0.0,0.0,-1.0,1651025557716930.0,0
52,2.0,9.0,3.0,0.0,-3.0,-2.0,-1.0,-2.0,1651025557717869.0,0
53,-1.0,-10.0,-3.0,-1.0,-3.0,-1.0,-1.0,0.0,1651025557717869.0,0
54,3.0,7.0,0.0,-2.0,-1.0,-2.0,-1.0,-1.0,1651025557731839.0,0
55,-1.0,-4.0,0.0,2.0,-1.0,0.0,1.0,-1.0,1651025557731839.0,0
56,-1.0,1.0,3.0,4.0,0.0,-3.0,-1.0,-1.0,1651025557731839.0,0
57,1.0,-1.0,-3.0,-1.0,1.0,1.0,1.0,0.0,1651025557731839.0,0
58,0.0,4.0,2.0,0.0,-3.0,-1.0,0.0,-1.0,1651025557753777.0,0
59,-2.0,0.0,-1.0,-1.0,0.0,1.0,-3.0,-2.0,1651025557753777.0,0
60,-1.0,-6.0,-3.0,-3.0,-10.0,-1.0,0.0,-1.0,1651025557754771.0,0
61,2.0,7.0,1.0,0.0,15.0,0.0,1.0,-1.0,1651025557754771.0,0
62,0.0,-4.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1651025557776906.0,0
63,1.0,4.0,1.0,1.0,2.0,1.0,0.0,-1.0,1651025557776906.0,0
64,-2.0,-4.0,0.0,0.0,-2.0,1.0,0.0,2.0,1651025557777900.0,0
65,-3.0,-4.0,-3.0,-3.0,-5.0,-3.0,-1.0,-3.0,1651025557777900.0,0
66,-1.0,-7.0,-3.0,-1.0,-1.0,-1.0,0.0,1.0,1651025557790929.0,0
67,2.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,0.0,1651025557790929.0,0
68,1.0,2.0,1.0,-2.0,-2.0,-6.0,0.0,1.0,1651025557798912.0,0
69,-3.0,-5.0,-3.0,1.0,-3.0,3.0,-2.0,-1.0,1651025557798912.0,0
70,0.0,3.0,1.0,0.0,4.0,-1.0,0.0,-1.0,1651025557821967.0,0
71,-2.0,-4.0,0.0,0.0,-3.0,-1.0,-1.0,-1.0,1651025557821967.0,0
72,-3.0,-6.0,-2.0,-1.0,2.0,0.0,-1.0,-1.0,1651025557822924.0,0
73,0.0,4.0,1.0,-3.0,-3.0,-4.0,-1.0,-1.0,1651025557822924.0,0
74,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-2.0,1651025557837451.0,0
75,-2.0,1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,1651025557837451.0,0
76,-2.0,0.0,-1.0,0.0,2.0,0.0,-1.0,0.0,1651025557837874.0,0
77,0.0,-6.0,-1.0,0.0,-3.0,-2.0,-1.0,-2.0,1651025557837874.0,0
78,-4.0,-6.0,-1.0,-2.0,-2.0,1.0,-2.0,-1.0,1651025557850910.0,0
79,1.0,0.0,0.0,-3.0,-3.0,-1.0,0.0,0.0,1651025557850910.0,0
80,-2.0,-2.0,-2.0,2.0,-8.0,-1.0,0.0,-1.0,1651025557858889.0,0
81,2.0,7.0,1.0,1.0,12.0,0.0,0.0,0.0,1651025557858889.0,0
82,0.0,8.0,1.0,3.0,2.0,1.0,0.0,0.0,1651025557874352.0,0
83,-1.0,-12.0,-2.0,0.0,-2.0,0.0,-1.0,1.0,1651025557874352.0,0
84,0.0,5.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1651025557874834.0,0
85,-1.0,0.0,-1.0,0.0,-10.0,-3.0,0.0,0.0,1651025557874834.0,0
86,-1.0,0.0,-1.0,-4.0,-1.0,0.0,-1.0,-1.0,1651025557896846.0,0
87,-2.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,1651025557896846.0,0
88,-1.0,-3.0,-1.0,0.0,0.0,0.0,0.0,-2.0,1651025557897787.0,0
89,-1.0,0.0,0.0,-1.0,-3.0,-2.0,1.0,0.0,1651025557897787.0,0
90,2.0,-2.0,-1.0,0.0,4.0,2.0,-1.0,0.0,1651025557910432.0,0
91,1.0,1.0,-2.0,-1.0,-4.0,1.0,1.0,-1.0,1651025557910432.0,0
92,-2.0,-1.0,-1.0,-1.0,3.0,0.0,0.0,-2.0,1651025557919409.0,0
93,-2.0,-7.0,-2.0,-1.0,-3.0,-1.0,0.0,-1.0,1651025557919409.0,0
94,-2.0,6.0,0.0,-2.0,-5.0,-4.0,1.0,-1.0,1651025557934247.0,0
95,-1.0,1.0,1.0,3.0,1.0,-1.0,0.0,0.0,1651025557934247.0,0
96,0.0,2.0,1.0,0.0,2.0,1.0,-1.0,0.0,1651025557934247.0,0
97,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,1651025557934247.0,0
